"SiteID","Meter_ID","Meter_Type","Smart_Meter","Meter_Serves"
"SITE_97","MTR_3","Electric","Yes","Production meter for solar panels"
"SITE_970","MTR_1","Gas","No","House"
"SITE_970","MTR_2","Electric","Yes","House"
"SITE_971","MTR_1","Electric","Yes","Whole house"
"SITE_971","MTR_2","Gas","No","Whole house"
"SITE_972","MTR_1","Electric","Yes","House"
"SITE_973","MTR_1","Electric","Yes","House"
"SITE_974","MTR_1","Electric","Yes","Either upstairs or downstairs,  unsure"
"SITE_974","MTR_2","Electric","Yes","Either upstairs or downstairs,  unsure"
"SITE_974","MTR_3","Gas","No","House"
"SITE_975","MTR_1","Electric","Yes","House"
"SITE_976","MTR_1","Electric","Yes","Home"
"SITE_977","MTR_1","Electric","Yes","House"
"SITE_978","MTR_1","Electric","Yes","Whole house"
"SITE_979","MTR_1","Electric","Yes","Whole house and separate garage"
"SITE_98","MTR_1","Electric","Unknown","Whole home"
"SITE_980","MTR_1","Electric","No","Whole property"
"SITE_980","MTR_2","Gas","No","Whole property"
"SITE_981","MTR_1","Electric","Yes","House and outbuilding/shop"
"SITE_982","MTR_1","Electric","Yes","Whole house"
"SITE_982","MTR_2","Gas","No","Whole house"
"SITE_983","MTR_1","Electric","Yes","House and detached garage"
"SITE_984","MTR_1","Electric","Yes","House"
"SITE_984","MTR_2","Gas","No","House"
"SITE_985","MTR_1","Electric","No","Just geothermal heat pump"
"SITE_985","MTR_2","Electric","Yes","Whole home"
"SITE_986","MTR_1","Electric","Yes","House and shop"
"SITE_986","MTR_2","Gas","No","House"
"SITE_987","MTR_1","Gas","No","House"
"SITE_987","MTR_2","Gas","No","Shop"
"SITE_987","MTR_3","Electric","Yes","House"
"SITE_988","MTR_1","Electric","Yes","House"
"SITE_988","MTR_2","Gas","No","House"
"SITE_99","MTR_1","Electric","Yes","Whole house"
"SITE_99","MTR_2","Gas","No","Whole house"
"SITE_990","MTR_1","Electric","Yes","Residence"
"SITE_992","MTR_1","Electric","Yes","Property"
"SITE_993","MTR_1","Electric","Yes","House"
"SITE_993","MTR_2","Gas","No","House"
"SITE_994","MTR_1","Electric","Yes","House and garage"
"SITE_995","MTR_1","Electric","Yes","Residence"
"SITE_995","MTR_2","Gas","No","Residence"
"SITE_996","MTR_1","Electric","Yes","House"
"SITE_996","MTR_2","Gas","No","House"
"SITE_997","MTR_1","Electric","Yes","Unknown"
"SITE_998","MTR_1","Electric","Yes","House"
"SITE_998","MTR_2","Gas","No","House"
"SITE_999","MTR_1","Electric","Yes","Unknown"
"SITE_999","MTR_2","Gas","No","Unknown"
"SITE_3050","MTR_1","Electric","Yes","Whole unit"
"SITE_3051","MTR_1","Gas","No","Unit #"
"SITE_3051","MTR_2","Electric","Yes","Unit #"
"SITE_3055","MTR_1","Electric","Yes","###"
"SITE_3056","MTR_1","Electric","Yes","Whole unit"
"SITE_3057","MTR_1","Electric","No","Unknown"
"SITE_3058","MTR_1","Electric","Yes","Unit a"
"SITE_3058","MTR_2","Gas","No","Unit a"
"SITE_3062","MTR_1","Electric","Yes","###"
"SITE_3067","MTR_1","Electric","Yes","The apartment"
"SITE_3068","MTR_1","Electric","Yes","Unit"
"SITE_3073","MTR_1","Electric","Yes","I###"
"SITE_3074","MTR_1","Electric","Unknown","Unknown"
"SITE_3077","MTR_1","Electric","Yes","Whole building"
"SITE_3077","MTR_2","Gas","No","Whole building"
"SITE_3081","MTR_1","Gas","No","Whole building"
"SITE_3081","MTR_2","Electric","Yes","Whole building"
"SITE_3086","MTR_1","Electric","Yes","Unit #"
"SITE_3089","MTR_1","Electric","Yes","Unit ###"
"SITE_3091","MTR_1","Electric","Yes","###"
"SITE_3092","MTR_1","Electric","Yes","###"
"SITE_3093","MTR_1","Electric","Yes","####"
"SITE_3097","MTR_1","Electric","Yes","Portland ge"
"SITE_3101","MTR_1","Electric","Yes","Resident,  only unit,  noted in mf survey"
"SITE_3103","MTR_1","Electric","Yes","Unit ###"
"SITE_3111","MTR_1","Electric","Yes","Single unit"
"SITE_3112","MTR_1","Electric","Yes","Eugene water and electric"
"SITE_3114","MTR_1","Electric","Yes","Resident,  no other units,  noted in mf survey"
"SITE_3115","MTR_1","Electric","Yes","Unit ###"
"SITE_3118","MTR_1","Electric","Yes","Pacific power"
"SITE_3119","MTR_1","Electric","Yes","Unknown"
"SITE_3123","MTR_1","Electric","Yes","Unit"
"SITE_3125","MTR_1","Electric","Yes","Portland ge"
"SITE_3126","MTR_1","Electric","Yes","Unit ####"
"SITE_3130","MTR_1","Electric","Yes","Unit ###"
"SITE_3131","MTR_1","Electric","Yes","Unit ##"
"SITE_3132","MTR_1","Electric","Yes","Unit #"
"SITE_3135","MTR_1","Electric","Yes","Unit #d"
"SITE_3136","MTR_1","Electric","Yes","Unit ###"
"SITE_3137","MTR_1","Electric","Yes","Unit ###"
"SITE_3138","MTR_1","Electric","Yes","Unknown"
"SITE_3144","MTR_1","Electric","Yes","Unit ###"
"SITE_3151","MTR_1","Electric","Yes","Unit ##"
"SITE_3155","MTR_1","Electric","Yes","###"
"SITE_3156","MTR_1","Electric","Yes","Unit ###"
"SITE_3159","MTR_1","Electric","Yes","###"
"SITE_3161","MTR_1","Electric","Yes","Unit ##"
"SITE_3163","MTR_1","Electric","Yes","###"
"SITE_3170","MTR_1","Electric","Yes","###"
"SITE_3176","MTR_1","Electric","Yes","Whole unit"
"SITE_3181","MTR_1","Electric","Yes","###"
"SITE_3182","MTR_1","Electric","Yes","Unit ###"
"SITE_3191","MTR_1","Electric","Yes","Unit ###"
"SITE_3201","MTR_1","Electric","Yes","###"
"SITE_3202","MTR_1","Electric","Yes","Unknown"
"SITE_3204","MTR_1","Gas","No","###"
"SITE_3204","MTR_2","Electric","Yes","###"
"SITE_3205","MTR_1","Electric","Yes","Unit ###"
"SITE_3208","MTR_1","Electric","No","Unit ###"
"SITE_3209","MTR_1","Electric","Yes","Whole unit"
"SITE_3210","MTR_1","Electric","Yes","Unit ###"
"SITE_3210","MTR_2","Gas","No","Unit ###"
"SITE_3211","MTR_1","Electric","Yes","Portland ge"
"SITE_3213","MTR_1","Electric","No","Apt #"
"SITE_3214","MTR_1","Electric","Yes","Unit #"
"SITE_3214","MTR_2","Gas","No","Unit #"
"SITE_3215","MTR_1","Electric","Yes","#"
"SITE_3216","MTR_1","Electric","No","Unit #"
"SITE_3218","MTR_1","Electric","Yes","Unit"
"SITE_3219","MTR_1","Electric","Yes","Unit ###"
"SITE_3220","MTR_1","Electric","Yes","No nat gas"
"SITE_3221","MTR_1","Electric","Yes","Portland ge"
"SITE_3223","MTR_1","Electric","Yes","Unit ##"
"SITE_3224","MTR_1","Electric","Yes","###"
"SITE_3225","MTR_1","Electric","Yes","Unit"
"SITE_3226","MTR_1","Electric","Yes","Apt unit"
"SITE_3226","MTR_2","Gas","No","Apt unit"
"SITE_3232","MTR_1","Electric","Yes","Unit a###"
"SITE_3235","MTR_1","Electric","Yes","###"
"SITE_3236","MTR_1","Electric","Yes","Consumers power inc"
"SITE_3241","MTR_1","Electric","Yes","Unit ##"
"SITE_3242","MTR_1","Electric","Yes","Unit ###"
"SITE_3243","MTR_1","Electric","Yes","###"
"SITE_3244","MTR_1","Electric","Yes","Mcminnville p&l"
"SITE_3248","MTR_1","Electric","Yes","Unit ###"
"SITE_3252","MTR_1","Electric","Yes","Unit ##"
"SITE_3253","MTR_1","Electric","Yes","Unit ###"
"SITE_3254","MTR_1","Electric","Yes","###"
"SITE_3255","MTR_1","Electric","Yes","Unit surveyed"
"SITE_3256","MTR_1","Electric","Yes","Unit ###"
"SITE_3257","MTR_1","Electric","Yes","Unit ##"
"SITE_3258","MTR_1","Electric","Yes","The apartment"
"SITE_3260","MTR_1","Electric","Yes","Unit ##"
"SITE_3263","MTR_1","Electric","Yes","Unknown"
"SITE_3264","MTR_1","Electric","Yes","Unit ###"
"SITE_3266","MTR_1","Electric","Yes","Portland ge"
"SITE_3266","MTR_2","Gas","No","Nw natural"
"SITE_3268","MTR_1","Electric","Yes","Unit"
"SITE_3269","MTR_1","Electric","Yes","Unit ###"
"SITE_3272","MTR_1","Electric","Yes","###"
"SITE_3275","MTR_1","Electric","Yes","Unit ###"
"SITE_3276","MTR_1","Electric","Yes","Unit ###"
"SITE_3283","MTR_1","Electric","Yes","Unit ###"
"SITE_3284","MTR_1","Electric","Yes","D###"
"SITE_3285","MTR_1","Electric","Yes","Unit h#"
"SITE_3287","MTR_1","Electric","Yes","Portland ge"
"SITE_3289","MTR_1","Electric","Yes","Pacific power"
"SITE_3291","MTR_1","Electric","Yes","Unit ###"
"SITE_3295","MTR_1","Gas","Yes","The apartment"
"SITE_3296","MTR_1","Electric","Yes","Unit surveyed"
"SITE_3298","MTR_1","Electric","Yes","###"
"SITE_3302","MTR_1","Electric","Yes","###"
"SITE_3304","MTR_1","Electric","Yes","##"
"SITE_3306","MTR_1","Electric","Yes","Unit"
"SITE_3307","MTR_1","Gas","No","###"
"SITE_3307","MTR_2","Electric","Yes","###"
"SITE_3309","MTR_1","Electric","Yes","Unit ###"
"SITE_3309","MTR_2","Gas","No","###"
"SITE_3311","MTR_1","Electric","Yes","###"
"SITE_3317","MTR_1","Electric","Yes","Unit"
"SITE_3329","MTR_1","Electric","Yes","Consumers power inc"
"SITE_3338","MTR_1","Electric","Yes","Unknown"
"SITE_3339","MTR_1","Electric","Yes","Unit ###"
"SITE_3345","MTR_1","Electric","Yes","Unit ###"
"SITE_3346","MTR_1","Electric","Yes","Unit ###"
"SITE_3351","MTR_1","Electric","Yes","Unit ###"
"SITE_3352","MTR_1","Electric","Yes","####"
"SITE_3359","MTR_1","Electric","Yes","Portland ge"
"SITE_3361","MTR_1","Electric","Yes","Unit ###"
"SITE_3364","MTR_1","Electric","Yes","Unit ###"
"SITE_3368","MTR_1","Electric","Yes","Unit a###"
"SITE_3372","MTR_1","Electric","Yes","Unit"
"SITE_3376","MTR_1","Electric","Yes","Unit ###"
"SITE_3377","MTR_1","Electric","Yes","Unit"
"SITE_3380","MTR_1","Electric","Yes","Unit ###"
"SITE_3382","MTR_1","Electric","Yes","##"
"SITE_3383","MTR_1","Gas","Yes","Unit ###"
"SITE_3388","MTR_1","Electric","Yes","Unit ###"
"SITE_3392","MTR_1","Electric","Yes","###"
"SITE_3394","MTR_1","Electric","Yes","Unit ###"
"SITE_3397","MTR_1","Electric","Yes","Unit ###"
"SITE_3398","MTR_1","Electric","Yes","Whole unit (including office)"
"SITE_3399","MTR_1","Electric","Yes","Unit ###"
"SITE_3400","MTR_1","Electric","Yes","Unit ###"
"SITE_3402","MTR_1","Electric","Yes","Unit ###"
"SITE_3404","MTR_1","Electric","Yes","#"
"SITE_3405","MTR_1","Electric","No","Whole unit"
"SITE_3407","MTR_1","Electric","No","Whole unit"
"SITE_3413","MTR_1","Electric","Yes","Unit ###"
"SITE_3421","MTR_1","Electric","Yes","Tenant"
"SITE_3423","MTR_1","Electric","Yes","Mcminnville p&l"
