SiteID,RoomID,Mechanical_ID,System_Type,Known_to_be_Variable_Speed,Provides_Heating,Provides_Cooling,Primary_Heating_System_SelfReport,Primary_Heating_System_Prescribed,Primary_Cooling_System_SelfReport,Primary_Cooling_System_Prescribed,Central_System_Number,Mini_Split_System_Number,Fuel,Distribution_Type,Mini_Split_Has_Ducts,Ducted_Mini_Split_Rooms_Served,Mini_Split_is_Multihead,Control_Type,Zones_Served,Zones_Served_Other,Make,Model,Model_Missing,Year_of_Manufacture,Serial_Number,Energy_Star_Label_Present,Cooling_Capacity_BTUh,SEER,SEER_is_Estimated,EER,EER_is_Estimated,Ignition_Type,Fuel_Valve_Type,Venting_Type,Heating_Size_kW,Heating_Size_kW_is_Est,Heating_Size_BTUh,Heating_Size_BTUh_is_Est,Baseboard_Length,Baseboard_Length_is_Est,HSPF,HSPF_is_Est,Single_Stage_Input_Heating_Capacity_BTUh,Single_Stage_Input_Heating_Capacity_BTUh_is_Est,Single_Stage_Output_Heating_Capacity_BTUh,Single_Stage_Output_Heating_Capacity_BTUh_is_Est,COP_or_AFUE,COP_or_AFUE_is_Est,High_Input_Heating_Capacity_BTUh,High_Input_Heating_Capacity_BTUh_is_Est,High_Output_Heating_Capacity_BTUh,High_Output_Heating_Capacity_BTUh_is_Est,High_Heating_Efficiency,High_Heating_Efficiency_is_Est,Low_Input_Heating_Capacity_BTUh,Low_Input_Heating_Capacity_BTUh_is_Est,Low_Output_Heating_Capacity_BTUh,Low_Output_Heating_Capacity_BTUh_is_Est,Low_Heating_Efficiency,Low_Heating_Efficiency_is_Est,Heat_Pump_Compressor_Works_in_Heating_Mode,Lockout_HeatPump_Heating_Temp_Determined,Lockout_HeatPump_Heating_Temp,Desuperheater_Present,System_on_same_Tstat_as_Heat_Pump,System_is_Backup_for_Heatpump,Fan_Type,Filter_Type,Dehumidifer_or_Economizer_Part_of_System,Economizer,Humidifier_Present,Equipment_Use,Equipment_Use_Frequency,Days_of_Use_Per_Year,WiFi_Capable,Fireplace_Type
SITE_3158,ROOM_455,MECH_40792,Ductless Mini-split Heat Pump (indoor),No,Yes,Yes,Yes,Yes,Yes,Yes,NA,Mini-split System #1,Electric,Wall mount,No,NA,No,Unknown,NA,NA,Mitsubishi,MSZ-GL09NA,NA,Unknown,Unknown,Yes,9000,24.6,Estimated,15.4,Estimated,NA,NA,NA,NA,NA,10900,Measured or Known,NA,NA,12.8,Estimated,NA,NA,NA,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,No,NA
SITE_3158,ROOM_44625,MECH_128430,Ductless Mini-split Heat Pump (indoor),No,Yes,Yes,Yes,Yes,Yes,Yes,NA,Mini-split System #1,Electric,Wall mount,No,NA,No,Unknown,NA,NA,Mitsubishi,MSZ-GL09NA,NA,Unknown,Unknown,Yes,9000,24.6,Estimated,15.4,Estimated,NA,NA,NA,NA,NA,10900,Measured or Known,NA,NA,12.8,Estimated,NA,NA,NA,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,No,NA
SITE_3158,ROOM_22247,MECH_142582,Ductless Mini-split Heat Pump (outdoor),No,Yes,Yes,Yes,Yes,Yes,Yes,NA,Mini-split System #1,Electric,NA,No,NA,Yes,Unknown,NA,NA,Mitsubishi,Unknown,Nameplate is illegible,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Unknown,Unknown,NA,NA,Unknown,Unknown,NA,NA,NA,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,No,NA
SITE_3159,ROOM_14914,MECH_170133,Baseboard,No,Yes,No,Yes,Yes,NA,No,NA,NA,Electric,NA,NA,NA,NA,Manual thermostat - Analog,NA,NA,Unknown,Unknown,No nameplate,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,NA,NA,NA,3,Measured or Known,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,A little (1-2x per week),NA,No,NA
SITE_3159,ROOM_22115,MECH_137004,Baseboard,No,Yes,No,Yes,Yes,NA,No,NA,NA,Electric,NA,NA,NA,NA,Manual thermostat - Analog,NA,NA,Unknown,Unknown,No nameplate,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,NA,NA,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,No,NA
SITE_3160,ROOM_3918,MECH_24962,Portable AC,No,No,Yes,NA,No,Yes,Yes,NA,NA,Electric,NA,NA,NA,NA,Manual thermostat - Digital,NA,NA,Black & Decker,BPACT08,NA,Unknown,BPACT08WT241901282,No,8000,Unknown,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,No,NA
SITE_3162,ROOM_34734,MECH_118968,Baseboard,No,Yes,No,No,No,NA,No,NA,NA,Electric,NA,NA,NA,NA,Manual thermostat - Analog,NA,NA,TPI,BC2020,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Measured or Known,NA,NA,8,Measured or Known,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,A little (1-2x per week),NA,No,NA
SITE_3162,ROOM_20761,MECH_59083,PTHP Packaged Terminal Heat Pump,No,Yes,Yes,Yes,Yes,Yes,Yes,NA,NA,Electric,NA,No,NA,NA,Manual thermostat - Digital,NA,NA,Goodman,PTC153G35AXXXCA,No nameplate,Unknown,Unknown,No,15000,Unknown,Unknown,10,Known or from Nameplate,NA,NA,NA,NA,NA,12000,Measured or Known,NA,NA,3.4,Known or from Nameplate,NA,NA,NA,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,365,No,NA
SITE_3163,ROOM_17759,MECH_55197,Baseboard,No,Yes,No,Yes,Yes,NA,No,NA,NA,Electric,NA,NA,NA,NA,Manual thermostat - Analog,NA,NA,Unknown,Unknown,No nameplate,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,NA,NA,NA,4,Measured or Known,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,All the time (daily / almost daily),NA,No,NA
SITE_3163,ROOM_17759,MECH_48546,Baseboard,No,Yes,No,Yes,Yes,NA,No,NA,NA,Electric,NA,NA,NA,NA,Manual thermostat - Analog,NA,NA,Unknown,Unknown,No nameplate,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,NA,NA,NA,4,Measured or Known,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,All the time (daily / almost daily),NA,No,NA
SITE_3163,ROOM_3551,MECH_142675,Baseboard,No,Yes,No,Yes,Yes,NA,No,NA,NA,Electric,NA,NA,NA,NA,Manual thermostat - Analog,NA,NA,Unknown,Unknown,No nameplate,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,NA,NA,NA,6,Estimated,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,All the time (daily / almost daily),NA,No,NA
SITE_3163,ROOM_3551,MECH_112480,Portable AC,No,No,Yes,NA,No,Yes,Yes,NA,NA,Electric,NA,NA,NA,NA,Manual thermostat - Digital,NA,NA,Frigidaire,FHPC082AB1,NA,Unknown,XK00105072,No,8000,Unknown,Unknown,9.1,Known or from Nameplate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,No,NA
SITE_3163,ROOM_46343,MECH_115552,Unit Heater,No,Yes,No,No,No,NA,No,NA,NA,Electric,NA,NA,NA,NA,On/off,NA,NA,Nu air,8069 SH,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,Unknown,Unknown,NA,0.6,Measured or Known,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,Seldom (1-2x per month),NA,No,NA
SITE_3164,ROOM_4984,MECH_97931,Baseboard,No,Yes,No,Yes,Yes,NA,No,NA,NA,Electric,NA,NA,NA,NA,Manual thermostat - Analog,NA,NA,Unknown,Unknown,No nameplate,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,Estimated,NA,NA,10,Measured or Known,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,All the time (daily / almost daily),NA,No,NA
SITE_3164,ROOM_31719,MECH_77639,Unit Heater,No,Yes,No,Yes,No,NA,No,NA,NA,Electric,NA,NA,NA,NA,Manual thermostat - Analog,NA,NA,Unknown,Unknown,No nameplate,Unknown,Unknown,NA,NA,NA,NA,NA,NA,Unknown,Unknown,NA,1.5,Estimated,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,All the time (daily / almost daily),NA,No,NA
SITE_3165,ROOM_34822,MECH_14132,Window AC,No,No,Yes,NA,No,Yes,Yes,NA,NA,Electric,NA,NA,NA,NA,Manual thermostat - Digital,NA,NA,Frigidaire,FAK124R1V,NA,Unknown,Unknown,No,12000,Unknown,Unknown,9.5,Known or from Nameplate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,No,NA
SITE_3165,ROOM_2954,MECH_63690,Furnace,No,Yes,No,Yes,Yes,NA,No,Central System #1,NA,Natural gas,Ducts / Forced Air,NA,NA,NA,Manual thermostat - Analog,Whole Home,NA,Carrier,Unknown,Nameplate is inaccessible,Unknown,Unknown,NA,NA,NA,NA,NA,NA,Intermittent ignition,Single Stage,Condensing,NA,NA,Unknown,Unknown,NA,NA,NA,NA,50000,Estimated,46000,Estimated,92,Estimated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,Unknown,Disposable thin,No,NA,No,NA,NA,NA,No,NA
SITE_3166,ROOM_15164,MECH_32837,Unit Heater,No,Yes,No,Yes,No,NA,No,NA,NA,Electric,NA,NA,NA,NA,Manual thermostat - Analog,NA,NA,Unknown,Unknown,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,Unknown,Unknown,NA,Unknown,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,Seldom (1-2x per month),NA,No,NA
SITE_3166,ROOM_20141,MECH_89000,Unit Heater,No,Yes,No,Yes,No,NA,No,NA,NA,Electric,NA,NA,NA,NA,Manual thermostat - Analog,NA,NA,Unknown,Unknown,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,Unknown,Unknown,NA,Unknown,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,Seldom (1-2x per month),NA,No,NA
SITE_3166,ROOM_19954,MECH_25597,Unit Heater,No,Yes,No,Yes,No,NA,No,NA,NA,Electric,NA,NA,NA,NA,Manual thermostat - Analog,NA,NA,Unknown,Unknown,No nameplate,Unknown,Unknown,NA,NA,NA,NA,NA,NA,Unknown,Unknown,NA,Unknown,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,Seldom (1-2x per month),NA,No,NA
SITE_3166,ROOM_22020,MECH_39006,Unit Heater,No,Yes,No,Yes,No,NA,No,NA,NA,Electric,NA,NA,NA,NA,Manual thermostat - Analog,NA,NA,Unknown,Unknown,No nameplate,Unknown,Unknown,NA,NA,NA,NA,NA,NA,Unknown,Unknown,NA,Unknown,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,A little (1-2x per week),NA,No,NA
SITE_3167,ROOM_41116,MECH_135934,Baseboard,No,Yes,No,Yes,Yes,NA,No,NA,NA,Electric,NA,NA,NA,NA,Manual thermostat - Analog,NA,NA,Unknown,Unknown,No nameplate,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,NA,NA,NA,5,Measured or Known,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,All the time (daily / almost daily),NA,No,NA
SITE_3167,ROOM_41116,MECH_153821,Baseboard,No,Yes,No,Yes,Yes,NA,No,NA,NA,Electric,NA,NA,NA,NA,Manual thermostat - Analog,NA,NA,Unknown,Unknown,No nameplate,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,NA,NA,NA,8,Estimated,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,All the time (daily / almost daily),NA,No,NA
SITE_3167,ROOM_1070,MECH_18743,Baseboard,No,Yes,No,Yes,Yes,NA,No,NA,NA,Electric,NA,NA,NA,NA,Manual thermostat - Analog,NA,NA,Unknown,Unknown,No nameplate,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,NA,NA,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,No,NA
SITE_3168,ROOM_21816,MECH_146095,Portable AC,No,No,Yes,NA,No,Yes,Yes,NA,NA,Electric,NA,NA,NA,NA,Manual thermostat - Digital,NA,NA,Whynter,ARC-14SH,NA,Unknown,00807210412806B,Unknown,14000,Unknown,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,No,NA
SITE_3168,ROOM_5181,MECH_64019,Fireplace or Stove,No,Yes,No,No,No,NA,No,NA,NA,Wood (cord),NA,NA,NA,NA,None,NA,NA,Unknown,Unknown,No nameplate,Unknown,Unknown,NA,NA,NA,NA,NA,NA,"Manual (matches, lighter, etc)",Unknown,Unknown,NA,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Decorative,Seldom (1-2x per month),NA,No,Open Hearth
SITE_3168,ROOM_5181,MECH_153425,Unit Heater,No,Yes,No,Yes,No,NA,No,NA,NA,Electric,NA,NA,NA,NA,Manual thermostat - Analog,NA,NA,Cadet,CS202T,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,Unknown,Unknown,NA,2,Measured or Known,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,All the time (daily / almost daily),NA,No,NA
SITE_3168,ROOM_5181,MECH_171574,Unit Heater,No,Yes,No,Yes,No,NA,No,NA,NA,Electric,NA,NA,NA,NA,Manual thermostat - Analog,NA,NA,Cadet,CS202T,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,Unknown,Unknown,NA,2,Measured or Known,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,All the time (daily / almost daily),NA,No,NA
SITE_3168,ROOM_26755,MECH_62063,Unit Heater,No,Yes,No,Yes,No,NA,No,NA,NA,Electric,NA,NA,NA,NA,Manual thermostat - Analog,NA,NA,Cadet,CS202,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,Unknown,Unknown,NA,2,Measured or Known,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,All the time (daily / almost daily),NA,No,NA
SITE_3168,ROOM_43217,MECH_90381,Unit Heater,No,Yes,No,Yes,No,NA,No,NA,NA,Electric,NA,NA,NA,NA,Manual thermostat - Analog,NA,NA,Cadet,CS152T,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,Unknown,Unknown,NA,1.5,Measured or Known,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,No,NA
SITE_3168,ROOM_21816,MECH_83863,Unit Heater,No,Yes,No,Yes,No,NA,No,NA,NA,Electric,NA,NA,NA,NA,Manual thermostat - Analog,NA,NA,Cadet,CS152T,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,Unknown,Unknown,NA,1.5,Measured or Known,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,No,NA
SITE_3168,ROOM_21816,MECH_53725,Portable Heater,No,Yes,No,No,Yes,NA,No,NA,NA,Electric,NA,NA,NA,NA,Manual thermostat - Digital,NA,NA,Whynter,ARC-14SH,NA,Unknown,00807210412806B,NA,NA,NA,NA,NA,NA,Unknown,Unknown,NA,1,Estimated,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA
SITE_3169,ROOM_46112,MECH_85354,Baseboard,No,Yes,No,Yes,Yes,NA,No,NA,NA,Electric,NA,NA,NA,NA,Manual thermostat - Analog,NA,NA,Unknown,Unknown,Nameplate is inaccessible,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,Estimated,NA,NA,6,Estimated,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,All the time (daily / almost daily),NA,No,NA
SITE_3169,ROOM_22415,MECH_97297,Baseboard,No,Yes,No,Yes,Yes,NA,No,NA,NA,Electric,NA,NA,NA,NA,Manual thermostat - Analog,NA,NA,Unknown,Unknown,Nameplate is inaccessible,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,Estimated,NA,NA,6,Estimated,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,All the time (daily / almost daily),NA,No,NA
SITE_3169,ROOM_37109,MECH_76422,Baseboard,No,Yes,No,Yes,Yes,NA,No,NA,NA,Electric,NA,NA,NA,NA,Manual thermostat - Analog,NA,NA,Unknown,Unknown,Nameplate is inaccessible,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,Estimated,NA,NA,3,Estimated,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,All the time (daily / almost daily),NA,No,NA
SITE_3169,ROOM_20088,MECH_164193,Baseboard,No,Yes,No,Yes,Yes,NA,No,NA,NA,Electric,NA,NA,NA,NA,Manual thermostat - Analog,NA,NA,Unknown,Unknown,Nameplate is illegible,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Estimated,NA,NA,8,Estimated,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,All the time (daily / almost daily),NA,No,NA
SITE_3169,ROOM_30645,MECH_68733,Baseboard,No,Yes,No,Yes,Yes,NA,No,NA,NA,Electric,NA,NA,NA,NA,Manual thermostat - Analog,NA,NA,Unknown,Unknown,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,Estimated,NA,NA,3,Estimated,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,A little (1-2x per week),NA,No,NA
SITE_3170,ROOM_35951,MECH_148304,Baseboard,No,Yes,No,No,Yes,NA,No,NA,NA,Electric,NA,NA,NA,NA,Manual thermostat - Analog,NA,NA,Unknown,Unknown,No nameplate,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,NA,NA,NA,6,Measured or Known,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,No,NA
SITE_3170,ROOM_35951,MECH_67466,Baseboard,No,Yes,No,No,Yes,NA,No,NA,NA,Electric,NA,NA,NA,NA,Manual thermostat - Analog,NA,NA,Unknown,Unknown,No nameplate,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,NA,NA,NA,5,Measured or Known,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,No,NA
SITE_3170,ROOM_18715,MECH_133757,Baseboard,No,Yes,No,No,Yes,NA,No,NA,NA,Electric,NA,NA,NA,NA,Manual thermostat - Analog,NA,NA,Unknown,Unknown,No nameplate,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,NA,NA,NA,5,Measured or Known,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,A little (1-2x per week),NA,No,NA
SITE_3170,ROOM_35951,MECH_84520,Portable Heater,No,Yes,No,Yes,No,NA,No,NA,NA,Electric,NA,NA,NA,NA,Manual thermostat - Digital,NA,NA,Pelonis,HO-0280,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,Unknown,Unknown,NA,1.5,Measured or Known,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA
SITE_3171,ROOM_42575,MECH_54678,Ductless Mini-split Heat Pump (indoor),No,Yes,Yes,Yes,Yes,Yes,Yes,NA,Mini-split System #1,Electric,Wall mount,No,NA,No,Programmable thermostat,NA,NA,Daikin,FTXS09JEVJU,NA,Unknown,Unknown,No,8500,18,Estimated,12.5,Estimated,NA,NA,NA,NA,NA,10000,Estimated,NA,NA,10,Estimated,NA,NA,NA,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,No,NA
SITE_3171,ROOM_37597,MECH_121952,Ductless Mini-split Heat Pump (outdoor),No,Yes,Yes,Yes,Yes,Yes,Yes,NA,Mini-split System #1,Electric,NA,No,NA,No,Programmable thermostat,NA,NA,Daikin,Unknown,Nameplate is inaccessible,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Unknown,Unknown,NA,NA,Unknown,Unknown,NA,NA,NA,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,No,NA
SITE_3171,ROOM_33649,MECH_101135,Baseboard,No,Yes,No,No,No,NA,No,NA,NA,Electric,NA,NA,NA,NA,Manual thermostat - Analog,NA,NA,King,KVC 2409,No nameplate,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84,Measured or Known,NA,NA,6,Estimated,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,No,NA
SITE_3172,ROOM_19392,MECH_120933,Baseboard,No,Yes,No,Yes,Yes,NA,No,NA,NA,Electric,NA,NA,NA,NA,Manual thermostat - Analog,NA,NA,Cadet,3F 750-8,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,Measured or Known,NA,NA,3,Measured or Known,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,All the time (daily / almost daily),NA,No,NA
