"SiteID","Construction_Type","Framing_Type","Framing_Type_Other","Foundation_Type","Foundation_Type_Other","Total_Building_Levels","Area","Average_Height","Volume"
"SITE_544","Frame","Wood",NA,">90% Crawlspace",NA,"1","1428","7.68726771583533","10977.4182982129"
"SITE_545","Frame","Wood",NA,">90% Crawlspace",NA,"1","1020","7.94","8098.8"
"SITE_546","Frame","Wood",NA,">90% Slab",NA,"2","1187","8.95143694237508","10625.3556505992"
"SITE_547","Frame","Wood",NA,">90% Crawlspace",NA,"2","1650","8.5783672214659","14154.3059154187"
"SITE_548","Frame","Wood",NA,">90% Conditioned Basement",NA,"1.5","2900","7.57086248576509","21955.5012087188"
"SITE_549","Frame","Wood",NA,">90% Crawlspace",NA,"1","1250","7.709332148032","9636.66518504"
"SITE_55","Frame","Wood",NA,"Mixed Crawlspace and Conditioned Basement",NA,"2","3950","7.79852088167053","30804.1574825986"
"SITE_550","Frame","Wood",NA,">90% Crawlspace",NA,"2","3000","9.97441872881968","29923.256186459"
"SITE_551","Frame","Wood",NA,"Other","CONDITIONED CRAWLSPACE","1","2026","8","16208"
"SITE_552","Frame","Wood",NA,">90% Conditioned Basement",NA,"1","2100","8.09252727944079","16994.3072868257"
"SITE_553","Frame","Wood",NA,">90% Crawlspace",NA,"1","1350","8.71981031725369","11771.7439282925"
"SITE_554","Frame","Wood",NA,">90% Crawlspace",NA,"1","1704","7.5","12780"
"SITE_555","Frame","Wood",NA,">90% Crawlspace",NA,"1","1986","8.89250683091743","17660.518566202"
"SITE_556","Frame","Wood",NA,">90% Crawlspace",NA,"1.5","1460","8","11680"
"SITE_557","Frame","Wood",NA,">90% Unconditioned Basement",NA,"1","850","8","6800"
"SITE_558","Frame","Wood",NA,">90% Crawlspace",NA,"2","1100","7.94005223536642","8734.05745890306"
"SITE_559","Frame","Wood",NA,">90% Conditioned Basement",NA,"1.5","3300","7.52298352124892","24825.8456201214"
"SITE_56","Frame","Wood",NA,">90% Crawlspace",NA,"1","640","7.28455734728665","4662.11670226346"
"SITE_560","Frame","Wood",NA,">90% Crawlspace",NA,"1","858","7.9","6778.2"
"SITE_561","Frame","Wood",NA,">90% Crawlspace",NA,"2","2080","7.70856428281736","16033.8137082601"
"SITE_562","Frame","Wood",NA,">90% Crawlspace",NA,"1","1730","9.48449659287932","16408.1791056812"
"SITE_563","Frame","Wood",NA,">90% Conditioned Basement",NA,"1.5","4722","8.57390380741999","40485.9737786372"
"SITE_564","Frame","Wood",NA,">90% Crawlspace",NA,"1","1100","7.75","8525"
"SITE_565","Frame","Wood",NA,">90% Crawlspace",NA,"1","1800","8.32554695521681","14985.9845193903"
"SITE_566","Frame","Wood",NA,"Mixed Crawlspace and Conditioned Basement",NA,"1.5","2400","9.4858635352426","22766.0724845822"
"SITE_567","Frame","Wood",NA,">90% Conditioned Basement",NA,"2.5","5000","8.37163581322971","41858.1790661485"
"SITE_568","Frame","Wood",NA,">90% Slab",NA,"1","700","7.42223424398161","5195.56397078713"
"SITE_569","Frame","Wood",NA,">90% Crawlspace",NA,"1","1900","7.5","14250"
"SITE_57","Frame","Wood",NA,"Mixed Crawlspace and Conditioned Basement",NA,"1","3068","7.28104856037817","22338.2569832402"
"SITE_570","Frame","Wood",NA,">90% Conditioned Basement",NA,"1","2200","7.97086411203447","17535.9010464758"
"SITE_571","Frame","Wood",NA,">90% Crawlspace",NA,"1","2200","8.64498157700811","19018.9594694178"
"SITE_572","Frame","Wood",NA,">90% Crawlspace",NA,"1","1327","7.57090977947645","10046.5972773653"
"SITE_573","Frame","Wood",NA,">90% Crawlspace",NA,"1","1200","7.65793199377957","9189.51839253548"
"SITE_574","Frame","Wood",NA,"Mixed Crawlspace and Conditioned Basement",NA,"1","3000","8.10269188596491","24308.0756578947"
"SITE_575","Frame","Wood",NA,">90% Conditioned Basement",NA,"2","3250","8.20264548746818","26658.5978342716"
"SITE_576","Frame","Wood",NA,">90% Slab",NA,"1","1496","7.46646658663465","11169.8340136054"
"SITE_577","Frame","Wood",NA,">90% Crawlspace",NA,"2","3650","10.6437814077885","38849.8021384281"
"SITE_578","Frame","Wood",NA,">90% Conditioned Basement",NA,"1","1250","7.42759978521568","9284.4997315196"
"SITE_579","Frame","Wood",NA,"Mixed Crawlspace and Slab",NA,"1","2002","8.21478973590872","16446.0090512892"
"SITE_58","Frame","Wood",NA,">90% Conditioned Basement",NA,"1","1200","7.93282929267683","9519.3951512122"
"SITE_580","Frame","Wood",NA,">90% Crawlspace",NA,"1","2000","8.49177481812461","16983.5496362492"
"SITE_581","Frame","Wood",NA,">90% Crawlspace",NA,"1","1550","8.91837726151773","13823.4847553525"
"SITE_582","Frame","Wood",NA,">90% Crawlspace",NA,"1","2100","8.84045543050056","18564.9564040512"
"SITE_583","Frame","Wood",NA,"Mixed Crawlspace and Slab",NA,"1","1800","8.47630129547746","15257.3423318594"
"SITE_584","Solid masonry","Masonry",NA,">90% Conditioned Basement",NA,"1","2990","7.3020747442783","21833.2034853921"
"SITE_585","Frame","Wood",NA,"Mixed Crawlspace and Conditioned Basement",NA,"1.5","3800","9.38059403786175","35646.2573438747"
"SITE_586","Frame","Wood",NA,">90% Conditioned Basement",NA,"2","3310","7.76409041195771","25699.13926358"
"SITE_587","Frame","Wood",NA,">90% Crawlspace",NA,"2","1800","7.99147815999643","14384.6606879936"
"SITE_588","Frame","Wood",NA,">90% Crawlspace",NA,"1","1400","8.49347920051272","11890.8708807178"
"SITE_589","Frame","Wood",NA,">90% Crawlspace",NA,"1","1491","8.54268292682927","12737.1402439024"
"SITE_59","Frame","Wood",NA,">90% Crawlspace",NA,"2","1851","8.4630715123095","15665.1453692849"
"SITE_590","Frame","Wood",NA,">90% Crawlspace",NA,"1","2000","8.30794711794791","16615.8942358958"
"SITE_591","Frame","Wood",NA,"Other","mixed unconditioned basement and crawlspace","2","1350","7.09466351872544","9577.79575027935"
"SITE_592","Unknown","Unknown",NA,"Unknown",NA,"Unknown","2500","7.84415604081514","19610.3901020378"
"SITE_593","Frame","Wood",NA,">90% Crawlspace",NA,"1","1280","8.53937438477524","10930.3992125123"
"SITE_594","Frame","Wood",NA,">90% Crawlspace",NA,"2","2400","11.8171752188508","28361.220525242"
"SITE_595","Solid masonry","Concrete",NA,">90% Slab",NA,"2","2832","8.16158215863665","23113.600673259"
"SITE_596","Frame","Wood",NA,">90% Crawlspace",NA,"1","1096","8.07623854926154","8851.55744999065"
"SITE_597","Frame","Wood",NA,">90% Crawlspace",NA,"1","1800","8.41983975884499","15155.711565921"
"SITE_598","Frame","Wood",NA,">90% Conditioned Basement",NA,"1","1200","9.67136803874092","11605.6416464891"
"SITE_599","Frame","Wood",NA,">90% Crawlspace",NA,"1","1300","8","10400"
"SITE_6","Frame over concrete slab","Wood",NA,">90% Crawlspace",NA,"1.5","1983","7.75","15368.25"
"SITE_60","Frame","Wood",NA,">90% Crawlspace",NA,"1","1776","8","14208"
"SITE_600","Frame","Wood",NA,">90% Crawlspace",NA,"1","1600","7.884399493092","12615.0391889472"
"SITE_601","Frame","Wood",NA,">90% Crawlspace",NA,"1.5","1321","8.91092523246518","11771.3322320865"
"SITE_602","Rigid frame (concrete or steel)","Concrete",NA,"Mixed Crawlspace and Slab",NA,"1","1737","7.59507632947492","13192.6475842979"
"SITE_603","Frame","Wood",NA,">90% Crawlspace",NA,"1","700","7.8958682885906","5527.10780201342"
"SITE_604","Frame","Wood",NA,">90% Unconditioned Basement",NA,"2","1756","7.59226823073324","13332.0230131676"
"SITE_605","Frame","Wood",NA,">90% Slab",NA,"3+","1802","8.52123931024814","15355.2732370672"
"SITE_606","Frame","Wood",NA,">90% Crawlspace",NA,"2","1248","7.10607485424111","8868.38141809291"
"SITE_607","Frame","Wood",NA,">90% Crawlspace",NA,"1","1790","8.99600255836265","16102.8445794691"
"SITE_608","Frame","Wood",NA,"Other","Mixed crawlspace and unconditioned basement","1","575","7.58667661826571","4362.33905550278"
"SITE_609","Frame","Wood",NA,">90% Crawlspace",NA,"2","1928","8.44936684647462","16290.3792800031"
"SITE_61","Frame","Wood",NA,">90% Crawlspace",NA,"1.5","870","7.64667106130521","6652.60382333553"
"SITE_610","Frame","Wood",NA,">90% Crawlspace",NA,"1","1000","7.58086045228902","7580.86045228902"
"SITE_611","Frame","Wood",NA,">90% Crawlspace",NA,"2","5500","9.98776458904066","54932.7052397237"
"SITE_612","Frame","Wood",NA,">90% Unconditioned Basement",NA,"1","1620","8","12960"
"SITE_613","Frame","Wood",NA,">90% Crawlspace",NA,"1","1110","7.6","8436"
"SITE_614","Frame","Wood",NA,">90% Crawlspace",NA,"1","2500","9.44479373483344","23611.9843370836"
"SITE_615","Rigid frame (concrete or steel)","Wood",NA,">90% Crawlspace",NA,"1","1120","7.5420190863731","8447.06137673788"
"SITE_616","Frame","Wood",NA,">90% Crawlspace",NA,"1","1498","9.09347566512466","13622.0265463567"
"SITE_617","Frame","Wood",NA,">90% Unconditioned Basement",NA,"1","1568","7.68650069749973","12052.4330936796"
"SITE_618","Frame","Wood",NA,">90% Crawlspace",NA,"2","4000","10.1157008283005","40462.8033132021"
"SITE_619","Frame","Wood",NA,">90% Conditioned Basement",NA,"1","2016","7.39352881698685","14905.3540950455"
"SITE_62","Frame","Wood",NA,">90% Conditioned Basement",NA,"2","2900","7.65755960611775","22206.9228577415"
"SITE_620","Frame","Wood",NA,">90% Crawlspace",NA,"1","966","7.5","7245"
"SITE_621","Frame","Wood",NA,">90% Crawlspace",NA,"2","1640","8.65302070130967","14190.9539501479"
"SITE_622","Frame","Wood",NA,">90% Conditioned Basement",NA,"1","2800","7.26877769372096","20352.5775424187"
"SITE_623","Frame","Wood",NA,">90% Crawlspace",NA,"1","1200","7.69168888682018","9230.02666418422"
"SITE_624","Frame","Wood",NA,">90% Conditioned Basement",NA,"3+","3000","8.78855479111406","26365.6643733422"
"SITE_625","Frame","Wood",NA,">90% Slab",NA,"1","1375","9.18374620238373","12627.6510282776"
"SITE_626","Frame","Wood",NA,">90% Slab",NA,"2","2000","8.73859947810591","17477.1989562118"
"SITE_627","Frame","Wood",NA,">90% Crawlspace",NA,"2","1850","8.5250150838663","15771.2779051526"
"SITE_628","Frame","Wood",NA,">90% Crawlspace",NA,"1","1313","8","10504"
"SITE_629","Frame","Wood",NA,">90% Crawlspace",NA,"1","1732","7.853742472039","13602.6819615716"
"SITE_63","Frame","Wood",NA,"Mixed Conditioned Basement and Slab",NA,"2","2466","7.72355431238221","19046.2849343345"
"SITE_630","Frame","Wood",NA,"Mixed Crawlspace and Slab",NA,"1","1568","8.54838874158678","13403.8735468081"
"SITE_631","Frame","Wood",NA,">90% Conditioned Basement",NA,"1","1500","7.86381722925923","11795.7258438889"
"SITE_632","Frame","Wood",NA,">90% Crawlspace",NA,"1","2020","9","18180"
"SITE_633","Frame","Wood",NA,">90% Crawlspace",NA,"1","2034","9.8213802240848","19976.6873757885"
"SITE_634","Frame","Wood",NA,">90% Crawlspace",NA,"1","1640","9.82932602466675","16120.0946804535"
"SITE_635","Frame","Wood",NA,">90% Crawlspace",NA,"1","888","8.14776775769177","7235.21776883029"
"SITE_636","Frame","Wood",NA,">90% Crawlspace",NA,"1","1600","8.38244972577697","13411.9195612431"
"SITE_637","Frame","Wood",NA,">90% Unconditioned Basement",NA,"2","2156","7.76549394221808","16742.4049394222"
"SITE_638","Frame","Wood",NA,">90% Conditioned Basement",NA,"1.5","2400","8.29684140928283","19912.4193822788"
"SITE_639","Frame","Wood",NA,"Other","Mixed unconditioned basement and crawlspace","1","3400","8.62734341194742","29332.9676006212"
"SITE_64","Frame","Wood",NA,"Other","Mixed unconditioned basement and crawlspace. originally just crawlspace,  dugout and poured to include small basement to accomodate DHW,  old HVAC,  laundry,  and storage","2","1100","7.34574162679426","8080.31578947368"
"SITE_640","Solid masonry","Other","Concrete with some logs in the concrete",">90% Slab",NA,"1","600","8.27189175487379","4963.13505292428"
"SITE_641","Frame","Wood",NA,">90% Crawlspace",NA,"1","950","7.75","7362.5"
"SITE_642","Frame","Wood",NA,">90% Conditioned Basement",NA,"1","2660","8.04954018274301","21411.7768860964"
"SITE_643","Frame","Wood",NA,">90% Crawlspace",NA,"2","3112","8.55955184200532","26637.3253323205"
"SITE_644","Frame","Wood",NA,">90% Crawlspace",NA,"2","2500","8","20000"
"SITE_645","Frame","Wood",NA,">90% Crawlspace",NA,"1","1600","9","14400"
"SITE_646","Frame","Wood",NA,">90% Slab",NA,"3+","1800","9","16200"
"SITE_647","Frame","Wood",NA,">90% Slab",NA,"1","874","7.54670112856128","6595.81678636256"
"SITE_648","Frame","Wood",NA,">90% Conditioned Basement",NA,"1.5","2438","8.16295604301566","19901.2868328722"
"SITE_649","Frame","Wood",NA,">90% Conditioned Basement",NA,"1.5","2680","7.75625354093082","20786.7594896946"
"SITE_65","Frame","Wood",NA,">90% Crawlspace",NA,"1","1450","7.72175496751643","11196.5447028988"
"SITE_650","Solid masonry","Masonry",NA,">90% Slab",NA,"1","2300","8.85730131544731","20371.7930255288"
"SITE_651","Frame","Wood",NA,">90% Crawlspace",NA,"1","2475","9","22275"
"SITE_652","Frame","Wood",NA,">90% Crawlspace",NA,"1","2286","8","18288"
"SITE_653","Frame","Wood",NA,">90% Conditioned Basement",NA,"1","1500","7.53048379891204","11295.7256983681"
"SITE_654","Frame","Wood",NA,">90% Conditioned Basement",NA,"1","2000","7.78577707889654","15571.5541577931"
"SITE_655","Frame","Wood",NA,">90% Slab",NA,"1","1109","7.75","8594.75"
"SITE_656","Frame","Wood",NA,">90% Crawlspace",NA,"1","1200","8","9600"
"SITE_657","Frame","Wood",NA,">90% Crawlspace",NA,"2","1380","7.73851184879084","10679.1463513314"
"SITE_658","Frame","Wood",NA,">90% Crawlspace",NA,"2","1800","9.16137283968472","16490.4711114325"
"SITE_659","Frame","Wood",NA,">90% Conditioned Basement",NA,"1","1100","7.71552957590138","8487.08253349152"
"SITE_66","Frame","Wood",NA,">90% Crawlspace",NA,"2","1860","8.95342443599903","16653.3694509582"
"SITE_660","Frame","Wood",NA,"Mixed Crawlspace and Garage",NA,"1.5","1640","7.72392235284612","12667.2326586676"
"SITE_661","Solid masonry","Concrete",NA,">90% Slab",NA,"2","3100","8","24800"
"SITE_662","Frame","Wood",NA,">90% Conditioned Basement",NA,"1","1988","8.20978461538462","16321.0518153846"
"SITE_663","Frame","Wood",NA,">90% Crawlspace",NA,"1","1950","9.10318398474738","17751.2087702574"
"SITE_664","Frame","Wood",NA,">90% Slab",NA,"1","2080","7.91826923076923","16470"
"SITE_665","Frame","Wood",NA,">90% Crawlspace",NA,"1","1132","8.58658952959029","9720.0193474962"
"SITE_666","Frame","Wood",NA,">90% Slab",NA,"2","1000","8.0170883828497","8017.0883828497"
"SITE_667","Frame","Wood",NA,">90% Crawlspace",NA,"1.5","1887","10.0568601890712","18977.2951767773"
"SITE_668","Frame","Wood",NA,">90% Crawlspace",NA,"1","2500","8.93593294460641","22339.832361516"
"SITE_669","Frame","Wood",NA,">90% Conditioned Basement",NA,"2","2800","7.41494030257715","20761.832847216"
"SITE_67","Frame","Wood",NA,">90% Crawlspace",NA,"2","1866","8.47802697439749","15819.9983342257"
"SITE_670","Frame","Wood",NA,">90% Crawlspace",NA,"1","900","7.66","6894"
"SITE_671","Frame","Concrete",NA,">90% Crawlspace",NA,"1","2760","9.31066855362751","25697.4452080119"
"SITE_672","Frame","Wood",NA,">90% Crawlspace",NA,"1","1190","8.75139184849485","10414.1562997089"
"SITE_673","Frame","Wood",NA,">90% Slab",NA,"3+","1610","8.48708560399637","13664.2078224341"
"SITE_674","Frame","Wood",NA,">90% Conditioned Basement",NA,"1.5","3000","8.29517503454629","24885.5251036389"
"SITE_675","Frame","Wood",NA,">90% Crawlspace",NA,"1.5","2900","10.346282527881","30004.219330855"
"SITE_676","Frame","Wood",NA,"Mixed Crawlspace and Conditioned Basement",NA,"2","1620","8.37781328833199","13572.0575270978"
"SITE_677","Frame","Wood",NA,">90% Crawlspace",NA,"1.5","2650","9.07781773823796","24056.2170063306"
"SITE_678","Frame","Wood",NA,">90% Crawlspace",NA,"2","2800","9.4332977588047","26413.2337246531"
"SITE_679","Frame","Wood",NA,">90% Crawlspace",NA,"1","1000","8.31583756875305","8315.83756875305"
"SITE_68","Frame","Wood",NA,"Mixed Crawlspace and Slab",NA,"2","3300","9.65048357595784","31846.5958006609"
"SITE_680","Frame","Wood",NA,"Other","mixed basement and crawlspace","1.5","1200","7.29831690265975","8757.9802831917"
"SITE_681","Frame","Wood",NA,">90% Crawlspace",NA,"1","1025","7.5","7687.5"
"SITE_682","Frame","Wood",NA,"Mixed Crawlspace and Conditioned Basement",NA,"1","3224","8.98382141142583","28963.8402304369"
"SITE_683","Frame","Wood",NA,">90% Crawlspace",NA,"1","1920","10.1433079208605","19475.1512080521"
"SITE_684","Frame","Wood",NA,">90% Crawlspace",NA,"1","1100","7.39553157609131","8135.08473370044"
"SITE_685","Frame","Wood",NA,">90% Crawlspace",NA,"1","1800","9.27950482179026","16703.1086792225"
"SITE_686","Solid masonry","Masonry",NA,">90% Slab",NA,"1","3800","8.0152543202624","30457.9664169971"
"SITE_687","Frame","Wood",NA,">90% Crawlspace",NA,"1","1600","8.2491103202847","13198.5765124555"
"SITE_688","Frame","Wood",NA,">90% Crawlspace",NA,"1","2800","8.32084849627604","23298.3757895729"
"SITE_689","Frame","Wood",NA,">90% Slab",NA,"1","420","8","3360"
"SITE_69","Frame","Wood",NA,">90% Crawlspace",NA,"2","1200","7.56321828792381","9075.86194550857"
"SITE_690","Frame","Wood",NA,">90% Crawlspace",NA,"2","2550","8.71538933660671","22224.2428083471"
"SITE_691","Frame","Wood",NA,">90% Slab",NA,"2","1900","9.32035554467907","17708.6755348902"
"SITE_692","Frame","Concrete",NA,"Mixed Conditioned Basement and Slab",NA,"1","2500","7.33291895664311","18332.2973916078"
"SITE_693","Frame","Wood",NA,">90% Crawlspace",NA,"1","1865","8.85703439194239","16518.3691409726"
"SITE_694","Unknown","Unknown",NA,"Unknown",NA,"Unknown","1800","7.5","13500"
"SITE_695","Unknown","Wood",NA,">90% Conditioned Basement",NA,"1.5","3756","9.27552838396023","34838.8846101546"
"SITE_696","Frame","Wood",NA,">90% Crawlspace",NA,"1","1464","8.64036186848436","12649.4897754611"
"SITE_697","Frame","Wood",NA,">90% Conditioned Basement",NA,"1.5","2200","9.01458040472065","19832.0768903854"
"SITE_698","Frame","Wood",NA,">90% Crawlspace",NA,"1","2600","8.6207252412071","22413.8856271385"
"SITE_699","Frame","Wood",NA,">90% Unconditioned Basement",NA,"1","1100","8","8800"
"SITE_7","Frame","Wood",NA,">90% Crawlspace",NA,"2","1675","8.89981291374844","14907.1866305286"
"SITE_70","Frame","Wood",NA,">90% Crawlspace",NA,"1","2360","7.84981649168196","18525.5669203694"
"SITE_700","Frame","Wood",NA,">90% Conditioned Basement",NA,"1","1534","8.4105705571673","12901.8152346946"
"SITE_701","Frame","Wood",NA,">90% Conditioned Basement",NA,"1.5","1500","7.40697771124418","11110.4665668663"
"SITE_702","Frame","Wood",NA,">90% Slab",NA,"2","1361","8.60036875170718","11705.1018710735"
"SITE_703","Frame","Wood",NA,">90% Crawlspace",NA,"2","2000","9.06212482184461","18124.2496436892"
"SITE_704","Frame","Wood",NA,">90% Crawlspace",NA,"1","1260","7.79034236493485","9815.83137981792"
"SITE_705","Frame","Wood",NA,">90% Crawlspace",NA,"1","1400","8.61696064696893","12063.7449057565"
"SITE_706","Frame","Wood",NA,">90% Unconditioned Basement",NA,"1","550","7.21502407154786","3968.26323935132"
"SITE_707","Frame","Wood",NA,">90% Crawlspace",NA,"2","2300","8.07956848828957","18583.007523066"
"SITE_708","Frame","Wood",NA,">90% Conditioned Basement",NA,"1","1850","8.43293790902779","15600.9351317014"
"SITE_709","Frame","Wood",NA,"Other","mixed crawlspace and essentially unconditioned basement","1.5","1600","8.64314462033807","13829.0313925409"
"SITE_71","Frame","Wood",NA,">90% Conditioned Basement",NA,"1.5","3200","8.16700723853285","26134.4231633051"
"SITE_710","Frame","Wood",NA,">90% Crawlspace",NA,"1","2050","9.40531853706398","19280.9030009812"
"SITE_711","Frame","Wood",NA,">90% Conditioned Basement",NA,"1.5","1600","8.10588413250643","12969.4146120103"
"SITE_712","Frame","Wood",NA,">90% Crawlspace",NA,"1","2000","8","16000"
"SITE_713","Frame","Wood",NA,">90% Conditioned Basement",NA,"1","5000","8","40000"
"SITE_714","Frame","Wood",NA,">90% Slab",NA,"2","1200","8.19895682647053","9838.74819176464"
"SITE_715","Frame","Wood",NA,">90% Slab",NA,"1.5","900","11.0525787617078","9947.32088553704"
