"SiteID","RoomID","ApplianceID","Application","Application_Other","Smart_Power_Strip","Power_Strip_Device_Qty","Wifi_Enabled","Room_Type"
"SITE_1148","ROOM_12921","APPL_82983","Other","By bed","No","2","No","Bedroom"
"SITE_1149","ROOM_5188","APPL_52031","Entertainment Center",NA,"No","3","No","Family Room"
"SITE_1149","ROOM_26052","APPL_36895","Other","Charger","No","1","No","Bedroom"
"SITE_115","ROOM_22194","APPL_59717","Other","chargers","No","3","No","Bedroom"
"SITE_1150","ROOM_43494","APPL_161000","Other","Misc","No","4","No","Family Room"
"SITE_1150","ROOM_43494","APPL_66453","Entertainment Center",NA,"No","6","No","Family Room"
"SITE_1150","ROOM_37663","APPL_62236","Other","Bedside","No","4","No","Bedroom"
"SITE_1152","ROOM_29274","APPL_140531","Entertainment Center",NA,"No","4","No","Living Room"
"SITE_1152","ROOM_29274","APPL_71646","Entertainment Center",NA,"No","2","No","Living Room"
"SITE_1152","ROOM_29274","APPL_151074","Entertainment Center",NA,"No","4","No","Living Room"
"SITE_1153","ROOM_44340","APPL_145587","Other","Lamp","Yes","1","No","Bedroom"
"SITE_1153","ROOM_23574","APPL_155573","Home Office",NA,"No","4","No","Family Room"
"SITE_1154","ROOM_538","APPL_17353","Home Office",NA,"No","5","No","Office"
"SITE_1155","ROOM_24715","APPL_141386","Home Office",NA,"No","4","No","Bedroom"
"SITE_1155","ROOM_19598","APPL_173012","Entertainment Center",NA,"No","4","No","Bedroom"
"SITE_1158","ROOM_21619","APPL_13833","Other","Kitchen appliances","No","6","No","Living Room"
"SITE_1158","ROOM_11200","APPL_26371","Entertainment Center",NA,"No","5","No","Bedroom"
"SITE_1160","ROOM_23001","APPL_83992","Entertainment Center",NA,"No","4","No","Living Room"
"SITE_1161","ROOM_41754","APPL_76338","Home Office",NA,"No","3","No","Bedroom"
"SITE_1161","ROOM_41754","APPL_128252","Home Office",NA,"No","3","No","Bedroom"
"SITE_1161","ROOM_40711","APPL_16594","Entertainment Center",NA,"No","1","No","Bedroom"
"SITE_1162","ROOM_43030","APPL_102107","Home Office",NA,"No","5","No","Bedroom"
"SITE_1163","ROOM_27915","APPL_73040","Home Office",NA,"No","4","No","Office"
"SITE_1164","ROOM_39251","APPL_53686","Other","Kitchen appliances","No","2","No","Dining Room"
"SITE_1165","ROOM_1430","APPL_113910","Other","Bedside lamp,  charger","No","2","No","Bedroom"
"SITE_1166","ROOM_13141","APPL_116978","Entertainment Center",NA,"No","3","No","Bedroom"
"SITE_1167","ROOM_28947","APPL_108167","Home Office",NA,"No","2","No","Bedroom"
"SITE_1169","ROOM_19674","APPL_32208","Other","Server","No","2","No","Mechanical"
"SITE_1169","ROOM_29508","APPL_142728","Home Office",NA,"No","4","No","Office"
"SITE_1170","ROOM_22436","APPL_128802","Home Office",NA,"No","2","No","Office"
"SITE_1170","ROOM_22436","APPL_106339","Entertainment Center",NA,"No","5","No","Office"
"SITE_1170","ROOM_22436","APPL_147946","Home Office",NA,"No","4","No","Office"
"SITE_1170","ROOM_3192","APPL_114430","Entertainment Center",NA,"No","2","No","Bedroom"
"SITE_1170","ROOM_15491","APPL_141819","Home Office",NA,"No","3","No","Bedroom"
"SITE_1170","ROOM_15491","APPL_77944","Home Office",NA,"No","2","No","Bedroom"
"SITE_1170","ROOM_22436","APPL_80527","Home Office",NA,"No","Unknown","No","Office"
"SITE_1171","ROOM_19103","APPL_101048","Home Office",NA,"No","5","No","Bedroom"
"SITE_1171","ROOM_19103","APPL_112135","Home Office",NA,"No","2","No","Bedroom"
"SITE_1171","ROOM_36451","APPL_172514","Entertainment Center",NA,"No","4","No","Living Room"
"SITE_1171","ROOM_16226","APPL_138660","Other","Bedroom","No","1","No","Bedroom"
"SITE_1174","ROOM_33998","APPL_80766","Home Office",NA,"No","2","No","Basement"
"SITE_1174","ROOM_45021","APPL_150819","Home Office",NA,"No","6","No","Bedroom"
"SITE_1174","ROOM_45021","APPL_159538","Home Office",NA,"No","1","No","Bedroom"
"SITE_1174","ROOM_6252","APPL_149422","Other","Garage,  tools","No","3","No","Garage"
"SITE_1175","ROOM_13497","APPL_141131","Home Office",NA,"No","5","No","Bedroom"
"SITE_1175","ROOM_42470","APPL_172610","Other","general use","No","3","No","Bedroom"
"SITE_1178","ROOM_40788","APPL_48955","Home Office",NA,"No","2","No","Office"
"SITE_1178","ROOM_28727","APPL_106884","Entertainment Center",NA,"No","5","No","Living Room"
"SITE_1179","ROOM_34045","APPL_71289","Home Office",NA,"No","5","No","Bedroom"
"SITE_1179","ROOM_34045","APPL_143727","Home Office",NA,"Yes","2","No","Bedroom"
"SITE_1179","ROOM_38783","APPL_38757","Other","Bed","Yes","2","No","Bedroom"
"SITE_1179","ROOM_45508","APPL_38712","Entertainment Center",NA,"No","1","No","Living Room"
"SITE_118","ROOM_13235","APPL_53308","Home Office",NA,"No","4","No","Office"
"SITE_1180","ROOM_7940","APPL_784","Other","Shop","No","3","No","Garage"
"SITE_1180","ROOM_7216","APPL_94945","Home Office",NA,"No","4","No","Bedroom"
"SITE_1180","ROOM_19099","APPL_173947","Entertainment Center",NA,"No","Unknown","No","Living Room"
"SITE_1181","ROOM_6757","APPL_45239","Home Office",NA,"No","3","No","Bedroom"
"SITE_1183","ROOM_7994","APPL_14591","Entertainment Center",NA,"No","6","No","Living Room"
"SITE_1184","ROOM_41105","APPL_129325","Home Office",NA,"No","3","No","Office"
"SITE_1185","ROOM_3079","APPL_102529","Home Office",NA,"No","3","No","Living Room"
"SITE_1185","ROOM_3079","APPL_109787","Home Office",NA,"No","5","No","Living Room"
"SITE_1186","ROOM_17123","APPL_49126","Entertainment Center",NA,"No","3","No","Living Room"
"SITE_1187","ROOM_39970","APPL_107253","Home Office",NA,"No","3","No","Entry/Entryway"
"SITE_1188","ROOM_6048","APPL_161455","Entertainment Center",NA,"No","4","No","Living Room"
"SITE_1188","ROOM_6048","APPL_170553","Home Office",NA,"No","2","No","Living Room"
"SITE_1188","ROOM_17946","APPL_104209","Home Office",NA,"No","5","No","Bedroom"
"SITE_1189","ROOM_7070","APPL_124409","Home Office",NA,"No","6","No","Bedroom"
"SITE_1189","ROOM_7070","APPL_166090","Entertainment Center",NA,"No","2","No","Bedroom"
"SITE_1189","ROOM_31591","APPL_15008","Other","Bedroom","No","6","No","Bedroom"
"SITE_1189","ROOM_31591","APPL_39192","Entertainment Center",NA,"No","4","No","Bedroom"
"SITE_1189","ROOM_27123","APPL_26221","Entertainment Center",NA,"No","2","No","Living Room"
"SITE_1189","ROOM_27123","APPL_15585","Entertainment Center",NA,"No","6","No","Living Room"
"SITE_1190","ROOM_40974","APPL_153754","Home Office",NA,"No","3","No","Living Room"
"SITE_1190","ROOM_13133","APPL_159098","Home Office",NA,"No","Unknown","No","Bedroom"
"SITE_1191","ROOM_34867","APPL_90569","Entertainment Center",NA,"No","3","No","Living Room"
"SITE_1191","ROOM_17331","APPL_118384","Home Office",NA,"No","2","No","Bedroom"
"SITE_1193","ROOM_23095","APPL_137643","Other","Chargers,  clothes iron","No","3","No","Closet"
"SITE_1194","ROOM_26977","APPL_27250","Home Office",NA,"No","4","No","Office"
"SITE_1195","ROOM_8598","APPL_164330","Home Office",NA,"No","5","No","Family Room"
"SITE_1196","ROOM_22256","APPL_145063","Entertainment Center",NA,"No","2","No","Living Room"
"SITE_1196","ROOM_22256","APPL_89555","Entertainment Center",NA,"No","3","No","Living Room"
"SITE_1198","ROOM_2028","APPL_109290","Home Office",NA,"No","4","No","Office"
"SITE_1199","ROOM_39278","APPL_106567","Home Office",NA,"No","6","No","Family Room"
"SITE_12","ROOM_29721","APPL_107875","Entertainment Center",NA,"No","4","No","Family Room"
"SITE_120","ROOM_19498","APPL_37782","Home Office",NA,"No","3","No","Bedroom"
"SITE_1201","ROOM_41843","APPL_77263","Entertainment Center",NA,"No","5","No","Living Room"
"SITE_1201","ROOM_41843","APPL_156437","Other","Light","No","1","No","Living Room"
"SITE_1201","ROOM_41843","APPL_170289","Home Office",NA,"No","Unknown","No","Living Room"
"SITE_1202","ROOM_6040","APPL_76814","Other","Modem,  printer","No","3","No","Living Room"
"SITE_1202","ROOM_35658","APPL_108034","Home Office",NA,"No","3","No","Bedroom"
"SITE_1203","ROOM_18260","APPL_84397","Entertainment Center",NA,"No","4","No","Living Room"
"SITE_1203","ROOM_34570","APPL_129879","Home Office",NA,"No","5","No","Bedroom"
"SITE_1204","ROOM_12954","APPL_92528","Entertainment Center",NA,"No","2","No","Living Room"
"SITE_1205","ROOM_33261","APPL_61939","Entertainment Center",NA,"No","3","No","Living Room"
"SITE_1207","ROOM_19189","APPL_130894","Home Office",NA,"No","4","No","Bedroom"
"SITE_1207","ROOM_39259","APPL_132727","Entertainment Center",NA,"No","6","No","Living Room"
"SITE_1207","ROOM_33290","APPL_29779","Home Office",NA,"No","4","No","Bedroom"
"SITE_1207","ROOM_33290","APPL_136531","Home Office",NA,"No","4","No","Bedroom"
"SITE_121","ROOM_29450","APPL_17938","Entertainment Center",NA,"No","3","No","Bedroom"
"SITE_121","ROOM_26854","APPL_68168","Home Office",NA,"No","4","No","Living Room"
"SITE_1210","ROOM_13849","APPL_87066","Home Office",NA,"No","6","No","Office"
"SITE_1210","ROOM_32999","APPL_137478","Other","Miscellaneous","No","2","No","Kitchen"
"SITE_1210","ROOM_32999","APPL_163416","Other","Miscellaneous","No","2","No","Kitchen"
"SITE_1210","ROOM_7160","APPL_39745","Home Office",NA,"No","3","No","Office"
"SITE_1210","ROOM_13849","APPL_144168","Home Office",NA,"No","6","No","Office"
"SITE_1210","ROOM_46293","APPL_127257","Entertainment Center",NA,"No","4","No","Family Room"
"SITE_1211","ROOM_42026","APPL_156739","Home Office",NA,"No","4","No","Bedroom"
"SITE_1211","ROOM_473","APPL_90504","Entertainment Center",NA,"No","3","No","Living Room"
"SITE_1212","ROOM_2009","APPL_159313","Other","Misc","No","2","No","Bedroom"
"SITE_1212","ROOM_2009","APPL_32264","Other","3D printer","No","2","No","Bedroom"
"SITE_1212","ROOM_2009","APPL_31659","Home Office",NA,"No","2","No","Bedroom"
"SITE_1212","ROOM_2009","APPL_59762","Home Office",NA,"No","4","No","Bedroom"
"SITE_1212","ROOM_2009","APPL_2559","Home Office",NA,"No","4","No","Bedroom"
"SITE_1218","ROOM_25899","APPL_82638","Other","Bedroom","No","3","No","Bedroom"
"SITE_1218","ROOM_12354","APPL_158547","Home Office",NA,"No","3","No","Outbuilding / Addition"
"SITE_1219","ROOM_20916","APPL_165285","Other","Phone chargers","No","2","No","Bedroom"
"SITE_1219","ROOM_14975","APPL_132392","Home Office",NA,"No","3","No","Office"
"SITE_1219","ROOM_41935","APPL_128011","Entertainment Center",NA,"No","3","No","Bedroom"
"SITE_122","ROOM_26571","APPL_90164","Other","Kitchen use","No","2","No","Kitchen"
"SITE_122","ROOM_14604","APPL_154767","Entertainment Center",NA,"No","4","No","Bedroom"
"SITE_1220","ROOM_4447","APPL_65441","Entertainment Center",NA,"No","3","No","Living Room"
"SITE_1220","ROOM_4447","APPL_29256","Other","Lamps","No","3","Unknown","Living Room"
"SITE_1221","ROOM_42163","APPL_31670","Entertainment Center",NA,"No","3","No","Living Room"
"SITE_1221","ROOM_42163","APPL_91467","Entertainment Center",NA,"No","2","No","Living Room"
"SITE_1221","ROOM_42163","APPL_151308","Entertainment Center",NA,"No","3","No","Living Room"
"SITE_1221","ROOM_18957","APPL_27055","Entertainment Center",NA,"No","2","No","Bedroom"
"SITE_1222","ROOM_24192","APPL_7140","Entertainment Center",NA,"No","2","No","Family Room"
"SITE_1222","ROOM_13693","APPL_103533","Home Office",NA,"No","3","No","Bedroom"
"SITE_1223","ROOM_2623","APPL_155665","Home Office",NA,"No","3","No","Office"
"SITE_1223","ROOM_19292","APPL_56335","Other","Fans etc.","No","3","No","Bedroom"
"SITE_1225","ROOM_30382","APPL_153653","Other","Power tools","No","4","No","Living Room"
"SITE_1226","ROOM_21151","APPL_77274","Home Office",NA,"No","5","No","Bedroom"
"SITE_1226","ROOM_21151","APPL_107413","Home Office",NA,"No","6","No","Bedroom"
"SITE_1226","ROOM_2136","APPL_36219","Other","Tools,  chargers, and stereo","No","4","No","Garage"
"SITE_1229","ROOM_17446","APPL_154102","Home Office",NA,"No","6","No","Office"
"SITE_1230","ROOM_12639","APPL_69689","Home Office",NA,"No","1","No","Dining Room"
"SITE_1230","ROOM_35380","APPL_137161","Entertainment Center",NA,"No","2","No","Living Room"
"SITE_1230","ROOM_43844","APPL_3860","Unknown",NA,"No","3","No","Bedroom"
"SITE_1230","ROOM_35380","APPL_9681","Other","LIGHT CONTROL AND MODEM","No","2","No","Living Room"
"SITE_1230","ROOM_43844","APPL_98663","Other","BEDROOM","No","1","No","Bedroom"
"SITE_1233","ROOM_37543","APPL_93258","Entertainment Center",NA,"No","5","No","Bedroom"
"SITE_1233","ROOM_29661","APPL_135404","Entertainment Center",NA,"No","2","No","Bedroom"
"SITE_1233","ROOM_29661","APPL_80979","Other","BEDROOM","No","5","No","Bedroom"
"SITE_1233","ROOM_8994","APPL_128349","Entertainment Center",NA,"No","3","No","Living Room"
"SITE_1233","ROOM_8994","APPL_70187","Entertainment Center",NA,"No","1","No","Living Room"
"SITE_1233","ROOM_8994","APPL_86316","Entertainment Center",NA,"No","3","No","Living Room"
"SITE_1233","ROOM_8994","APPL_116862","Other","CHARGERS AND LIGHTS","No","3","No","Living Room"
"SITE_1233","ROOM_8994","APPL_143176","Other","LIGHTS","No","2","No","Living Room"
"SITE_1233","ROOM_19375","APPL_73884","Other","BEDROOM DEVICES","No","Unknown","No","Bedroom"
"SITE_1234","ROOM_1055","APPL_56994","Entertainment Center",NA,"No","3","No","Family Room"
"SITE_1234","ROOM_20090","APPL_80913","Home Office",NA,"No","6","No","Bedroom"
"SITE_1235","ROOM_9914","APPL_129422","Home Office",NA,"No","5","No","Living Room"
"SITE_1237","ROOM_1996","APPL_14473","Other","Sump pump,  tool","No","2","No","Garage"
"SITE_1237","ROOM_33807","APPL_45149","Entertainment Center",NA,"No","Unknown","No","Family Room"
"SITE_1237","ROOM_40195","APPL_94056","Home Office",NA,"No","Unknown","No","Office"
"SITE_1239","ROOM_19022","APPL_173629","Home Office",NA,"No","3","No","Living Room"
"SITE_1239","ROOM_19022","APPL_133241","Home Office",NA,"No","4","No","Living Room"
"SITE_124","ROOM_43363","APPL_167655","Other","Miscellaneous devices","No","3","No","Garage"
"SITE_124","ROOM_26639","APPL_15369","Other","Chargers","No","3","No","Living Room"
"SITE_124","ROOM_42739","APPL_105986","Home Office",NA,"No","5","No","Office"
"SITE_1240","ROOM_14846","APPL_20638","Home Office",NA,"No","1","No","Bedroom"
"SITE_1241","ROOM_20100","APPL_115368","Other","Fish tank and lights","No","5","No","Living Room"
"SITE_1241","ROOM_20100","APPL_12862","Home Office",NA,"No","5","No","Living Room"
"SITE_1241","ROOM_20100","APPL_80032","Entertainment Center",NA,"No","4","No","Living Room"
"SITE_1241","ROOM_25073","APPL_36655","Other","Kitchen stuff","No","3","No","Kitchen"
"SITE_1241","ROOM_41766","APPL_26786","Other","Miscellaneous","No","2","No","Bathroom"
"SITE_1243","ROOM_37847","APPL_172585","Entertainment Center",NA,"No","3","No","Bedroom"
"SITE_1243","ROOM_25346","APPL_38180","Entertainment Center",NA,"No","4","No","Bedroom"
"SITE_1244","ROOM_33901","APPL_23631","Entertainment Center",NA,"No","5","No","Bedroom"
"SITE_1244","ROOM_33901","APPL_161080","Entertainment Center",NA,"No","2","No","Bedroom"
"SITE_1244","ROOM_5979","APPL_51772","Home Office",NA,"No","2","No","Dining Room"
"SITE_1244","ROOM_11465","APPL_155221","Home Office",NA,"No","2","No","Office"
"SITE_1244","ROOM_11465","APPL_75873","Home Office",NA,"No","3","No","Office"
"SITE_1244","ROOM_11465","APPL_153227","Home Office",NA,"No","6","No","Office"
"SITE_1244","ROOM_33968","APPL_111245","Entertainment Center",NA,"No","4","No","Bedroom"
"SITE_1244","ROOM_40131","APPL_103574","Home Office",NA,"No","2","No","Bedroom"
"SITE_1244","ROOM_40131","APPL_32079","Home Office",NA,"No","4","No","Bedroom"
"SITE_1244","ROOM_2726","APPL_85883","Home Office",NA,"No","3","No","Bedroom"
"SITE_1244","ROOM_8284","APPL_90197","Entertainment Center",NA,"No","6","No","Family Room"
"SITE_1245","ROOM_25834","APPL_116858","Entertainment Center",NA,"No","6","No","Living Room"
"SITE_1245","ROOM_25834","APPL_110067","Entertainment Center",NA,"No","1","No","Living Room"
"SITE_1245","ROOM_25834","APPL_163753","Entertainment Center",NA,"No","5","No","Living Room"
"SITE_1245","ROOM_25834","APPL_66821","Entertainment Center",NA,"No","4","No","Living Room"
"SITE_1245","ROOM_4934","APPL_92681","Entertainment Center",NA,"No","3","No","Bedroom"
"SITE_1245","ROOM_4934","APPL_14214","Entertainment Center",NA,"No","2","No","Bedroom"
"SITE_1246","ROOM_42696","APPL_151253","Home Office",NA,"No","4","No","Bedroom"
"SITE_1246","ROOM_9883","APPL_6122","Entertainment Center",NA,"No","2","No","Bedroom"
"SITE_1246","ROOM_9883","APPL_127478","Entertainment Center",NA,"No","3","No","Bedroom"
"SITE_1247","ROOM_26295","APPL_60845","Entertainment Center",NA,"No","4","No","Bedroom"
"SITE_1247","ROOM_44073","APPL_97909","Other","Fireplace","No","1","No","Family Room"
"SITE_1247","ROOM_32788","APPL_51824","Entertainment Center",NA,"No","6","No","Living Room"
"SITE_1247","ROOM_32788","APPL_51777","Home Office",NA,"No","5","No","Living Room"
"SITE_1248","ROOM_34147","APPL_164383","Entertainment Center",NA,"No","4","No","Bedroom"
"SITE_1248","ROOM_34147","APPL_67878","Entertainment Center",NA,"No","5","No","Bedroom"
