"SiteID","Interior_or_Exterior","Door_Type","Door_Construction","Door_Mechanism","Door_Window_Type","Door_Window_Type_Other","Door_Height_Inches","Door_Width_Inches","Door_Dimensions_Are_Estimated","Door_Area","Door_U_Value","Door_UA"
"SITE_1051","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","32","Measured or Known","2560","0.4","7.11111111111111"
"SITE_1052","Exterior","Wood Solid Core","Single","Hinge","Decorative window (arch, etc.)",NA,"96","36","Measured or Known","3456","0.4","9.6"
"SITE_1052","Exterior","Vinyl","Single","Slider","> 80% window (glass French door)",NA,"80","69","Measured or Known","5520","0.853","32.6983333333333"
"SITE_1052","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","32","Measured or Known","2560","0.4","7.11111111111111"
"SITE_1053","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_1053","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","32","Measured or Known","2560","0.4","7.11111111111111"
"SITE_1053","Exterior","Vinyl","Single","Slider","> 80% window (glass French door)",NA,"78","70","Measured or Known","5460","0.853","32.3429166666667"
"SITE_1053","Exterior","Wood Solid Core","Double","Hinge","> 80% window (glass French door)",NA,"80","60","Measured or Known","4800","0.4","13.3333333333333"
"SITE_1054","Exterior","Wood Solid Core","Single","Hinge","None",NA,"78","30","Measured or Known","2340","0.4","6.5"
"SITE_1054","Exterior","Wood Solid Core","Single","Hinge","Decorative window (arch, etc.)",NA,"73","35","Measured or Known","2555","0.4","7.09722222222222"
"SITE_1054","Exterior","Wood Solid Core","Single","Hinge","Half window",NA,"77","30","Measured or Known","2310","0.4","6.41666666666667"
"SITE_1055","Exterior","Metal","Single","Slider","None",NA,"192","96","Measured or Known","18432","1.22666666666666","157.013333333332"
"SITE_1055","Exterior","Metal","Single","Slider","None",NA,"96","96","Measured or Known","9216","1.22666666666666","78.5066666666662"
"SITE_1055","Exterior","Wood Solid Core","Single","Hinge","Decorative window (arch, etc.)",NA,"80","34","Measured or Known","2720","0.4","7.55555555555556"
"SITE_1055","Exterior","Vinyl","Single","Slider","> 80% window (glass French door)",NA,"94","70","Measured or Known","6580","0.853","38.9773611111111"
"SITE_1055","Exterior","Vinyl","Single","Slider","> 80% window (glass French door)",NA,"94","72","Measured or Known","6768","0.853","40.091"
"SITE_1056","Exterior","Fiberglass","Single","Hinge","Half window",NA,"80","36","Measured or Known","2880","0.853333333333333","17.0666666666667"
"SITE_1056","Exterior","Fiberglass","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.853333333333333","17.0666666666667"
"SITE_1056","Exterior","Metal","Single","Hinge","Half window",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_1056","Exterior","Wood Solid Core","Double","Hinge","> 80% window (glass French door)",NA,"80","70","Measured or Known","5600","0.4","15.5555555555556"
"SITE_1056","Exterior","Wood Solid Core","Double","Hinge","> 80% window (glass French door)",NA,"80","70","Measured or Known","5600","0.4","15.5555555555556"
"SITE_1057","Exterior","Metal","Single","Hinge","Decorative window (arch, etc.)",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_1057","Exterior","Wood Solid Core","Double","Hinge","> 80% window (glass French door)",NA,"78","70","Measured or Known","5460","0.4","15.1666666666667"
"SITE_1058","Exterior","Metal","Single","Hinge","None",NA,"80","35","Measured or Known","2800","1.22666666666666","23.8518518518517"
"SITE_1058","Exterior","Metal","Single","Hinge","> 80% window (glass French door)",NA,"95","35","Measured or Known","3325","1.22666666666666","28.3240740740739"
"SITE_1058","Exterior","Metal","Single","Hinge","> 80% window (glass French door)",NA,"80","30","Measured or Known","2400","1.22666666666666","20.4444444444443"
"SITE_1058","Exterior","Metal","Single","Hinge","> 80% window (glass French door)",NA,"80","30","Measured or Known","2400","1.22666666666666","20.4444444444443"
"SITE_1059","Exterior","Metal","Single","Hinge","None",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_1059","Exterior","Wood Solid Core","Single","Hinge","Decorative window (arch, etc.)",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_1059","Exterior","Vinyl","Single","Hinge","> 80% window (glass French door)",NA,"80","60","Measured or Known","4800","0.853","28.4333333333333"
"SITE_106","Exterior","Metal","Single","Slider","> 80% window (glass French door)",NA,"80","60","Measured or Known","4800","1.22666666666666","40.8888888888887"
"SITE_106","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_106","Exterior","Wood Solid Core","Single","Hinge","Half window",NA,"80","30","Measured or Known","2400","0.4","6.66666666666667"
"SITE_1060","Exterior","Wood Solid Core","Single","Hinge","Decorative window (arch, etc.)",NA,"86","36","Measured or Known","3096","0.4","8.6"
"SITE_1060","Exterior","Metal","Single","Slider","> 80% window (glass French door)",NA,"93","70","Unknown","6510","1.22666666666666","55.4555555555553"
"SITE_1061","Exterior","Fiberglass","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.853333333333333","17.0666666666667"
"SITE_1061","Exterior","Vinyl","Single","Slider","> 80% window (glass French door)",NA,"78","70","Measured or Known","5460","0.853","32.3429166666667"
"SITE_1061","Exterior","Fiberglass","Single","Hinge","Half window",NA,"80","36","Measured or Known","2880","0.853333333333333","17.0666666666667"
"SITE_1061","Exterior","Vinyl","Single","Slider","> 80% window (glass French door)",NA,"78","70","Measured or Known","5460","0.853","32.3429166666667"
"SITE_1062","Exterior","Metal","Single","Hinge","None",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_1062","Exterior","Wood Solid Core","Double","Hinge","> 80% window (glass French door)",NA,"78","68","Measured or Known","5304","0.4","14.7333333333333"
"SITE_1063","Exterior","Vinyl","Single","Slider","> 80% window (glass French door)",NA,"80","140","Measured or Known","11200","0.853","66.3444444444444"
"SITE_1063","Exterior","Wood Solid Core","Double","Hinge","> 80% window (glass French door)",NA,"80","66","Measured or Known","5280","0.4","14.6666666666667"
"SITE_1063","Exterior","Metal","Single","Hinge","None",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_1063","Exterior","Wood Solid Core","Double","Hinge","> 80% window (glass French door)",NA,"78","60","Measured or Known","4680","0.4","13"
"SITE_1063","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_1063","Exterior","Unknown","Single","Unknown","Unknown",NA,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"SITE_1064","Exterior","Metal","Double","Hinge","> 80% window (glass French door)",NA,"78","70","Measured or Known","5460","1.22666666666666","46.5111111111109"
"SITE_1064","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_1064","Exterior","Wood Solid Core","Single","Slider","> 80% window (glass French door)",NA,"94","126","Measured or Known","11844","0.4","32.9"
"SITE_1064","Exterior","Metal","Single","Unknown","None",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_1064","Exterior","Metal","Single","Hinge","Half window",NA,"80","32","Measured or Known","2560","1.22666666666666","21.8074074074073"
"SITE_1065","Exterior","Fiberglass","Single","Slider","> 80% window (glass French door)",NA,"83","37","Measured or Known","3071","0.853333333333333","18.1985185185185"
"SITE_1065","Exterior","Wood Solid Core","Single","Hinge","> 80% window (glass French door)",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_1065","Exterior","Metal","Single","Hinge","None",NA,"80","35","Measured or Known","2800","1.22666666666666","23.8518518518517"
"SITE_1066","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","32","Measured or Known","2560","0.4","7.11111111111111"
"SITE_1066","Exterior","Wood Solid Core","Single","Hinge","Decorative window (arch, etc.)",NA,"98","36","Measured or Known","3528","0.4","9.8"
"SITE_1066","Exterior","Wood Solid Core","Double","Hinge","> 80% window (glass French door)",NA,"95","70","Measured or Known","6650","0.4","18.4722222222222"
"SITE_1066","Exterior","Fiberglass","Single","Hinge","Half window",NA,"80","36","Measured or Known","2880","0.853333333333333","17.0666666666667"
"SITE_1066","Exterior","Fiberglass","Single","Hinge","> 80% window (glass French door)",NA,"80","32","Measured or Known","2560","0.853333333333333","15.1703703703704"
"SITE_1066","Exterior","Fiberglass","Single","Hinge","> 80% window (glass French door)",NA,"80","36","Measured or Known","2880","0.853333333333333","17.0666666666667"
"SITE_1067","Exterior","Vinyl","Single","Slider","> 80% window (glass French door)",NA,"78","58","Measured or Known","4524","0.853","26.7984166666667"
"SITE_1067","Exterior","Metal","Single","Hinge","None",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_1067","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_1068","Exterior","Fiberglass","Single","Hinge","Half window",NA,"80","36","Measured or Known","2880","0.853333333333333","17.0666666666667"
"SITE_1068","Exterior","Fiberglass","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.853333333333333","17.0666666666667"
"SITE_1069","Exterior","Fiberglass","Single","Hinge","None",NA,"80","32","Measured or Known","2560","0.853333333333333","15.1703703703704"
"SITE_1069","Exterior","Vinyl","Single","Slider","> 80% window (glass French door)",NA,"80","58","Measured or Known","4640","0.853","27.4855555555556"
"SITE_1069","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_107","Exterior","Metal","Single","Hinge","Half window",NA,"80","34","Measured or Known","2720","1.22666666666666","23.1703703703702"
"SITE_107","Exterior","Metal","Single","Hinge","Decorative window (arch, etc.)",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_107","Exterior","Fiberglass","Single","Hinge","None",NA,"80","34","Measured or Known","2720","0.853333333333333","16.1185185185185"
"SITE_107","Exterior","Metal","Single","Slider","> 80% window (glass French door)",NA,"78","70","Measured or Known","5460","1.22666666666666","46.5111111111109"
"SITE_107","Exterior","Wood Solid Core","Single","Hinge","> 80% window (glass French door)",NA,"80","32","Measured or Known","2560","0.4","7.11111111111111"
"SITE_1070","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_1070","Exterior","Vinyl","Single","Slider","> 80% window (glass French door)",NA,"78","70","Measured or Known","5460","0.853","32.3429166666667"
"SITE_1071","Exterior","Metal","Single","Hinge","None",NA,"80","30","Measured or Known","2400","1.22666666666666","20.4444444444443"
"SITE_1071","Exterior","Fiberglass","Single","Slider","> 80% window (glass French door)",NA,"80","70","Measured or Known","5600","0.853333333333333","33.1851851851852"
"SITE_1071","Exterior","Fiberglass","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.853333333333333","17.0666666666667"
"SITE_1072","Exterior","Unknown","Single","Hinge","Half window",NA,"80","30","Measured or Known","2400","Unknown","Unknown"
"SITE_1072","Exterior","Fiberglass","Single","Hinge","Half window",NA,"80","31","Measured or Known","2480","0.853333333333333","14.6962962962963"
"SITE_1072","Exterior","Metal","Single","Hinge","None",NA,"80","31","Measured or Known","2480","1.22666666666666","21.1259259259258"
"SITE_1072","Exterior","Fiberglass","Single","Hinge","Decorative window (arch, etc.)",NA,"79","36","Measured or Known","2844","0.853333333333333","16.8533333333333"
"SITE_1073","Exterior","Wood Hollow","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.45","9"
"SITE_1073","Exterior","Fiberglass","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.853333333333333","17.0666666666667"
"SITE_1073","Exterior","Vinyl","Double","Hinge","> 80% window (glass French door)",NA,"80","105","Measured or Known","8400","0.853","49.7583333333333"
"SITE_1073","Exterior","Fiberglass","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.853333333333333","17.0666666666667"
"SITE_1074","Exterior","Wood Solid Core","Single","Hinge","Decorative window (arch, etc.)",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_1074","Exterior","Fiberglass","Double","Hinge","> 80% window (glass French door)",NA,"80","70","Measured or Known","5600","0.853333333333333","33.1851851851852"
"SITE_1074","Exterior","Wood Solid Core","Single","Hinge","Decorative window (arch, etc.)",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_1074","Exterior","Wood Solid Core","Single","Hinge","Decorative window (arch, etc.)",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_1074","Exterior","Vinyl","Single","Slider","> 80% window (glass French door)",NA,"80","58","Measured or Known","4640","0.853","27.4855555555556"
"SITE_1075","Exterior","Metal","Single","Hinge","None",NA,"80","32","Measured or Known","2560","1.22666666666666","21.8074074074073"
"SITE_1075","Exterior","Wood Solid Core","Single","Slider","> 80% window (glass French door)",NA,"79","70","Measured or Known","5530","0.4","15.3611111111111"
"SITE_1075","Exterior","Metal","Single","Hinge","Decorative window (arch, etc.)",NA,"80","40","Measured or Known","3200","1.22666666666666","27.2592592592591"
"SITE_1076","Exterior","Fiberglass","Single","Hinge","None",NA,"80","32","Measured or Known","2560","0.853333333333333","15.1703703703704"
"SITE_1076","Exterior","Fiberglass","Single","Hinge","None",NA,"80","32","Measured or Known","2560","0.853333333333333","15.1703703703704"
"SITE_1077","Exterior","Metal","Single","Hinge","None",NA,"80","32","Measured or Known","2560","1.22666666666666","21.8074074074073"
"SITE_1077","Exterior","Metal","Single","Hinge","Half window",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_1077","Exterior","Metal","Single","Hinge","Half window",NA,"80","34","Measured or Known","2720","1.22666666666666","23.1703703703702"
"SITE_1078","Exterior","Wood Solid Core","Single","Slider","> 80% window (glass French door)",NA,"80","70","Measured or Known","5600","0.4","15.5555555555556"
"SITE_1078","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_1078","Exterior","Wood Solid Core","Single","Hinge","Half window",NA,"80","32","Measured or Known","2560","0.4","7.11111111111111"
"SITE_1078","Exterior","Wood Solid Core","Double","Hinge","> 80% window (glass French door)",NA,"80","70","Measured or Known","5600","0.4","15.5555555555556"
