"SiteID","Wall_Type","Wall_Sub_Type","Wall_Area","Wall_Area_is_Estimated","Wall_Framing_Spacing","Wall_Framing_Spacing_Other","Wall_Framing_Size","Wall_Framing_Material","Wall_Thickness","Furred_Wall","Furred_Wall_Insulated","Furred_Wall_Insulation_Type","Furred_Wall_Insulation_Thickness","Furred_Wall_Insulation_Condition","Furred_Wall_Insulation_Source","Furred_Wall_Insulation_Source_Other","Wall_Cavity_Insulated","Wall_Cavity_Insulation_Type","Wall_Cavity_Depth","Wall_Cavity_Insulation_Thickness","Wall_Cavity_Insulation_Condition","Wall_Cavity_Insulation_Source","Wall_Cavity_Source_Other","Wall_Exterior_Insulated","Wall_Exterior_Insulation_Type","Wall_Exterior_Insulation_Thickness","Wall_Exterior_Insulation_Condition","Basement_Wall_Area_Sq_Ft_Is_Estimated","Basement_Walls_-_Depth_Below_Grade","Wall_Exterior_Insulation_Source","Wall_Exterior_Insulation_Source_Other","Basement_Walls_-_Height_Above_Grade","Basement_Walls_-_Percent_Below_Grade","Wall_Insulation_R-Value","Wall_Insulation_U-Value","Basement_Walls_-_Additional_U-Value_from_Soil","Wall_U-Value_for_Heat_Loss_without_Soil","Wall_U-Value_for_Heat_Loss_including_Soil","Wall_U-Value_for_Heat_Loss","Wall_Heat_Loss_Rate_UA"
"SITE_782","Framed",NA,"1825","Estimated","16 inches on center",NA,"2x6","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Unknown",NA,"6","0.9","IR Camera",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","0.0555555555555556",NA,NA,"Unknown","0.0890023725923165","162.429329980978"
"SITE_783","Framed",NA,"377","Measured or Known","24 inches on center",NA,"2x4","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Unknown",NA,"4","1","IR Camera",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","0.0833333333333333",NA,NA,"Unknown","0.0944098416687363","35.5925103091136"
"SITE_783","Adiabatic (Framed)","Wall to other living space","181","Measured or Known","24 inches on center",NA,"Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown","4",NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"Unknown","0","0"
"SITE_784","Framed",NA,"1377","Measured or Known","16 inches on center",NA,"2x4","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"3.5","0.75","Visual inspection",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.935","0.0837871805613741",NA,NA,"Unknown","0.143716197512741","197.897203975045"
"SITE_785","Framed",NA,"800","Measured or Known","16 inches on center",NA,"2x4","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Unknown",NA,"4","1","IR Camera",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","0.0833333333333333",NA,NA,"Unknown","0.0944098416687363","75.527873334989"
"SITE_785","Adiabatic (Framed)","Wall to other living space","800","Measured or Known","16 inches on center",NA,"Unknown","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",NA,NA,NA,"Unknown",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"Unknown","0","0"
"SITE_786","Framed",NA,"1200","Unknown","16 inches on center",NA,"2x4","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"3.5","1","IR Camera",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.935","0.0837871805613741",NA,NA,"Unknown","0.0946602571307528","113.592308556903"
"SITE_786","Masonry (Basement)","Poured Concrete","Unknown","Unknown",NA,NA,NA,NA,NA,"Yes","No",NA,NA,"0.9",NA,NA,"Unknown","Unknown",NA,NA,NA,"Unknown",NA,"No",NA,NA,NA,NA,"5.5",NA,NA,"1.5","0.785714285714286","0",NA,"0.19","0.320177066768749","0.217895085736161","0.320177066768749","Unknown"
"SITE_786","Masonry (Basement)","Poured Concrete","Unknown","Unknown",NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"Unknown","Unknown",NA,NA,NA,"Unknown",NA,"No",NA,NA,NA,"Measured or Known","5.5",NA,NA,"1.5","0.785714285714286","0",NA,"0.19","0.709219858156028","0.301261398176292","0.709219858156028","Unknown"
"SITE_786","Framed",NA,"160","Unknown","16 inches on center",NA,"2x6","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"6","1","Visual inspection",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20.46","0.0488758553274682",NA,NA,"Unknown","0.0635886117002364","10.1741778720378"
"SITE_787","Framed",NA,"2717","Unknown","16 inches on center",NA,"2x6","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"5.5","1","IR Camera",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.755","0.0533191149026926",NA,NA,"Unknown","0.066361070416133","180.303028320633"
"SITE_788","Framed",NA,"2100","Unknown","16 inches on center",NA,"2x6","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"5","0.9","Other","Inspection report","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17.05","0.0586510263929619",NA,NA,"Unknown","0.0907006066971187","190.471274063949"
"SITE_789","Framed",NA,"1436","Measured or Known","16 inches on center",NA,"2x4","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Unknown",NA,"4","1","IR Camera",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","0.0833333333333333",NA,NA,"Unknown","0.0944098416687363","135.572532636305"
"SITE_79","Framed",NA,"960","Unknown","Unknown",NA,"2x6","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",NA,"6",NA,"Unknown",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","0.0555555555555556",NA,NA,"Unknown","0.280377314252698","269.16222168259"
"SITE_790","Framed",NA,"3230","Estimated","16 inches on center",NA,"2x6","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Mineral wool batts",NA,"6","1","Visual inspection",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21.6","0.0462962962962963",NA,NA,"Unknown","0.0619567556694241","200.12032081224"
"SITE_790","Masonry (Basement)","Poured Concrete","Unknown","Unknown",NA,NA,NA,NA,NA,"Yes","Yes","Mineral wool batts","5.5","1","Visual inspection",NA,"No",NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"Estimated","8",NA,NA,"2","0.8","19.8","0.0505050505050505","0.04","0.0712759329413702","0.046255186588274","0.0712759329413702","Unknown"
"SITE_791","Framed",NA,"2000","Estimated","16 inches on center",NA,"2x4","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Closed-cell spray foam",NA,"4","0.9","Other","homeowner info","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23.0036363636364","0.043471387922858",NA,NA,"Unknown","0.0926799196070153","185.359839214031"
"SITE_791","Masonry (Basement)","Poured Concrete","Unknown","Unknown",NA,NA,NA,NA,NA,"Yes","Yes","Unknown",NA,"0.5","Visual inspection",NA,"No",NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"Estimated","6",NA,NA,"1","0.857142857142857","0",NA,"0.19","0.290711215054691","0.204387316436384","0.290711215054691","Unknown"
"SITE_792","Framed",NA,"1130","Unknown","Unknown",NA,"2x4","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Unknown",NA,"3","1","IR Camera",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","0.111111111111111",NA,NA,"Unknown","0.109004332785366","123.174896047464"
"SITE_792","Masonry (Basement)","Poured Concrete","Unknown","Unknown",NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,"5.75",NA,NA,"0.75","0.884615384615385","0",NA,"0.19","0.709219858156028","0.249909983633388","0.709219858156028","Unknown"
"SITE_793","Framed",NA,"2400","Estimated","16 inches on center",NA,"2x6","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"6","1","IR Camera",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20.46","0.0488758553274682",NA,NA,"Unknown","0.0635886117002364","152.612668080567"
"SITE_793","Masonry (Basement)","Poured Concrete","Unknown","Unknown",NA,NA,NA,NA,NA,"Yes","Yes","Fiberglass batts","2","0.9","IR Camera",NA,"Unknown","Unknown",NA,NA,NA,"Unknown",NA,"No",NA,NA,NA,"Measured or Known","6.75",NA,NA,"1","0.870967741935484","6.82","0.146627565982405","0.19","0.13184609109582","0.182496269818816","0.13184609109582","Unknown"
"SITE_794","Framed",NA,"Unknown","Unknown","16 inches on center",NA,"2x4","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Blown mineral wool",NA,"4","0.9","Other","Home Owner","Yes","Unknown","9",NA,NA,NA,"Other","Homer Owner",NA,NA,"38.532","0.0259524551022527",NA,NA,"Unknown","0.115727677802597","Unknown"
"SITE_795","Framed",NA,"2085","Unknown","16 inches on center",NA,"2x4","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"4","1","IR Camera",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13.64","0.0733137829912023",NA,NA,"Unknown","0.0887730387198152","185.091785730815"
"SITE_795","Masonry (Basement)","Poured Concrete","Unknown","Unknown",NA,NA,NA,NA,NA,"Yes","Unknown",NA,NA,"0.9",NA,NA,"Unknown","Unknown",NA,NA,NA,"Unknown",NA,"No",NA,NA,NA,NA,"6",NA,NA,"2","0.75","0",NA,"0.19","0.320177066768749","0.222544266692187","0.320177066768749","Unknown"
"SITE_796","Framed",NA,"3250","Estimated",NA,NA,"2x4","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"4","0.9","Unknown",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13.64","0.0733137829912023",NA,NA,"Unknown","0.108984136713704","354.198444319539"
"SITE_797","Framed",NA,"1200","Estimated","24 inches on center",NA,"2x6","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",NA,"6",NA,"Unknown",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","0.0555555555555556",NA,NA,"Unknown","0.280377314252698","336.452777103238"
"SITE_798","Framed",NA,"Unknown","Unknown","16 inches on center",NA,"2x4","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Unknown",NA,"4","0.9","Unknown",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","0.0833333333333333",NA,NA,"Unknown","0.114057259367733","Unknown"
"SITE_799","Framed",NA,"Unknown","Unknown","16 inches on center",NA,"2x6","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"5.5","0.9","IR Camera",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.755","0.0533191149026926",NA,NA,"Unknown","0.0877626947997896","Unknown"
"SITE_8","Framed",NA,"630","Unknown","24 inches on center",NA,"2x4","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"3.5","0.9","Unknown",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.935","0.0837871805613741",NA,NA,"Unknown","0.114282633283548","71.9980589686354"
"SITE_8","Framed",NA,"630","Unknown","24 inches on center",NA,"2x4","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"3.5","1","Unknown",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.935","0.0837871805613741",NA,NA,"Unknown","0.0946602571307528","59.6359619923743"
"SITE_8","Framed",NA,"815","Unknown","24 inches on center",NA,"2x4","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"3.5","1","Unknown",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.935","0.0837871805613741",NA,NA,"Unknown","0.0946602571307528","77.1481095615635"
"SITE_8","Framed",NA,"815","Unknown","24 inches on center",NA,"2x4","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"3.5","1","Unknown",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.935","0.0837871805613741",NA,NA,"Unknown","0.0946602571307528","77.1481095615635"
"SITE_80","Framed",NA,"262","Unknown","24 inches on center",NA,"2x4","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"3.5","0.9","IR Camera",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.935","0.0837871805613741",NA,NA,"Unknown","0.114282633283548","29.9420499202896"
"SITE_80","Framed",NA,"262","Unknown","24 inches on center",NA,"2x4","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"3.5","0.9","IR Camera",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.935","0.0837871805613741",NA,NA,"Unknown","0.114282633283548","29.9420499202896"
"SITE_80","Framed",NA,"262","Unknown","24 inches on center",NA,"2x4","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"3.5","0.9","IR Camera",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.935","0.0837871805613741",NA,NA,"Unknown","0.114282633283548","29.9420499202896"
"SITE_80","Framed",NA,"262","Unknown","24 inches on center",NA,"2x4","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"3.5","0.9","IR Camera",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.935","0.0837871805613741",NA,NA,"Unknown","0.114282633283548","29.9420499202896"
"SITE_800","Framed",NA,"Unknown","Unknown","16 inches on center",NA,"2x6","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Blown mineral wool",NA,"5.5","0.9","IR Camera",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.8565","0.0630656197773784",NA,NA,"Unknown","0.093087817998044","Unknown"
"SITE_801","Framed",NA,"1380","Measured or Known","24 inches on center",NA,"2x6","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Blown cellulose",NA,"5.5","0.9","Unknown",NA,"Yes","Expanded polystyrene foam board (white)","2.5","1",NA,NA,"Other","Homeowner",NA,NA,"29.1685","0.0342835593191285",NA,NA,"Unknown","0.0390854326356326","53.9378970371731"
"SITE_802","Adiabatic (Framed)","Wall to other living space","472","Measured or Known","16 inches on center",NA,"Unknown","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,NA,"0.9","IR Camera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"Unknown","0","0"
"SITE_802","Framed",NA,"779","Measured or Known","16 inches on center",NA,"2x6","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"5.5","1","IR Camera",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.755","0.0533191149026926",NA,NA,"Unknown","0.066361070416133","51.6952738541676"
"SITE_802","Framed",NA,"94","Measured or Known","24 inches on center",NA,"2x4","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"3.5","0.9","IR Camera",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.935","0.0837871805613741",NA,NA,"Unknown","0.114282633283548","10.7425675286535"
"SITE_803","Framed",NA,"670","Unknown","16 inches on center",NA,"2x4","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"4","1","IR Camera",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13.64","0.0733137829912023",NA,NA,"Unknown","0.0887730387198152","59.4779359422762"
"SITE_803","Framed",NA,"480","Unknown","16 inches on center",NA,"2x4","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"4","1","IR Camera",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13.64","0.0733137829912023",NA,NA,"Unknown","0.0887730387198152","42.6110585855113"
"SITE_803","Framed",NA,"670","Unknown","16 inches on center",NA,"2x4","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"4","1","IR Camera",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13.64","0.0733137829912023",NA,NA,"Unknown","0.0887730387198152","59.4779359422762"
"SITE_803","Framed",NA,"480","Unknown","16 inches on center",NA,"2x4","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"4","1","IR Camera",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13.64","0.0733137829912023",NA,NA,"Unknown","0.0887730387198152","42.6110585855113"
"SITE_804","Framed",NA,"2304","Measured or Known","16 inches on center",NA,"2x6","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"5.5","1","IR Camera",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.755","0.0533191149026926",NA,NA,"Unknown","0.066361070416133","152.89590623877"
"SITE_805","Framed",NA,"1609","Estimated","16 inches on center",NA,"2x6","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Unknown",NA,"6","1","IR Camera",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","0.0555555555555556",NA,NA,"Unknown","0.0677384901856074","108.991230708642"
"SITE_806","Framed",NA,"Unknown","Unknown","24 inches on center",NA,"2x4","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"4","0.9","Unknown",NA,"Yes","Unknown",NA,NA,NA,NA,NA,NA,NA,NA,"13.64","0.0733137829912023",NA,NA,"Unknown","0.108984136713704","Unknown"
"SITE_807","Framed",NA,"1144","Estimated","16 inches on center",NA,"2x4","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Unknown",NA,"4","1","IR Camera",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","0.0833333333333333",NA,NA,"Unknown","0.0944098416687363","108.004858869034"
"SITE_808","Framed",NA,"1466","Measured or Known","24 inches on center",NA,"2x6","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Open-cell spray foam",NA,"6","1","Other","Homeowner","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20.86","0.0479386385426654",NA,NA,"Unknown","0.0629976324610684","92.3545291879264"
"SITE_809","Framed",NA,"596","Measured or Known","16 inches on center",NA,"2x4","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"4","0.9","IR Camera",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13.64","0.0733137829912023",NA,NA,"Unknown","0.108984136713704","64.9545454813678"
"SITE_809","Adiabatic (Framed)","Wall to other living space","201","Measured or Known","16 inches on center",NA,"Unknown","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Unknown",NA,NA,"0.9","IR Camera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"Unknown","0","0"
"SITE_81","Framed",NA,"240","Measured or Known","16 inches on center",NA,"2x4","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"2","0.9","IR Camera",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.82","0.146627565982405",NA,NA,"Unknown","0.142236770358931","34.1368248861435"
"SITE_81","Framed",NA,"254","Unknown","16 inches on center",NA,"2x4","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"2","0.9","IR Camera",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.82","0.146627565982405",NA,NA,"Unknown","0.142236770358931","36.1281396711685"
"SITE_81","Framed",NA,"254","Unknown","16 inches on center",NA,"2x4","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"2","0.9","IR Camera",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.82","0.146627565982405",NA,NA,"Unknown","0.142236770358931","36.1281396711685"
"SITE_810","Framed",NA,"1200","Estimated","16 inches on center",NA,"2x6","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"5.5","0.9","IR Camera",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.755","0.0533191149026926",NA,NA,"Unknown","0.0877626947997896","105.315233759747"
"SITE_811","Framed",NA,"Unknown","Unknown","16 inches on center",NA,"2x4","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,"4",NA,NA,NA,"Yes","Closed-cell spray foam","8","0.5",NA,NA,"Other","Home owner",NA,NA,"46.0072727272727","0.021735693961429",NA,NA,"Unknown","0.155347497740796","Unknown"
"SITE_812","Masonry (Basement)","Poured Concrete","Unknown","Unknown",NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"Measured or Known","6",NA,NA,"2","0.75","0",NA,"0.19","0.709219858156028","0.319804964539007","0.709219858156028","Unknown"
"SITE_812","Framed",NA,"1240","Estimated","16 inches on center",NA,"2x4","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",NA,"4",NA,"Unknown",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","0.0833333333333333",NA,NA,"Unknown","0.290884018658707","360.696183136796"
"SITE_813","Framed",NA,"2896","Estimated","16 inches on center",NA,"2x6","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Unknown",NA,"6","0.9","IR Camera",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","0.0555555555555556",NA,NA,"Unknown","0.0890023725923165","257.750871027349"
"SITE_814","Framed",NA,"1000","Estimated","16 inches on center",NA,"2x4","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Unknown",NA,"4","0.9","Unknown",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","0.0833333333333333",NA,NA,"Unknown","0.114057259367733","114.057259367733"
"SITE_815","Framed",NA,"2287","Measured or Known","16 inches on center",NA,"2x6","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"6","0.9","Visual inspection",NA,"Yes","Extruded polystyrene foam board (pink or blue)","0.5","1",NA,NA,"Visual inspection",NA,NA,NA,"23.135","0.0432245515452777",NA,NA,"Unknown","0.0587004529735272","134.247935950457"
"SITE_816","Masonry (Basement)","Concrete Block","Unknown","Unknown",NA,NA,NA,NA,NA,"Yes","Yes","Fiberglass batts","4","0.9","IR Camera",NA,"Yes","Fiberglass batts",NA,NA,"0.9","IR Camera",NA,"No",NA,NA,NA,NA,"7",NA,NA,"1","0.875","13.64","0.0733137829912023","0.05","0.0830999454436162","0.054137493180452","0.0830999454436162","Unknown"
"SITE_816","Framed",NA,"1440","Unknown","16 inches on center",NA,"2x4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"4","0.75","IR Camera",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13.64","0.0733137829912023",NA,NA,"Unknown","0.205221880703527","295.519508213078"
"SITE_817","Framed",NA,"1518","Measured or Known","16 inches on center",NA,"2x6","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"5.5","0.9","IR Camera",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.755","0.0533191149026926",NA,NA,"Unknown","0.0877626947997896","133.223770706081"
"SITE_818","Framed",NA,"608","Unknown","16 inches on center",NA,"2x6","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"5.5","0.9","IR Camera",NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.755","0.0533191149026926",NA,NA,"Unknown","0.0877626947997896","53.3597184382721"
"SITE_818","Framed",NA,"317.6","Measured or Known","16 inches on center",NA,"2x6","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,"6",NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"Unknown","0.280377314252698","89.047835006657"
"SITE_819","Other",NA,"2100","Estimated","24 inches on center",NA,"Unknown","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,NA,"0.9","IR Camera",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"Unknown","1.0752688172043","2258.06451612903"
"SITE_819","Masonry (Basement)","Poured Concrete","Unknown","Unknown",NA,NA,NA,NA,NA,"Yes","Unknown",NA,NA,"0.9",NA,NA,"Unknown","Unknown",NA,NA,NA,"Unknown",NA,"No",NA,NA,NA,"Estimated","6",NA,NA,"2","0.75","0",NA,"0.19","0.320177066768749","0.222544266692187","0.320177066768749","Unknown"
"SITE_82","Framed",NA,"2100","Unknown","16 inches on center",NA,"2x4","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,"4",NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"Unknown","0.290884018658707","610.856439183284"
"SITE_820","Framed",NA,"1517","Unknown","16 inches on center",NA,"2x6","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Unknown",NA,"6","1","Visual inspection",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","0.0555555555555556",NA,NA,"Unknown","0.0677384901856074","102.759289611566"
"SITE_821","Masonry (Basement)","Poured Concrete","Unknown","Unknown",NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"Measured or Known","5.6",NA,NA,"1.5","0.788732394366197","0",NA,"0.19","0.709219858156028","0.299694336230147","0.709219858156028","Unknown"
"SITE_821","Other",NA,"428","Measured or Known","Unknown",NA,"Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",NA,NA,NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"Unknown","1.0752688172043","460.215053763441"
"SITE_821","Framed",NA,"1022","Measured or Known","24 inches on center",NA,"2x4","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Unknown",NA,"4","0.9","IR Camera",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","0.0833333333333333",NA,NA,"Unknown","0.114057259367733","116.566519073823"
"SITE_822","Masonry (Basement)","Concrete Block","Unknown","Unknown",NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"Unknown","Unknown",NA,NA,NA,"Unknown",NA,"No",NA,NA,NA,NA,"4.25",NA,NA,"3.25","0.566666666666667","0",NA,"0.28","0.332225913621262","0.30263122923588","0.332225913621262","Unknown"
"SITE_822","Masonry (Basement)","Concrete Block","Unknown","Unknown",NA,NA,NA,NA,NA,"Yes","Yes","Closed-cell spray foam","2","1","Visual inspection",NA,"Unknown","Unknown",NA,NA,NA,"Unknown",NA,"No",NA,NA,NA,NA,"5.75",NA,NA,"1.75","0.766666666666667","11.5018181818182","0.0869427758457161","0.05","0.0782950105072328","0.0566021691183543","0.0782950105072328","Unknown"
