"SiteID","RoomID","WaterDetail_ID","Room_Type","Fixture_Type","Rated_GPM","Primary_Shower","Usage"
"SITE_3072","ROOM_6809","APPL_144776","Bathroom","Shower / Bathtub combo with Diverter Valve","Unknown","Secondary","Daily / Almost Daily"
"SITE_3073","ROOM_1997","APPL_159991","Bathroom","Shower / Bathtub combo with Diverter Valve","Unknown","Unknown",NA
"SITE_3073","ROOM_41403","APPL_131746","Kitchen","Faucet","2.2",NA,NA
"SITE_3073","ROOM_1997","APPL_73772","Bathroom","Faucet","1.5",NA,NA
"SITE_3073","ROOM_1997","APPL_12290","Bathroom","Faucet","1.5",NA,NA
"SITE_3074","ROOM_13189","APPL_138055","Kitchen","Faucet","1.8",NA,NA
"SITE_3074","ROOM_20823","APPL_41022","Bathroom","Faucet","Unknown",NA,NA
"SITE_3074","ROOM_20823","APPL_40328","Bathroom","Shower / Bathtub combo with Diverter Valve","1.8","Primary","Daily / Almost Daily"
"SITE_3075","ROOM_20368","APPL_112292","Kitchen","Faucet","Unknown",NA,NA
"SITE_3075","ROOM_16685","APPL_89545","Bathroom","Faucet","Unknown",NA,NA
"SITE_3075","ROOM_16685","APPL_33242","Bathroom","Shower / Bathtub combo with Diverter Valve","Unknown","Primary","Daily / Almost Daily"
"SITE_3076","ROOM_41530","APPL_7171","Kitchen","Faucet","Unknown",NA,NA
"SITE_3076","ROOM_28139","APPL_56678","Bathroom","Faucet","Unknown",NA,NA
"SITE_3076","ROOM_28139","APPL_50110","Bathroom","Shower / Bathtub combo with Diverter Valve","2.5","Primary","Daily / Almost Daily"
"SITE_3077","ROOM_26331","APPL_103286","Kitchen","Faucet","Unknown",NA,NA
"SITE_3077","ROOM_12773","APPL_76744","Bathroom","Faucet","Unknown",NA,NA
"SITE_3077","ROOM_12773","APPL_64955","Bathroom","Shower / Bathtub combo with Diverter Valve","Unknown","Primary","Daily / Almost Daily"
"SITE_3078","ROOM_8470","APPL_33459","Kitchen","Faucet","Unknown",NA,NA
"SITE_3078","ROOM_37879","APPL_15446","Bathroom","Faucet","Unknown",NA,NA
"SITE_3078","ROOM_37879","APPL_138535","Bathroom","Shower / Bathtub combo with Diverter Valve","Unknown","Primary","Daily / Almost Daily"
"SITE_3079","ROOM_42556","APPL_171011","Kitchen","Faucet","1.5",NA,NA
"SITE_3079","ROOM_25504","APPL_144387","Bathroom","Faucet","Unknown",NA,NA
"SITE_3079","ROOM_25504","APPL_115885","Bathroom","Shower / Bathtub combo with Diverter Valve","1.75","Primary","Daily / Almost Daily"
"SITE_3081","ROOM_26005","APPL_5883","Bathroom","Faucet","Unknown",NA,NA
"SITE_3081","ROOM_23281","APPL_77455","Kitchen","Faucet","Unknown",NA,NA
"SITE_3081","ROOM_26005","APPL_4464","Bathroom","Shower / Bathtub combo with Diverter Valve","Unknown","Primary","Daily / Almost Daily"
"SITE_3082","ROOM_28856","APPL_48329","Kitchen","Faucet","1.8",NA,NA
"SITE_3082","ROOM_32023","APPL_36709","Bathroom","Faucet","1.8",NA,NA
"SITE_3082","ROOM_32023","APPL_118301","Bathroom","Shower / Bathtub combo with Diverter Valve","2","Primary","Daily / Almost Daily"
"SITE_3083","ROOM_18949","APPL_14045","Bathroom","Faucet","Unknown",NA,NA
"SITE_3083","ROOM_18949","APPL_30452","Bathroom","Shower / Bathtub combo with Diverter Valve","Unknown","Primary","Daily / Almost Daily"
"SITE_3083","ROOM_46351","APPL_46566","Kitchen","Faucet","Unknown",NA,NA
"SITE_3084","ROOM_35568","APPL_106319","Kitchen","Faucet","Unknown",NA,NA
"SITE_3084","ROOM_12025","APPL_43007","Bathroom","Faucet","Unknown",NA,NA
"SITE_3084","ROOM_12025","APPL_62644","Bathroom","Shower / Bathtub combo with Diverter Valve","Unknown","Primary","A few times per week"
"SITE_3086","ROOM_45738","APPL_76859","Kitchen","Faucet","1.5",NA,NA
"SITE_3086","ROOM_30511","APPL_138172","Bathroom","Faucet","Unknown",NA,NA
"SITE_3086","ROOM_30511","APPL_170683","Bathroom","Shower / Bathtub combo with Diverter Valve","Unknown","Primary","Daily / Almost Daily"
"SITE_3087","ROOM_10890","APPL_120983","Bathroom","Faucet","2.2",NA,NA
"SITE_3087","ROOM_10890","APPL_138638","Bathroom","Shower / Bathtub combo with Diverter Valve","2.5","Primary","Daily / Almost Daily"
"SITE_3087","ROOM_21898","APPL_53263","Kitchen","Faucet","2.2",NA,NA
"SITE_3088","ROOM_36615","APPL_124348","Kitchen","Faucet","1.5",NA,NA
"SITE_3088","ROOM_5298","APPL_171884","Bathroom","Faucet","1.5",NA,NA
"SITE_3088","ROOM_5298","APPL_164941","Bathroom","Shower / Bathtub combo with Diverter Valve","2","Primary","Daily / Almost Daily"
"SITE_3088","ROOM_29187","APPL_110906","Bathroom","Faucet","1.5",NA,NA
"SITE_3088","ROOM_29187","APPL_135292","Bathroom","Shower / Bathtub combo with Diverter Valve","2","Secondary","A few times per month"
"SITE_3089","ROOM_29357","APPL_24687","Kitchen","Faucet","1.5",NA,NA
"SITE_3089","ROOM_19437","APPL_50959","Bathroom","Faucet","Unknown",NA,NA
"SITE_3089","ROOM_19437","APPL_133243","Bathroom","Shower / Bathtub combo with Diverter Valve","Unknown","Primary","Daily / Almost Daily"
"SITE_3090","ROOM_12089","APPL_111338","Kitchen","Faucet","1",NA,NA
"SITE_3090","ROOM_3182","APPL_39762","Bathroom","Faucet","Unknown",NA,NA
"SITE_3090","ROOM_3182","APPL_129572","Bathroom","Shower / Bathtub combo with Diverter Valve","Unknown","Primary","A few times per week"
"SITE_3091","ROOM_7996","APPL_150840","Kitchen","Faucet","Unknown",NA,NA
"SITE_3091","ROOM_9017","APPL_92725","Bathroom","Faucet","Unknown",NA,NA
"SITE_3091","ROOM_9017","APPL_120865","Bathroom","Shower / Bathtub combo with Diverter Valve","Unknown","Primary","Daily / Almost Daily"
"SITE_3092","ROOM_20049","APPL_37873","Kitchen","Faucet","Unknown",NA,NA
"SITE_3092","ROOM_4510","APPL_129415","Bathroom","Faucet","1.2",NA,NA
"SITE_3092","ROOM_4510","APPL_99521","Bathroom","Shower / Bathtub combo with Diverter Valve","Unknown","Primary","Daily / Almost Daily"
"SITE_3093","ROOM_771","APPL_92069","Bathroom","Faucet","Unknown",NA,NA
"SITE_3093","ROOM_771","APPL_86924","Bathroom","Faucet","Unknown",NA,NA
"SITE_3093","ROOM_771","APPL_67032","Bathroom","Shower","Unknown","Primary",NA
"SITE_3093","ROOM_771","APPL_109808","Bathroom","Bathtub","Unknown","Unknown",NA
"SITE_3093","ROOM_38651","APPL_95152","Kitchen","Faucet","1.5",NA,NA
"SITE_3093","ROOM_1488","APPL_75571","Laundry","Faucet","Unknown",NA,NA
"SITE_3093","ROOM_8159","APPL_32330","Bathroom","Faucet","Unknown",NA,NA
"SITE_3093","ROOM_8159","APPL_85372","Bathroom","Shower","Unknown","Secondary",NA
"SITE_3094","ROOM_22431","APPL_78716","Kitchen","Faucet","2.2",NA,NA
"SITE_3094","ROOM_11618","APPL_128848","Bathroom","Faucet","2.2",NA,NA
"SITE_3094","ROOM_11618","APPL_55144","Bathroom","Shower / Bathtub combo with Diverter Valve","2","Primary","Daily / Almost Daily"
"SITE_3095","ROOM_35364","APPL_76230","Kitchen","Faucet","2.2",NA,NA
"SITE_3095","ROOM_19075","APPL_13807","Bathroom","Faucet","1.5",NA,NA
"SITE_3095","ROOM_19075","APPL_58686","Bathroom","Shower / Bathtub combo with Diverter Valve","2.5","Primary","Daily / Almost Daily"
"SITE_3096","ROOM_16652","APPL_22412","Kitchen","Faucet","Unknown",NA,NA
"SITE_3096","ROOM_10112","APPL_97826","Bathroom","Faucet","Unknown",NA,NA
"SITE_3096","ROOM_10112","APPL_69454","Bathroom","Shower / Bathtub combo with Diverter Valve","Unknown","Primary","Daily / Almost Daily"
"SITE_3097","ROOM_38086","APPL_65311","Kitchen","Faucet","1.8",NA,NA
"SITE_3097","ROOM_2365","APPL_8455","Bathroom","Faucet","2",NA,NA
"SITE_3097","ROOM_2365","APPL_129736","Bathroom","Faucet","2",NA,NA
"SITE_3097","ROOM_2365","APPL_165331","Bathroom","Shower / Bathtub combo with Diverter Valve","2","Primary","Daily / Almost Daily"
"SITE_3098","ROOM_41770","APPL_169678","Bathroom","Faucet","2",NA,NA
"SITE_3098","ROOM_41770","APPL_84868","Bathroom","Shower / Bathtub combo with Diverter Valve","1.8","Primary","Daily / Almost Daily"
"SITE_3098","ROOM_34729","APPL_112973","Kitchen","Faucet","1.8",NA,NA
"SITE_3099","ROOM_17914","APPL_29990","Kitchen","Faucet","Unknown",NA,NA
"SITE_3099","ROOM_7457","APPL_26494","Bathroom","Faucet","Unknown",NA,NA
"SITE_3099","ROOM_7457","APPL_42765","Bathroom","Shower / Bathtub combo with Diverter Valve","Unknown","Primary","Daily / Almost Daily"
"SITE_3100","ROOM_16570","APPL_28814","Kitchen","Faucet","2.2",NA,NA
"SITE_3100","ROOM_20927","APPL_26024","Bathroom","Faucet","2",NA,NA
"SITE_3100","ROOM_20927","APPL_140365","Bathroom","Shower / Bathtub combo with Diverter Valve","2.5","Primary","Daily / Almost Daily"
"SITE_3101","ROOM_23328","APPL_87070","Kitchen","Faucet","Unknown",NA,NA
"SITE_3101","ROOM_10900","APPL_158245","Bathroom","Faucet","Unknown",NA,NA
"SITE_3101","ROOM_10900","APPL_165809","Bathroom","Shower / Bathtub combo with Diverter Valve","1.8","Primary","Daily / Almost Daily"
"SITE_3102","ROOM_32673","APPL_96881","Kitchen","Faucet","Unknown",NA,NA
"SITE_3102","ROOM_13242","APPL_152184","Bathroom","Faucet","Unknown",NA,NA
"SITE_3102","ROOM_13242","APPL_68954","Bathroom","Shower / Bathtub combo with Diverter Valve","Unknown","Primary","Daily / Almost Daily"
"SITE_3103","ROOM_291","APPL_77046","Kitchen","Faucet","Unknown",NA,NA
"SITE_3103","ROOM_15483","APPL_21340","Bathroom","Faucet","Unknown",NA,NA
"SITE_3103","ROOM_15483","APPL_84951","Bathroom","Shower","Unknown","Primary","Daily / Almost Daily"
"SITE_3103","ROOM_9250","APPL_29376","Bathroom","Faucet","Unknown",NA,NA
"SITE_3103","ROOM_9250","APPL_164418","Bathroom","Shower / Bathtub combo with Diverter Valve","Unknown","Unknown","Daily / Almost Daily"
"SITE_3104","ROOM_18506","APPL_92444","Bathroom","Faucet","Unknown",NA,NA
"SITE_3104","ROOM_18506","APPL_43321","Bathroom","Shower / Bathtub combo with Diverter Valve","Unknown","Primary","Daily / Almost Daily"
"SITE_3104","ROOM_46158","APPL_146908","Kitchen","Faucet","Unknown",NA,NA
"SITE_3105","ROOM_31023","APPL_172972","Kitchen","Faucet","1.8",NA,NA
"SITE_3105","ROOM_42989","APPL_107120","Bathroom","Faucet","1.8",NA,NA
"SITE_3105","ROOM_42989","APPL_168639","Bathroom","Shower / Bathtub combo with Diverter Valve","2","All used about the same","Daily / Almost Daily"
"SITE_3105","ROOM_43079","APPL_64299","Bathroom","Faucet","1.8",NA,NA
"SITE_3105","ROOM_43079","APPL_38225","Bathroom","Shower / Bathtub combo with Diverter Valve","2","All used about the same","Daily / Almost Daily"
"SITE_3106","ROOM_36309","APPL_19501","Bathroom","Faucet","Unknown",NA,NA
"SITE_3106","ROOM_36309","APPL_90734","Bathroom","Shower / Bathtub combo with Diverter Valve","1.8","Primary","Daily / Almost Daily"
"SITE_3106","ROOM_23543","APPL_110191","Kitchen","Faucet","1.8",NA,NA
"SITE_3107","ROOM_31668","APPL_152357","Bathroom","Faucet","Unknown",NA,NA
"SITE_3107","ROOM_31668","APPL_167654","Bathroom","Shower","Unknown","Primary","Daily / Almost Daily"
"SITE_3107","ROOM_21007","APPL_4754","Kitchen","Faucet","Unknown",NA,NA
"SITE_3108","ROOM_20766","APPL_13025","Kitchen","Faucet","2",NA,NA
"SITE_3108","ROOM_21850","APPL_50494","Bathroom","Faucet","Unknown",NA,NA
"SITE_3108","ROOM_21850","APPL_23042","Bathroom","Shower / Bathtub combo with Diverter Valve","Unknown","Primary","Daily / Almost Daily"
"SITE_3109","ROOM_31739","APPL_80407","Kitchen","Faucet","Unknown",NA,NA
"SITE_3109","ROOM_39108","APPL_139267","Bathroom","Faucet","Unknown",NA,NA
"SITE_3109","ROOM_39108","APPL_71377","Bathroom","Shower / Bathtub combo with Diverter Valve","Unknown","Primary","Daily / Almost Daily"
"SITE_3110","ROOM_19707","APPL_92515","Kitchen","Faucet","Unknown",NA,NA
"SITE_3110","ROOM_34059","APPL_68506","Bathroom","Faucet","Unknown",NA,NA
"SITE_3110","ROOM_34059","APPL_68846","Bathroom","Shower / Bathtub combo with Separate Valve","Unknown","Primary","A few times per week"
"SITE_3111","ROOM_34834","APPL_65602","Kitchen","Faucet","1.5",NA,NA
"SITE_3111","ROOM_16371","APPL_173073","Bathroom","Faucet","1",NA,NA
"SITE_3111","ROOM_41238","APPL_56927","Bathroom","Faucet","1",NA,NA
"SITE_3111","ROOM_41238","APPL_173775","Bathroom","Shower / Bathtub combo with Diverter Valve","1.5","Primary","Daily / Almost Daily"
"SITE_3112","ROOM_10915","APPL_112084","Kitchen","Faucet","1.8",NA,NA
"SITE_3112","ROOM_6276","APPL_31386","Bathroom","Faucet","1.8",NA,NA
"SITE_3112","ROOM_6276","APPL_113840","Bathroom","Shower / Bathtub combo with Diverter Valve","1.8","Primary","Daily / Almost Daily"
"SITE_3113","ROOM_12071","APPL_114989","Kitchen","Faucet","Unknown",NA,NA
"SITE_3113","ROOM_24739","APPL_47352","Bathroom","Faucet","2",NA,NA
"SITE_3113","ROOM_24739","APPL_150074","Bathroom","Shower / Bathtub combo with Diverter Valve","Unknown","Secondary","Daily / Almost Daily"
"SITE_3114","ROOM_36291","APPL_23815","Kitchen","Faucet","1.8",NA,NA
"SITE_3114","ROOM_31170","APPL_84361","Bathroom","Faucet","1.5",NA,NA
"SITE_3114","ROOM_31170","APPL_18313","Bathroom","Shower / Bathtub combo with Diverter Valve","1.8","Primary","Daily / Almost Daily"
"SITE_3115","ROOM_23616","APPL_61926","Kitchen","Faucet","1.5",NA,NA
"SITE_3115","ROOM_42305","APPL_172465","Bathroom","Faucet","1.5",NA,NA
"SITE_3115","ROOM_42305","APPL_147378","Bathroom","Shower / Bathtub combo with Diverter Valve","Unknown","Primary","Daily / Almost Daily"
"SITE_3116","ROOM_17988","APPL_130193","Kitchen","Faucet","Unknown",NA,NA
"SITE_3116","ROOM_12059","APPL_64744","Bathroom","Faucet","Unknown",NA,NA
"SITE_3116","ROOM_12059","APPL_76930","Bathroom","Shower","Unknown","Primary","Daily / Almost Daily"
"SITE_3117","ROOM_6725","APPL_21777","Kitchen","Faucet","Unknown",NA,NA
"SITE_3117","ROOM_4725","APPL_150217","Bathroom","Faucet","Unknown",NA,NA
"SITE_3117","ROOM_4725","APPL_121579","Bathroom","Shower / Bathtub combo with Diverter Valve","Unknown","Primary","Daily / Almost Daily"
"SITE_3118","ROOM_43218","APPL_59130","Bathroom","Faucet","1.5",NA,NA
"SITE_3118","ROOM_43218","APPL_96731","Bathroom","Shower / Bathtub combo with Diverter Valve","2.5","Primary","Daily / Almost Daily"
"SITE_3118","ROOM_42400","APPL_112628","Kitchen","Faucet","1.5",NA,NA
"SITE_3119","ROOM_33977","APPL_159793","Kitchen","Faucet","2",NA,NA
"SITE_3119","ROOM_3971","APPL_45526","Bathroom","Faucet","2.2",NA,NA
"SITE_3119","ROOM_3971","APPL_43235","Bathroom","Shower / Bathtub combo with Diverter Valve","2.5","Primary","Daily / Almost Daily"
"SITE_3120","ROOM_6702","APPL_102860","Kitchen","Faucet","Unknown",NA,NA
"SITE_3120","ROOM_8015","APPL_169304","Bathroom","Faucet","2",NA,NA
"SITE_3120","ROOM_8015","APPL_17554","Bathroom","Shower / Bathtub combo with Diverter Valve","2","Primary","Daily / Almost Daily"
"SITE_3121","ROOM_15745","APPL_99573","Kitchen","Faucet","2.2",NA,NA
"SITE_3121","ROOM_90","APPL_14238","Bathroom","Faucet","2",NA,NA
"SITE_3121","ROOM_90","APPL_13091","Bathroom","Shower / Bathtub combo with Diverter Valve","1.5","Primary","Daily / Almost Daily"
"SITE_3122","ROOM_14737","APPL_115493","Kitchen","Faucet","1.5",NA,NA
"SITE_3122","ROOM_42285","APPL_28040","Bathroom","Faucet","Unknown",NA,NA
"SITE_3122","ROOM_42285","APPL_54983","Bathroom","Shower / Bathtub combo with Diverter Valve","Unknown","Primary","Daily / Almost Daily"
"SITE_3123","ROOM_2273","APPL_109820","Bathroom","Faucet","1.5",NA,NA
"SITE_3123","ROOM_2273","APPL_65714","Bathroom","Shower / Bathtub combo with Diverter Valve","Unknown","Secondary","A few times per week"
"SITE_3123","ROOM_40088","APPL_155332","Bathroom","Faucet","1.5",NA,NA
"SITE_3123","ROOM_40088","APPL_137827","Bathroom","Shower","2.5","All used about the same","Daily / Almost Daily"
"SITE_3123","ROOM_4955","APPL_139462","Kitchen","Faucet","Unknown",NA,NA
"SITE_3124","ROOM_31051","APPL_101368","Kitchen","Faucet","Unknown",NA,NA
"SITE_3124","ROOM_38252","APPL_149811","Bathroom","Faucet","Unknown",NA,NA
"SITE_3124","ROOM_38252","APPL_128921","Bathroom","Shower / Bathtub combo with Diverter Valve","Unknown","Primary","Daily / Almost Daily"
"SITE_3125","ROOM_42465","APPL_133271","Kitchen","Faucet","1.8",NA,NA
"SITE_3125","ROOM_46386","APPL_111474","Bathroom","Faucet","1.5",NA,NA
"SITE_3125","ROOM_46386","APPL_27005","Bathroom","Shower / Bathtub combo with Diverter Valve","2.2","Primary","Daily / Almost Daily"
"SITE_3126","ROOM_18329","APPL_164943","Bathroom","Faucet","Unknown",NA,NA
"SITE_3126","ROOM_18329","APPL_35155","Bathroom","Faucet","Unknown",NA,NA
"SITE_3126","ROOM_18329","APPL_81355","Bathroom","Shower","Unknown","Primary","Daily / Almost Daily"
"SITE_3126","ROOM_18329","APPL_169124","Bathroom","Bathtub","Unknown","Secondary","A few times per year or less"
"SITE_3126","ROOM_691","APPL_166004","Kitchen","Faucet","Unknown",NA,NA
"SITE_3126","ROOM_23111","APPL_164506","Bathroom","Faucet","Unknown",NA,NA
"SITE_3126","ROOM_23111","APPL_173882","Bathroom","Shower","Unknown","Secondary","A few times per year or less"
"SITE_3127","ROOM_144","APPL_20370","Kitchen","Faucet","Unknown",NA,NA
"SITE_3127","ROOM_40035","APPL_119098","Bathroom","Faucet","1.5",NA,NA
"SITE_3127","ROOM_40035","APPL_59798","Bathroom","Shower","2.5","Primary","A few times per week"
"SITE_3128","ROOM_41389","APPL_160573","Kitchen","Faucet","Unknown",NA,NA
"SITE_3128","ROOM_26852","APPL_38258","Bathroom","Faucet","Unknown",NA,NA
"SITE_3128","ROOM_26852","APPL_115736","Bathroom","Shower","Unknown","Primary","A few times per week"
"SITE_3129","ROOM_29379","APPL_128040","Kitchen","Faucet","2.2",NA,NA
"SITE_3129","ROOM_45833","APPL_167875","Bathroom","Faucet","2.2",NA,NA
"SITE_3129","ROOM_45833","APPL_4369","Bathroom","Shower / Bathtub combo with Diverter Valve","1.5","Primary","Daily / Almost Daily"
"SITE_3130","ROOM_4535","APPL_10679","Kitchen","Faucet","Unknown",NA,NA
"SITE_3130","ROOM_35782","APPL_680","Bathroom","Faucet","Unknown",NA,NA
"SITE_3130","ROOM_35782","APPL_6710","Bathroom","Shower / Bathtub combo with Diverter Valve","Unknown","Primary","Daily / Almost Daily"
"SITE_3131","ROOM_45137","APPL_127290","Bathroom","Faucet","1.2",NA,NA
"SITE_3131","ROOM_45137","APPL_167179","Bathroom","Shower / Bathtub combo with Diverter Valve","Unknown","Primary","Daily / Almost Daily"
"SITE_3131","ROOM_24171","APPL_13195","Kitchen","Faucet","Unknown",NA,NA
"SITE_3132","ROOM_319","APPL_58153","Bathroom","Faucet","Unknown",NA,NA
"SITE_3132","ROOM_319","APPL_171794","Bathroom","Shower / Bathtub combo with Diverter Valve","Unknown","Primary","Daily / Almost Daily"
"SITE_3132","ROOM_3564","APPL_91324","Kitchen","Faucet","Unknown",NA,NA
"SITE_3133","ROOM_26865","APPL_101113","Kitchen","Faucet","Unknown",NA,NA
"SITE_3133","ROOM_38007","APPL_74395","Bathroom","Faucet","Unknown",NA,NA
"SITE_3133","ROOM_38007","APPL_116184","Bathroom","Shower / Bathtub combo with Diverter Valve","2","Primary","Daily / Almost Daily"
"SITE_3134","ROOM_22105","APPL_25311","Kitchen","Faucet","2.2",NA,NA
"SITE_3134","ROOM_36271","APPL_76122","Bathroom","Faucet","2.2",NA,NA
"SITE_3134","ROOM_36271","APPL_170463","Bathroom","Shower / Bathtub combo with Diverter Valve","2","Primary","Daily / Almost Daily"
"SITE_3135","ROOM_1241","APPL_55695","Kitchen","Faucet","1.5",NA,NA
"SITE_3135","ROOM_905","APPL_170923","Bathroom","Faucet","1.5",NA,NA
"SITE_3135","ROOM_905","APPL_153581","Bathroom","Shower / Bathtub combo with Diverter Valve","1.5","Primary","Daily / Almost Daily"
"SITE_3135","ROOM_10352","APPL_85464","Bathroom","Faucet","1",NA,NA
"SITE_3136","ROOM_32818","APPL_147937","Kitchen","Faucet","Unknown",NA,NA
"SITE_3136","ROOM_6556","APPL_46396","Bathroom","Faucet","1.5",NA,NA
"SITE_3136","ROOM_6556","APPL_88883","Bathroom","Shower / Bathtub combo with Diverter Valve","2.5","Secondary","A few times per year or less"
"SITE_3136","ROOM_40757","APPL_154032","Bathroom","Faucet","Unknown",NA,NA
"SITE_3136","ROOM_40757","APPL_25679","Bathroom","Shower / Bathtub combo with Diverter Valve","Unknown","Primary","Daily / Almost Daily"
"SITE_3137","ROOM_12863","APPL_174266","Kitchen","Faucet","2.2",NA,NA
"SITE_3137","ROOM_44294","APPL_136538","Bathroom","Faucet","Unknown",NA,NA
"SITE_3137","ROOM_44294","APPL_128286","Bathroom","Shower / Bathtub combo with Diverter Valve","Unknown","Primary","Daily / Almost Daily"
"SITE_3138","ROOM_16942","APPL_112042","Kitchen","Faucet","1.5",NA,NA
"SITE_3138","ROOM_46283","APPL_85546","Bathroom","Faucet","2.2",NA,NA
"SITE_3138","ROOM_46283","APPL_167376","Bathroom","Shower / Bathtub combo with Diverter Valve","2.5","Primary","Daily / Almost Daily"
"SITE_3139","ROOM_25845","APPL_129187","Bathroom","Faucet","Unknown",NA,NA
"SITE_3139","ROOM_10458","APPL_170387","Kitchen","Faucet","2",NA,NA
"SITE_3139","ROOM_25845","APPL_37175","Bathroom","Shower / Bathtub combo with Diverter Valve","1.5","Primary","Daily / Almost Daily"
