"SiteID","Ceiling_Type","Ceiling_Type_Other","Ceiling_Area","Ceiling_Accessible","Type_of_Area_Above_Ceiling","Ceiling_Framing_Size","Ceiling_Framing_Material","Ceiling_Framing_Material_Other","Ceiling_Framing_Spacing","Ceiling_Framing_Spacing_Other","Ceiling_Insulated","Ceiling_Insulation_Type_1","Ceiling_Insulation_Thickness_1","Ceiling_Insulation_Condition_1","Ceiling_Insulation_Type_2","Ceiling_Insulation_Thickness_2","Ceiling_Insulation_Condition_2","Ceiling_Insulation_Type_3","Ceiling_Insulation_Thickness_3","Ceiling_Insulation_Condition_3","Ceiling_Insulation_Source","Ceiling_Insulation_Source_Other","Ceiling_Insulation_U-Value","Ceiling_Insulation_R-Value","Ceiling_U-Value_for_Heat_Loss","Ceiling_Heat_Loss_Rate_UA"
"SITE_2014","Attic",NA,"1251","Yes",NA,"Open web truss","Wood",NA,"16 inches on center",NA,"Yes","Blown fiberglass","16","0.75",NA,NA,NA,NA,NA,NA,"Visual inspection",NA,"0.0221238938053097","45.2","0.153180002860039","191.628183577909"
"SITE_2015","Attic",NA,"1170","Yes",NA,"Scissor Truss","Wood",NA,"16 inches on center",NA,"Yes","Blown fiberglass","16","0.9",NA,NA,NA,NA,NA,NA,"Visual inspection",NA,"0.0221238938053097","45.2","0.0791971007162918","92.6606078380614"
"SITE_2016","Attic",NA,"1600","Unknown",NA,"Unknown","Wood",NA,"Unknown",NA,"Yes","Blown fiberglass","16","1",NA,NA,NA,NA,NA,NA,"Visual inspection",NA,"0.0221238938053097","45.2","0.0298751659537939","47.8002655260702"
"SITE_2017","Attic",NA,"2073.5","Yes",NA,"2x6","Wood",NA,"16 inches on center",NA,"Yes","Blown fiberglass","24","1",NA,NA,NA,NA,NA,NA,"Visual inspection",NA,"0.0147492625368731","67.8","0.0256140790954117","53.1107930043362"
"SITE_2018","Attic",NA,"Unknown","Yes",NA,"2x4","Wood",NA,"24 inches on center",NA,"Yes","Fiberglass batts","8","0.75","Blown mineral wool","12","0.9",NA,NA,NA,"Other","Home Owner","0.0161613549680005","61.876","0.0752286138233618","Unknown"
"SITE_2019","Attic",NA,"830","Yes",NA,"2x4","Wood",NA,"24 inches on center",NA,"Yes","Fiberglass batts","14","0.9","None","0","Unknown","None","0","Unknown","Visual inspection",NA,"0.0209467951403435","47.74","0.0772766432359141","64.1396138858087"
"SITE_202","Attic",NA,"200","Yes",NA,"2x4","Wood",NA,"24 inches on center",NA,"Yes","Fiberglass batts","6","0.9",NA,NA,NA,NA,NA,NA,NA,NA,"0.0488758553274682","20.46","0.0970046862347714","19.4009372469543"
"SITE_202","Sloped / Vaulted (no Attic)",NA,"2838","Yes",NA,"2x4","Wood",NA,"16 inches on center",NA,"Yes","Fiberglass batts","4","0.9",NA,NA,NA,NA,NA,NA,NA,NA,"0.0733137829912023","13.64","0.0677934782934429","192.397891396791"
"SITE_2020","Attic",NA,"Unknown","Yes",NA,"2x4","Wood",NA,"24 inches on center",NA,"Yes","Blown fiberglass","12","0.9",NA,NA,NA,NA,NA,NA,"Other","Home Owner","0.0294985250737463","33.9","0.0838172563509159","Unknown"
"SITE_2022","Attic",NA,"Unknown","Yes",NA,"2x4","Wood",NA,"24 inches on center",NA,"Yes","Blown mineral wool","12","0.9",NA,NA,NA,NA,NA,NA,"Other","Home Owner","0.0289050757312984","34.596","0.0833170320859907","Unknown"
"SITE_2025","Sloped / Vaulted (no Attic)",NA,"1058","No",NA,"2x6","Wood",NA,"30 inches on center",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"SITE_2026","Sloped / Vaulted (no Attic)",NA,"Unknown","No",NA,"2x4","Wood",NA,"24 inches on center",NA,"Yes","Fiberglass batts","8","Unknown",NA,NA,NA,NA,NA,NA,"Other","Home Owner","0.0366568914956012","27.28","0.0611786412544954","Unknown"
"SITE_2027","Sloped / Vaulted (no Attic)",NA,"Unknown","Yes",NA,"2x4","Wood",NA,"24 inches on center",NA,"Yes","Fiberglass batts","8","0.9",NA,NA,NA,NA,NA,NA,"Other","Home Owner","0.0366568914956012","27.28","0.0611786412544954","Unknown"
"SITE_2028","Sloped / Vaulted (no Attic)",NA,"861","Yes",NA,"Unknown","Wood",NA,"16 inches on center",NA,"Yes","Fiberglass batts","4","0.75",NA,NA,NA,NA,NA,NA,"Visual inspection",NA,"0.0733137829912023","13.64","0.0887109133733384","76.3800964144444"
"SITE_2029","Attic",NA,"1040","Yes",NA,"2x4","Wood",NA,"16 inches on center",NA,"Yes","Blown cellulose","12","0.75",NA,NA,NA,NA,NA,NA,"Visual inspection",NA,"0.0243878645985757","41.004","0.153421573652194","159.558436598282"
"SITE_203","Attic",NA,"665","Yes",NA,"2x4","Wood",NA,"24 inches on center",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0.559284116331096","371.923937360179"
"SITE_203","Sloped / Vaulted (no Attic)",NA,"1042","Yes",NA,"2x4","Wood",NA,"24 inches on center",NA,"Yes","Fiberglass batts","4","0.9",NA,NA,NA,NA,NA,NA,NA,NA,"0.0733137829912023","13.64","0.0887109133733384","92.4367717350187"
"SITE_2030","Attic",NA,"Unknown","Yes",NA,"2x4","Wood",NA,"24 inches on center",NA,"Yes","Blown mineral wool","12","0.9",NA,NA,NA,NA,NA,NA,"Other","Home Owner","0.0289050757312984","34.596","0.0833170320859907","Unknown"
"SITE_2031","Attic",NA,"1047","Yes",NA,"2x6","Wood",NA,"16 inches on center",NA,"Yes","Blown fiberglass","16","1",NA,NA,NA,NA,NA,NA,"Visual inspection",NA,"0.0221238938053097","45.2","0.0298751659537939","31.2792987536222"
"SITE_2032","Attic",NA,"1200","No",NA,"Unknown","Wood",NA,"Unknown",NA,"Unknown","Unknown","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",NA,NA
"SITE_2033","Attic",NA,"829","Yes",NA,"2x4","Wood",NA,"16 inches on center",NA,"Yes","Mixed","4","0.75","Blown fiberglass","9","0.9",NA,NA,"0.9","IR Camera",NA,"0.0247159893727007","40.4596386946387","0.0801747955934506","66.4649055469705"
"SITE_2035","Attic",NA,"Unknown","Yes",NA,"2x4","Wood",NA,"24 inches on center",NA,"Yes","Fiberglass batts","4","0.75",NA,NA,NA,NA,NA,NA,"Other","Home Owner","0.0733137829912023","13.64","0.184392377231805","Unknown"
"SITE_2036","Attic",NA,"Unknown","Yes",NA,"2x4","Wood",NA,"24 inches on center",NA,"Yes","Mixed","8","0.9","Blown mineral wool","6","0.9",NA,NA,NA,"Other","Home Owner","0.0211116208301719","47.3672773892774","0.0774238943276518","Unknown"
"SITE_2038","Attic",NA,"Unknown","No",NA,"2x4","Wood",NA,"24 inches on center",NA,"Yes","Expanded polystyrene foam board (white)","3","Unknown",NA,NA,NA,NA,NA,NA,"Other","Home Owner","0.0803212851405622","12.45","0.122470696858713","Unknown"
"SITE_2039","Attic",NA,"1575","Yes",NA,"Open web truss","Wood",NA,"16 inches on center",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0.559284116331096","880.872483221477"
"SITE_204","Attic",NA,"1054","Unknown",NA,"Unknown","Wood",NA,"16 inches on center",NA,"Yes","Fiberglass batts","10","Unknown",NA,NA,NA,NA,NA,NA,NA,NA,"0.0293255131964809","34.1","0.0828083309833204","87.2799808564197"
"SITE_2040","Attic",NA,"703","Yes",NA,"2x4","Wood",NA,"16 inches on center",NA,"Yes","Blown cellulose","10","0.25",NA,NA,NA,NA,NA,NA,"Visual inspection",NA,"0.0292654375182909","34.17","0.40078901778103","281.754679500064"
"SITE_2040","Sloped / Vaulted (no Attic)",NA,"280","No",NA,"2x12","Wood",NA,"Unknown",NA,"Yes","Fiberglass batts","12","0.9",NA,NA,NA,NA,NA,NA,"Visual inspection",NA,"0.0244379276637341","40.92","0.0260930000938635","7.30604002628177"
"SITE_2041","Attic",NA,"1225","Yes",NA,"Scissor Truss","Wood",NA,"16 inches on center",NA,"Yes","Blown fiberglass","16","1",NA,NA,NA,NA,NA,NA,"Visual inspection",NA,"0.0221238938053097","45.2","0.0298751659537939","36.5970782933975"
"SITE_2042","Attic",NA,"500","Yes",NA,"2x6","Wood",NA,"16 inches on center",NA,"Yes","Blown fiberglass","16","1",NA,NA,NA,NA,NA,NA,"IR Camera",NA,"0.0221238938053097","45.2","0.0298751659537939","14.9375829768969"
"SITE_2043","Sloped / Vaulted (no Attic)",NA,"780","No",NA,"2x8","Wood",NA,"16 inches on center",NA,"Yes","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",NA,NA,NA,"IR Camera",NA,"Unknown","Unknown",NA,NA
"SITE_2044","Attic",NA,"1060","Yes",NA,"Unknown","Wood",NA,"24 inches on center",NA,"Yes","Unknown","Unknown","1",NA,NA,NA,NA,NA,NA,"IR Camera",NA,"Unknown","Unknown",NA,NA
"SITE_2044","Sloped / Vaulted (no Attic)",NA,"395","No",NA,"Unknown","Wood",NA,"24 inches on center",NA,"Yes","Unknown","Unknown","1",NA,NA,NA,NA,NA,NA,"IR Camera",NA,"Unknown","Unknown",NA,NA
"SITE_205","Attic",NA,"1750","No",NA,"Unknown","Wood",NA,"Unknown",NA,"Yes","Unknown","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",NA,NA
"SITE_206","Attic",NA,"1796","Yes",NA,"2x8","Wood",NA,"16 inches on center",NA,"Yes","Mixed","9","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"0.0295613651562463","33.8279370629371","0.156045939238903","280.25850687307"
"SITE_207","Attic",NA,"521","Yes",NA,"2x6","Wood",NA,"16 inches on center",NA,"Yes","Fiberglass batts","5.5","0.9",NA,NA,NA,NA,NA,NA,NA,NA,"0.0533191149026926","18.755","0.100368010013805","52.2917332171927"
"SITE_208","Attic",NA,"1839.5","Yes",NA,"2x6","Wood",NA,"16 inches on center",NA,"Yes","Blown mineral wool","14","1",NA,NA,NA,NA,NA,NA,"Visual inspection",NA,"0.0247757791982558","40.362","0.0315186574171411","57.9785703188311"
"SITE_208","Sloped / Vaulted (no Attic)",NA,"135.3","No",NA,"2x6","Wood",NA,"Unknown",NA,"Yes","Fiberglass batts","5.5","Unknown",NA,NA,NA,NA,NA,NA,"IR Camera",NA,"0.0533191149026926","18.755","0.0743947438597961","10.0656088442304"
"SITE_21","Attic",NA,"2034","Yes",NA,"2x6","Wood",NA,"16 inches on center",NA,"Yes","Blown cellulose","16","1",NA,NA,NA,NA,NA,NA,"Visual inspection",NA,"0.0182908984489318","54.672","0.0259160627127057","52.7132715576435"
"SITE_210","Attic",NA,"1099","Yes",NA,"2x6","Wood",NA,"Other","22","Yes","Blown mineral wool","5","0.9",NA,NA,NA,NA,NA,NA,NA,NA,"0.0693721817551162","14.415","0.112084273404618","123.180616471675"
"SITE_210","Sloped / Vaulted (no Attic)",NA,"770","Yes",NA,"2x4","Wood",NA,"16 inches on center",NA,"Yes","Fiberglass batts","4","0.9",NA,NA,NA,NA,NA,NA,NA,NA,"0.0733137829912023","13.64","0.0887109133733384","68.3074032974706"
"SITE_211","Sloped / Vaulted (no Attic)",NA,"1193.5","No",NA,"2x6","Wood",NA,"Unknown",NA,"Unknown","Unknown","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",NA,NA
"SITE_212","Adiabatic",NA,"850","No","Residential occupancy","Unknown","Wood",NA,"Unknown",NA,"Yes","Fiberglass batts","Unknown","Unknown",NA,NA,NA,NA,NA,NA,"Other","Owner says insulated with fiberglass,  but unsure thickness or condition","Unknown","Unknown",NA,"0"
"SITE_213","Attic",NA,"2004","Yes",NA,"2x6","Wood",NA,"24 inches on center",NA,"Yes","Blown cellulose","10","1",NA,NA,NA,NA,NA,NA,"Visual inspection",NA,"0.0292654375182909","34.17","0.0338308066122656","67.7969364509802"
"SITE_214","Attic",NA,"1500","No",NA,"2x4","Wood",NA,"24 inches on center",NA,"Yes","Unknown","Unknown","0.9",NA,NA,NA,NA,NA,NA,"IR Camera",NA,"Unknown","Unknown",NA,NA
"SITE_215","Attic",NA,"2780","Yes",NA,"2x4","Wood",NA,"24 inches on center",NA,"Yes","Fiberglass batts","9","1","Blown fiberglass","1","0.5",NA,NA,NA,NA,NA,"0.0298373862449649","33.515","0.0343594597036852","95.5192979762449"
"SITE_216","Attic",NA,"1595","Yes",NA,"2x6","Wood",NA,"24 inches on center",NA,"Yes","Blown mineral wool","5","0.75","Fiberglass batts","8","0.25",NA,NA,NA,"Visual inspection",NA,"0.0239836910900588","41.695","0.153473414654859","244.7900963745"
"SITE_217","Attic",NA,"1962","Yes",NA,"2x4","Wood",NA,"24 inches on center",NA,"Yes","Fiberglass batts","4","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"0.0733137829912023","13.64","0.184392377231805","361.7778441288"
"SITE_218","Attic",NA,"1220","No",NA,"Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",NA,NA
"SITE_219","Other","primarily sloped/vaulted (no attic),  small areas of attic","400","No",NA,"Unknown","Wood",NA,"Unknown",NA,"Yes","Fiberglass batts","6","Unknown",NA,NA,NA,NA,NA,NA,NA,NA,"0.0488758553274682","20.46","0.0709944092305104","28.3977636922042"
"SITE_22","Attic",NA,"848","Yes",NA,"2x4","Wood",NA,"24 inches on center",NA,"Yes","Blown mineral wool","5","0.9",NA,NA,NA,NA,NA,NA,NA,NA,"0.0693721817551162","14.415","0.112084273404618","95.047463847116"
"SITE_220","Sloped / Vaulted (no Attic)",NA,"1971","Yes",NA,"2x4","Wood",NA,"16 inches on center",NA,"Yes","Mixed","6","1","Blown fiberglass","7","1",NA,NA,NA,"IR Camera",NA,"0.0236256051996157","42.3269580419581","0.0533164322725074","105.086688009112"
"SITE_221","Attic",NA,"Unknown","Yes",NA,"2x4","Wood",NA,"24 inches on center",NA,"Yes","Blown fiberglass","4","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"0.088495575221239","11.3","0.192699741266233","Unknown"
"SITE_222","Attic",NA,"975","Yes",NA,"2x6","Wood",NA,"16 inches on center",NA,"Yes","Blown fiberglass","15","1","Blown fiberglass","Unknown","Unknown",NA,NA,NA,NA,NA,"Unknown","Unknown","0.030860170193097","30.0886659382695"
"SITE_223","Attic",NA,"1085","Yes",NA,"2x6","Wood",NA,"24 inches on center",NA,"Yes","Blown fiberglass","8","0.9",NA,NA,NA,NA,NA,NA,"Visual inspection",NA,"0.0442477876106195","22.6","0.093934963488811","101.91943538536"
"SITE_224","Attic",NA,"1080","Yes",NA,"2x4","Wood",NA,"16 inches on center",NA,"Yes","Fiberglass batts","4","1",NA,NA,NA,NA,NA,NA,"IR Camera",NA,"0.0733137829912023","13.64","0.0706088283292751","76.2575345956171"
"SITE_225","Attic",NA,"2163","Yes",NA,"2x4","Wood",NA,"24 inches on center",NA,"Yes","Blown fiberglass","14","1",NA,NA,NA,NA,NA,NA,"Visual inspection",NA,"0.0252844500632111","39.55","0.0320183626297002","69.2557183680415"
"SITE_226","Roof Deck",NA,"492","Yes",NA,"2x10","Wood",NA,"24 inches on center",NA,"Yes","Blown fiberglass","9.5","1",NA,NA,NA,NA,NA,NA,NA,NA,"0.0372612948299953","26.8375","0.0607888739387108","29.9081259778457"
"SITE_227","Attic",NA,"2898","Yes",NA,"2x4","Wood",NA,"24 inches on center",NA,"Yes","Fiberglass batts","10","1","Blown mineral wool","10","1",NA,NA,NA,NA,NA,"0.015890672175433","62.93","0.0251187716472882","72.7942002338412"
"SITE_228","Roof Deck",NA,"558","No",NA,"Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",NA,NA
"SITE_229","Sloped / Vaulted (no Attic)",NA,"674","No",NA,"2x4","Wood",NA,"Other","12"""" OC","Yes","Fiberglass batts","3","0.75",NA,NA,NA,NA,NA,NA,"Visual inspection",NA,"0.0977517106549365","10.23","0.132387089084837","89.22889804318"
"SITE_23","Attic",NA,"2012","No",NA,"Unknown","Wood",NA,"Unknown",NA,"Unknown","Unknown","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",NA,NA
"SITE_230","Attic",NA,"1800","Yes",NA,"2x4","Wood",NA,"16 inches on center",NA,"Yes","Blown fiberglass","5","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"0.0707964601769912","14.125","0.181548260021092","326.786868037966"
"SITE_231","Attic",NA,"1476","Yes",NA,"2x4","Wood",NA,"24 inches on center",NA,"Yes","Fiberglass batts","6","0.9",NA,NA,NA,NA,NA,NA,NA,NA,"0.0488758553274682","20.46","0.0970046862347714","143.178916882523"
"SITE_232","Adiabatic",NA,"730","No","Residential occupancy","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",NA,"0"
"SITE_233","Attic",NA,"1690","Yes",NA,"2x6","Wood",NA,"16 inches on center",NA,"Yes","Cellulose batts","8","1",NA,NA,NA,NA,NA,NA,NA,NA,"0.05","20","0.0511553304902966","86.4525085286012"
"SITE_234","Attic",NA,"1150","Yes",NA,"2x4","Wood",NA,"16 inches on center",NA,"Yes","Fiberglass batts","10","1","Mineral wool batts","10","0.9",NA,NA,NA,NA,NA,"0.014265335235378","70.1","0.0232812915204047","26.7734852484654"
"SITE_235","Attic",NA,"1278","Yes",NA,"Unknown","Wood",NA,"24 inches on center",NA,"Yes","Blown cellulose","24","1",NA,NA,NA,NA,NA,NA,"Visual inspection",NA,"0.0121939322992879","82.008","0.0224843994166285","28.7350624544513"
"SITE_236","Attic",NA,"1105","Yes",NA,"2x6","Wood",NA,"16 inches on center",NA,"Yes","Blown fiberglass","8","1","None","0","Unknown","None","0","Unknown","Other","Home inspection report","0.0442477876106195","22.6","0.0462718555019417","51.1304003296456"
"SITE_237","Attic",NA,"847","Yes",NA,"2x4","Wood",NA,"24 inches on center",NA,"Yes","Fiberglass batts","6","0.75","None","0","Unknown","None","0","Unknown","Visual inspection",NA,"0.0488758553274682","20.46","0.168080548567465","142.364224636643"
"SITE_238","Attic",NA,"1800","Yes",NA,"2x6","Wood",NA,"16 inches on center",NA,"Yes","Fiberglass batts","4","0.75","Blown mineral wool","3","0.5",NA,NA,NA,"Visual inspection",NA,"0.0448651801336982","22.289","0.16561010234472","298.098184220496"
"SITE_239","Attic",NA,"1150","No",NA,"Unknown",NA,NA,NA,NA,"Yes","Fiberglass batts","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",NA,NA
"SITE_24","Attic",NA,"720","Yes",NA,"2x4","Wood",NA,"24 inches on center",NA,"Yes","Blown cellulose","6","0.9",NA,NA,NA,NA,NA,NA,"IR Camera",NA,"0.0487757291971515","20.502","0.096929013576164","69.7888897748381"
"SITE_240","Attic",NA,"1840","Yes",NA,"2x4","Wood",NA,"Other","36","Yes","Blown mineral wool","14","1",NA,NA,NA,NA,NA,NA,NA,NA,"0.0247757791982558","40.362","0.0315186574171411","57.9943296475397"
"SITE_241","Attic",NA,"1296","Yes",NA,"2x4","Wood",NA,"16 inches on center",NA,"Yes","Blown fiberglass","5","0.9",NA,NA,NA,NA,NA,NA,NA,NA,"0.0707964601769912","14.125","0.113070892280255","146.53987639521"
"SITE_242","Attic",NA,"1328","Yes",NA,"2x8","Wood",NA,"16 inches on center",NA,"Yes","Blown fiberglass","5","0.9",NA,NA,NA,NA,NA,NA,NA,NA,"0.0707964601769912","14.125","0.113070892280255","150.158144948178"
"SITE_243","Attic",NA,"1514","Yes",NA,"2x6","Wood",NA,"24 inches on center",NA,"Yes","Blown fiberglass","3","0.5",NA,NA,NA,NA,NA,NA,NA,NA,"0.117994100294985","8.475","0.314775970210817","476.570818899177"
"SITE_244","Attic",NA,"1428","Yes",NA,"2x4","Wood",NA,"24 inches on center",NA,"Yes","Blown fiberglass","12","0.9","None","0","Unknown","None","0","Unknown","Visual inspection",NA,"0.0294985250737463","33.9","0.0838172563509159","119.691042069108"
"SITE_245","Attic",NA,"1400","Yes",NA,"2x4","Wood",NA,"16 inches on center",NA,"Yes","Blown cellulose","3","0.5","Fiberglass batts","8","0.9",NA,NA,NA,NA,NA,"0.0266446404305774","37.531","0.0809761848646346","113.366658810489"
"SITE_246","Attic",NA,"1092","Yes",NA,"2x4","Wood",NA,"24 inches on center",NA,"Yes","Blown fiberglass","14","0.9",NA,NA,NA,NA,NA,NA,NA,NA,"0.0252844500632111","39.55","0.081116016750465","88.5786902915078"
"SITE_247","Attic",NA,"2360","Yes",NA,"2x4","Wood",NA,"24 inches on center",NA,"Yes","Fiberglass batts","4","1","Blown cellulose","5","0.9",NA,NA,NA,"Visual inspection",NA,"0.032546786004882","30.725","0.0363836304115849","85.8653677713405"
"SITE_248","Attic",NA,"1231","Yes",NA,"2x6","Wood",NA,"24 inches on center",NA,"Yes","Blown fiberglass","4","0.9","Fiberglass batts","5","0.9",NA,NA,NA,NA,NA,"0.0352733686067019","28.35","0.0872564807641746","107.412727820699"
"SITE_249","Attic",NA,"1576","Yes",NA,"2x4","Wood",NA,"24 inches on center",NA,"Yes","Fiberglass batts","8","0.9","Blown fiberglass","3","0.5",NA,NA,NA,NA,NA,"0.027968116347364","35.755","0.0820905572786732","129.374718271189"
"SITE_25","Attic",NA,"562","Yes",NA,"2x6","Wood",NA,"16 inches on center",NA,"Yes","Blown fiberglass","13","0.9",NA,NA,NA,NA,NA,NA,NA,NA,"0.0272294077603812","36.725","0.0823460161703873","46.2784610877577"
"SITE_25","Sloped / Vaulted (no Attic)",NA,"1145","No",NA,"2x12","Wood",NA,"16 inches on center",NA,"Yes","Fiberglass batts","11","Unknown",NA,NA,NA,NA,NA,NA,NA,NA,"0.0266595574513463","37.51","0.0525875257675681","60.2127170038655"
"SITE_250","Attic",NA,"1975","Yes",NA,"2x6","Wood",NA,"16 inches on center",NA,"Yes","Blown fiberglass","17","0.9",NA,NA,NA,NA,NA,NA,NA,NA,"0.0208224882873503","48.025","0.0784437646925994","154.926435267884"
"SITE_251","Attic",NA,"1960","Yes",NA,"2x4","Wood",NA,"30 inches on center",NA,"Yes","Blown cellulose","6","1",NA,NA,NA,NA,NA,NA,"Visual inspection",NA,"0.0487757291971515","20.502","0.0495365467164008","97.0916315641457"
"SITE_251","Sloped / Vaulted (no Attic)",NA,"724.2","No",NA,"2x6","Wood",NA,"Unknown",NA,"Yes","Unknown","Unknown","Unknown",NA,NA,NA,NA,NA,NA,"IR Camera",NA,"Unknown","Unknown",NA,NA
"SITE_252","Attic",NA,"950","Yes",NA,"2x4","Wood",NA,"24 inches on center",NA,"Yes","Fiberglass batts","6","0.75","Mineral wool batts","6","0.75",NA,NA,NA,NA,NA,"0.0237755587256301","42.06","0.15298816430598","145.338756090681"
"SITE_253","Unknown",NA,"Unknown","No",NA,"Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown"
"SITE_254","Attic",NA,"984","Yes",NA,"2x6","Wood",NA,"24 inches on center",NA,"Yes","Blown cellulose","4","0.9",NA,NA,NA,NA,NA,NA,NA,NA,"0.0731635937957272","13.668","0.11601970846352","114.163393128104"
"SITE_255","Attic",NA,"1574","Yes",NA,"2x4","Wood",NA,"Unknown",NA,"Yes","Blown fiberglass","3","1",NA,NA,NA,NA,NA,NA,"Visual inspection",NA,"0.117994100294985","8.475","0.102967053875889","162.070142800649"
"SITE_256","Attic",NA,"1500","Yes",NA,"2x4","Wood",NA,"16 inches on center",NA,"Yes","Fiberglass batts","6","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"0.0488758553274682","20.46","0.168080548567465","252.120822851198"
"SITE_259","Attic",NA,"1500","Yes",NA,"2x4","Wood",NA,"24 inches on center",NA,"Yes","Blown cellulose","4","1",NA,NA,NA,NA,NA,NA,"IR Camera",NA,"0.0731635937957272","13.668","0.0704946767590117","105.742015138518"
"SITE_26","Attic",NA,"743","Yes",NA,"2x6","Wood",NA,"16 inches on center",NA,"Yes","Blown fiberglass","5","0.75",NA,NA,NA,NA,NA,NA,"Visual inspection",NA,"0.0707964601769912","14.125","0.181548260021092","134.890357195671"
"SITE_260","Attic",NA,"1550","Yes",NA,"2x6","Wood",NA,"24 inches on center",NA,"Yes","Fiberglass batts","12","0.9","Blown fiberglass","1","0.5",NA,NA,NA,NA,NA,"0.0228597554006172","43.745","0.0785557138374165","121.761356447996"
"SITE_261","Attic",NA,"1259","Yes",NA,"2x4","Wood",NA,"24 inches on center",NA,"Yes","Blown fiberglass","8","1",NA,NA,NA,NA,NA,NA,"Visual inspection",NA,"0.0442477876106195","22.6","0.0462718555019417","58.2562660769446"
"SITE_262","Attic",NA,"1650","Yes",NA,"2x6","Wood",NA,"16 inches on center",NA,"Yes","Fiberglass batts","5.5","1",NA,NA,NA,NA,NA,NA,"IR Camera",NA,"0.0533191149026926","18.755","0.0533310763083994","87.996275908859"
"SITE_263","Attic",NA,"400","Yes",NA,"2x4","Wood",NA,"16 inches on center",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0.559284116331096","223.713646532438"
"SITE_263","Attic",NA,"400","Yes",NA,"2x4","Wood",NA,"16 inches on center",NA,"Yes","Fiberglass batts","10","0.9",NA,NA,NA,NA,NA,NA,"Visual inspection",NA,"0.0293255131964809","34.1","0.0828083309833204","33.1233323933282"
