"SiteID","RoomID","Room_Type","Room_Type_Other","Area","Area_Is_Estimated","Space_Cooling","Space_Heating","Ceiling_Height","Ceiling_Height_Is_Estimated","Duct_Registers_Present"
"SITE_456","ROOM_34425","Bathroom",NA,"79.4375","Measured or Known","Directly Cooled","Directly Heated","7.75","Measured or Known","Yes"
"SITE_456","ROOM_22034","Bedroom",NA,"185.625","Measured or Known","Directly Cooled","Directly Heated","7.75","Measured or Known","Yes"
"SITE_456","ROOM_36628","Crawlspace",NA,"427.3125","Measured or Known","Directly Cooled","Directly Heated","4.75","Measured or Known","Yes"
"SITE_456","ROOM_34841","Hallway",NA,"69.75","Measured or Known","Directly Cooled","Directly Heated","7.75","Measured or Known","Yes"
"SITE_456","ROOM_16279","Mechanical",NA,"152.375","Measured or Known","Indirectly Cooled from Adjacent Spaces","Indirectly Heated from Adjacent Spaces (no heater or vent in room)","6.75","Measured or Known","No"
"SITE_456","ROOM_1235","Dining Room",NA,"435.375","Measured or Known","Directly Cooled","Directly Heated","7.75","Measured or Known","Yes"
"SITE_456","ROOM_35986","Bedroom",NA,"237.1875","Measured or Known","Directly Cooled","Directly Heated","7.75","Measured or Known","Yes"
"SITE_456","ROOM_30619","Hallway",NA,"26.25","Measured or Known","Directly Cooled","Directly Heated","7.75","Measured or Known","Yes"
"SITE_456","ROOM_41226","Bathroom",NA,"60","Measured or Known","Directly Cooled","Directly Heated","7.75","Measured or Known","Yes"
"SITE_456","ROOM_1267","Living Room",NA,"253.125","Measured or Known","Directly Cooled","Directly Heated","7.75","Measured or Known","Yes"
"SITE_456","ROOM_24174","Kitchen",NA,"230.3125","Measured or Known","Directly Cooled","Directly Heated","7.75","Measured or Known","Yes"
"SITE_456","ROOM_15788","Family Room",NA,"360.4375","Measured or Known","Indirectly Cooled from Adjacent Spaces","Directly Heated","8.25","Measured or Known","Yes"
"SITE_456","ROOM_36437","Entry/Entryway",NA,"89.6875","Measured or Known","Not Cooled","Directly Heated","8.25","Measured or Known","Yes"
"SITE_456","ROOM_33626","Hallway",NA,"27.75","Measured or Known","Not Cooled","Directly Heated","7.75","Measured or Known","Yes"
"SITE_456","ROOM_22975","Outside",NA,NA,NA,NA,NA,NA,NA,NA
"SITE_456","ROOM_33746","Bathroom",NA,"60.375","Measured or Known","Not Cooled","Directly Heated","7.75","Measured or Known","Yes"
"SITE_457","ROOM_44803","Bedroom",NA,"120","Measured or Known","Not Cooled","Directly Heated","8.2","Measured or Known","No"
"SITE_457","ROOM_12700","Outside",NA,NA,NA,NA,NA,NA,NA,NA
"SITE_457","ROOM_25044","Garage",NA,"135","Measured or Known","Not Cooled","Unheated","6.6","Measured or Known","No"
"SITE_457","ROOM_15404","Basement",NA,"445","Measured or Known","Not Cooled","Directly Heated","6.6","Measured or Known","No"
"SITE_457","ROOM_527","Living Room",NA,"240","Measured or Known","Not Cooled","Directly Heated","8.2","Measured or Known","No"
"SITE_457","ROOM_10098","Bedroom",NA,"120","Measured or Known","Not Cooled","Directly Heated","8.2","Measured or Known","No"
"SITE_457","ROOM_31515","Bathroom",NA,"42","Measured or Known","Not Cooled","Indirectly Heated from Equipment in the Space","8.2","Measured or Known","No"
"SITE_457","ROOM_40547","Kitchen",NA,"153","Measured or Known","Not Cooled","Indirectly Heated from Adjacent Spaces (no heater or vent in room)","8.2","Measured or Known","No"
"SITE_457","ROOM_37655","Closet",NA,"21","Measured or Known","Not Cooled","Indirectly Heated from Adjacent Spaces (no heater or vent in room)","8.2","Measured or Known","No"
"SITE_457","ROOM_35481","Bedroom",NA,"72","Measured or Known","Not Cooled","Directly Heated","8.2","Measured or Known","No"
"SITE_457","ROOM_8158","Crawlspace",NA,"Unknown","Unknown","Unknown","Unknown","8",NA,NA
"SITE_458","ROOM_42722","Garage",NA,"432.8","Measured or Known","Not Cooled","Unheated","9.8","Measured or Known","No"
"SITE_458","ROOM_1110","Living Room",NA,"364.1","Measured or Known","Directly Cooled","Directly Heated","8","Measured or Known","Yes"
"SITE_458","ROOM_11472","Kitchen",NA,"110.4","Measured or Known","Indirectly Cooled from Adjacent Spaces","Indirectly Heated from Adjacent Spaces (no heater or vent in room)","8","Measured or Known","No"
"SITE_458","ROOM_3576","Hallway",NA,"76.4","Measured or Known","Indirectly Cooled from Adjacent Spaces","Indirectly Heated from Adjacent Spaces (no heater or vent in room)","8","Measured or Known","No"
"SITE_458","ROOM_11222","Bedroom",NA,"129","Measured or Known","Indirectly Cooled from Adjacent Spaces","Directly Heated","8","Measured or Known","No"
"SITE_458","ROOM_43303","Bathroom",NA,"39.84","Measured or Known","Indirectly Cooled from Adjacent Spaces","Indirectly Heated from Adjacent Spaces (no heater or vent in room)","8","Measured or Known","No"
"SITE_458","ROOM_42631","Bedroom",NA,"136","Measured or Known","Indirectly Cooled from Adjacent Spaces","Directly Heated","8","Measured or Known","No"
"SITE_458","ROOM_22327","Bedroom",NA,"189.3","Measured or Known","Indirectly Cooled from Adjacent Spaces","Directly Heated","8","Measured or Known","No"
"SITE_458","ROOM_42912","Bathroom",NA,"50.3","Measured or Known","Indirectly Cooled from Adjacent Spaces","Indirectly Heated from Adjacent Spaces (no heater or vent in room)","8","Measured or Known","No"
"SITE_458","ROOM_45579","Outside",NA,NA,NA,NA,NA,NA,NA,NA
"SITE_459","ROOM_16414","Garage",NA,"813.3","Measured or Known","Not Cooled","Unheated","9.5","Measured or Known","No"
"SITE_459","ROOM_19069","Bathroom",NA,"129","Measured or Known","Directly Cooled","Directly Heated","9","Measured or Known","Yes"
"SITE_459","ROOM_2633","Living Room",NA,"601.9","Measured or Known","Directly Cooled","Directly Heated","12.5","Measured or Known","Yes"
"SITE_459","ROOM_7445","Hallway",NA,"165.3","Measured or Known","Indirectly Cooled from Adjacent Spaces","Indirectly Heated from Adjacent Spaces (no heater or vent in room)","9","Measured or Known","Yes"
"SITE_459","ROOM_15700","Laundry",NA,"84.7","Measured or Known","Directly Cooled","Directly Heated","9","Measured or Known","Yes"
"SITE_459","ROOM_32251","Bedroom",NA,"157.5","Measured or Known","Directly Cooled","Directly Heated","9","Measured or Known","Yes"
"SITE_459","ROOM_40898","Bedroom",NA,"157.5","Measured or Known","Directly Cooled","Directly Heated","9","Measured or Known","Yes"
"SITE_459","ROOM_44821","Bathroom",NA,"68.4","Measured or Known","Directly Cooled","Directly Heated","9","Measured or Known","Yes"
"SITE_459","ROOM_25703","Closet",NA,"46.41","Measured or Known","Indirectly Cooled from Adjacent Spaces","Indirectly Heated from Adjacent Spaces (no heater or vent in room)","9","Measured or Known","No"
"SITE_459","ROOM_13696","Kitchen",NA,"158.75","Measured or Known","Indirectly Cooled from Adjacent Spaces","Indirectly Heated from Adjacent Spaces (no heater or vent in room)","13.6","Measured or Known","No"
"SITE_459","ROOM_40504","Entry/Entryway",NA,"245.7","Measured or Known","Directly Cooled","Directly Heated","9","Measured or Known","Yes"
"SITE_459","ROOM_18248","Bedroom",NA,"253.1","Measured or Known","Directly Cooled","Directly Heated","11","Measured or Known","Yes"
"SITE_459","ROOM_7178","Closet",NA,"81","Measured or Known","Indirectly Cooled from Adjacent Spaces","Indirectly Heated from Adjacent Spaces (no heater or vent in room)","9","Measured or Known","No"
"SITE_459","ROOM_17813","Bathroom",NA,"27.45","Measured or Known","Indirectly Cooled from Adjacent Spaces","Indirectly Heated from Adjacent Spaces (no heater or vent in room)","9","Measured or Known","No"
"SITE_459","ROOM_30155","Office",NA,"156.4","Measured or Known","Directly Cooled","Directly Heated","9","Measured or Known","Yes"
"SITE_459","ROOM_764","Office",NA,"158.1","Measured or Known","Directly Cooled","Directly Heated","9","Measured or Known","Yes"
"SITE_459","ROOM_11905","Outside",NA,NA,NA,NA,NA,NA,NA,NA
"SITE_46","ROOM_28936","Bedroom",NA,"128.4075","Measured or Known","Directly Cooled","Directly Heated","8.9","Measured or Known","Yes"
"SITE_46","ROOM_3384","Bathroom",NA,"52.1274","Measured or Known","Directly Cooled","Directly Heated","8.9","Measured or Known","Yes"
"SITE_46","ROOM_20569","Bedroom",NA,"210.9402","Measured or Known","Directly Cooled","Directly Heated","8.9","Measured or Known","Yes"
"SITE_46","ROOM_33738","Hallway",NA,"98","Measured or Known","Indirectly Cooled from Adjacent Spaces","Indirectly Heated from Adjacent Spaces (no heater or vent in room)","8.9","Measured or Known","No"
"SITE_46","ROOM_12880","Bedroom",NA,"113.4784","Measured or Known","Directly Cooled","Directly Heated","8.9","Measured or Known","Yes"
"SITE_46","ROOM_42533","Living Room",NA,"268.065","Measured or Known","Directly Cooled","Directly Heated","16.4","Measured or Known","Yes"
"SITE_46","ROOM_29468","Closet",NA,"54.925","Measured or Known","Indirectly Cooled from Adjacent Spaces","Indirectly Heated from Adjacent Spaces (no heater or vent in room)","8.9","Measured or Known","No"
"SITE_46","ROOM_43752","Bathroom",NA,"69.7225","Measured or Known","Directly Cooled","Directly Heated","8.9","Measured or Known","Yes"
"SITE_46","ROOM_22935","Bedroom",NA,"105.93","Measured or Known","Directly Cooled","Directly Heated","8.9","Measured or Known","Yes"
"SITE_46","ROOM_399","Dining Room",NA,"101.75","Measured or Known","Directly Cooled","Directly Heated","9.9","Measured or Known","Yes"
"SITE_46","ROOM_20793","Kitchen",NA,"239.75","Measured or Known","Directly Cooled","Directly Heated","8.9","Measured or Known","Yes"
"SITE_46","ROOM_35079","Living Room",NA,"208.315","Measured or Known","Directly Cooled","Directly Heated","8.9","Measured or Known","Yes"
"SITE_46","ROOM_10976","Laundry",NA,"34.375","Measured or Known","Directly Cooled","Directly Heated","8.9","Measured or Known","Yes"
"SITE_46","ROOM_30711","Garage",NA,"719","Measured or Known","Not Cooled","Unheated","10.1","Measured or Known","No"
"SITE_46","ROOM_17028","Outside",NA,NA,NA,NA,NA,NA,NA,NA
"SITE_460","ROOM_10384","Outside",NA,NA,NA,NA,NA,NA,NA,NA
"SITE_460","ROOM_35953","Bedroom",NA,"111.625","Measured or Known","Directly Cooled","Directly Heated","8","Measured or Known","Yes"
"SITE_460","ROOM_6346","Bedroom",NA,"182","Measured or Known","Directly Cooled","Directly Heated","8","Measured or Known","Yes"
"SITE_460","ROOM_26074","Bedroom",NA,"192.5","Measured or Known","Directly Cooled","Directly Heated","8","Measured or Known","Yes"
"SITE_460","ROOM_2681","Bathroom",NA,"45.125","Measured or Known","Directly Cooled","Directly Heated","8","Measured or Known","Yes"
"SITE_460","ROOM_10909","Bathroom",NA,"47.5","Measured or Known","Directly Cooled","Directly Heated","8","Measured or Known","Yes"
"SITE_460","ROOM_24977","Hallway",NA,"125","Measured or Known","Indirectly Cooled from Adjacent Spaces","Indirectly Heated from Adjacent Spaces (no heater or vent in room)","8","Measured or Known","No"
"SITE_460","ROOM_19769","Entry/Entryway",NA,"38","Measured or Known","Directly Cooled","Directly Heated","12.25","Measured or Known","Yes"
"SITE_460","ROOM_13607","Living Room",NA,"242.25","Measured or Known","Directly Cooled","Directly Heated","8","Measured or Known","Yes"
"SITE_460","ROOM_741","Dining Room",NA,"131.25","Measured or Known","Directly Cooled","Directly Heated","8","Measured or Known","Yes"
"SITE_460","ROOM_17625","Kitchen",NA,"125.5625","Measured or Known","Directly Cooled","Directly Heated","8","Measured or Known","Yes"
"SITE_460","ROOM_46478","Laundry",NA,"99.9375","Measured or Known","Directly Cooled","Directly Heated","7.5","Measured or Known","Yes"
"SITE_460","ROOM_24811","Bedroom",NA,"151.1875","Measured or Known","Directly Cooled","Directly Heated","8","Measured or Known","Yes"
"SITE_460","ROOM_31520","Family Room",NA,"325","Measured or Known","Directly Cooled","Directly Heated","8","Measured or Known","Yes"
"SITE_460","ROOM_6612","Garage",NA,"499.875","Measured or Known","Not Cooled","Unheated","9","Measured or Known","No"
"SITE_461","ROOM_6636","Bedroom",NA,"135.89","Measured or Known","Directly Cooled","Directly Heated","7.6","Measured or Known","Yes"
"SITE_461","ROOM_35592","Bedroom",NA,"155.2","Measured or Known","Directly Cooled","Directly Heated","7.6","Measured or Known","Yes"
"SITE_461","ROOM_21693","Closet",NA,"182.4","Measured or Known","Directly Cooled","Directly Heated","5.6","Measured or Known","Yes"
"SITE_461","ROOM_24570","Garage",NA,"393.82","Measured or Known","Not Cooled","Indirectly Heated from Equipment in the Space","8.2","Measured or Known","No"
"SITE_461","ROOM_5674","Bathroom",NA,"26","Measured or Known","Directly Cooled","Directly Heated","7.6","Measured or Known","Yes"
"SITE_461","ROOM_15290","Hallway",NA,"45.3","Measured or Known","Indirectly Cooled from Adjacent Spaces","Indirectly Heated from Adjacent Spaces (no heater or vent in room)","7.6","Measured or Known","No"
"SITE_461","ROOM_20556","Closet",NA,"42.18","Measured or Known","Indirectly Cooled from Adjacent Spaces","Indirectly Heated from Adjacent Spaces (no heater or vent in room)","7.6","Measured or Known","No"
"SITE_461","ROOM_17134","Bathroom",NA,"54.88","Measured or Known","Directly Cooled","Directly Heated","7.6","Measured or Known","Yes"
"SITE_461","ROOM_9263","Entry/Entryway",NA,"63.6","Measured or Known","Indirectly Cooled from Adjacent Spaces","Indirectly Heated from Adjacent Spaces (no heater or vent in room)","7.6","Measured or Known","No"
"SITE_461","ROOM_19296","Hallway",NA,"52.65","Measured or Known","Indirectly Cooled from Adjacent Spaces","Indirectly Heated from Adjacent Spaces (no heater or vent in room)","15.1","Measured or Known","No"
"SITE_461","ROOM_13853","Hallway",NA,"47.6","Measured or Known","Indirectly Cooled from Adjacent Spaces","Indirectly Heated from Adjacent Spaces (no heater or vent in room)","7.7","Measured or Known","No"
"SITE_461","ROOM_20607","Bathroom",NA,"44.59","Measured or Known","Directly Cooled","Directly Heated","7.6","Measured or Known","Yes"
"SITE_461","ROOM_28457","Kitchen",NA,"132.98","Measured or Known","Directly Cooled","Directly Heated","7.6","Measured or Known","Yes"
"SITE_461","ROOM_37057","Dining Room",NA,"116.96","Measured or Known","Directly Cooled","Directly Heated","7.6","Measured or Known","Yes"
"SITE_461","ROOM_13425","Outside",NA,NA,NA,NA,NA,NA,NA,NA
"SITE_461","ROOM_3285","Laundry",NA,"14.21","Measured or Known","Indirectly Cooled from Adjacent Spaces","Indirectly Heated from Adjacent Spaces (no heater or vent in room)","5.8","Measured or Known","No"
"SITE_461","ROOM_43318","Bedroom",NA,"193.2","Measured or Known","Directly Cooled","Directly Heated","9.6","Measured or Known","Yes"
"SITE_461","ROOM_1493","Living Room",NA,"243.95","Measured or Known","Directly Cooled","Directly Heated","9.7","Measured or Known","Yes"
"SITE_462","ROOM_8174","Closet",NA,"48.75","Measured or Known","Directly Cooled","Directly Heated","7.75","Measured or Known","Unknown"
"SITE_462","ROOM_10033","Garage",NA,"425","Measured or Known","Not Cooled","Indirectly Heated from Equipment in the Space","8.25","Measured or Known","No"
"SITE_462","ROOM_483","Laundry",NA,"46.75","Measured or Known","Directly Cooled","Directly Heated","7.75","Measured or Known","Yes"
"SITE_462","ROOM_32969","Entry/Entryway",NA,"64","Measured or Known","Directly Cooled","Directly Heated","7.75","Measured or Known","Yes"
"SITE_462","ROOM_41194","Bedroom",NA,"205.375","Measured or Known","Directly Cooled","Directly Heated","13.25","Measured or Known","Yes"
"SITE_462","ROOM_2132","Bathroom",NA,"63.75","Measured or Known","Directly Cooled","Directly Heated","7.75","Measured or Known","Yes"
"SITE_462","ROOM_5845","Kitchen",NA,"298.125","Measured or Known","Directly Cooled","Directly Heated","10","Measured or Known","Yes"
"SITE_462","ROOM_9235","Living Room",NA,"279.5","Measured or Known","Directly Cooled","Directly Heated","10","Measured or Known","Yes"
"SITE_462","ROOM_24773","Bathroom",NA,"76","Measured or Known","Directly Cooled","Directly Heated","7.75","Measured or Known","Yes"
"SITE_462","ROOM_33794","Bedroom",NA,"154","Measured or Known","Directly Cooled","Directly Heated","7.75","Measured or Known","Yes"
"SITE_462","ROOM_12094","Bedroom",NA,"147","Measured or Known","Directly Cooled","Directly Heated","7.75","Measured or Known","Yes"
"SITE_462","ROOM_34892","Outside",NA,NA,NA,NA,NA,NA,NA,NA
"SITE_463","ROOM_6756","Mechanical",NA,"37.73","Measured or Known","Not Cooled","Indirectly Heated from Equipment in the Space","9.1","Measured or Known","No"
"SITE_463","ROOM_14147","Outside",NA,NA,NA,NA,NA,NA,NA,NA
"SITE_463","ROOM_12029","Bedroom",NA,"177.8","Measured or Known","Directly Cooled","Directly Heated","9","Measured or Known","Yes"
"SITE_463","ROOM_43765","Bathroom",NA,"45.08","Measured or Known","Directly Cooled","Directly Heated","9","Measured or Known","Yes"
"SITE_463","ROOM_23234","Kitchen",NA,"93.09","Measured or Known","Directly Cooled","Directly Heated","11","Measured or Known","Yes"
"SITE_463","ROOM_19695","Bedroom",NA,"171.52","Measured or Known","Directly Cooled","Directly Heated","9","Measured or Known","Yes"
