HHID,NWEIGHT,QMAIL,REGIONC,DIVISION,LRGSTATE,CDD65,HDD65,TYPEHUQ,NHSLDMEM,ANSWERHH,HOUSEHLD,HHSEX,ZHHSEX,HHAGE1,ZHHAGE,EMPLOYHH,ZEMPLYHH,ANSWER02,KIN02,ZKIN02,YEAR02,ZYEARS02,ANSWER03,KIN03,ZKIN03,YEAR03,ZYEARS03,ANSWER04,KIN04,ZKIN04,YEAR04,ZYEARS04,ANSWER05,KIN05,ZKIN05,YEAR05,ZYEARS05,ANSWER06,KIN06,ZKIN06,YEAR06,ZYEARS06,ANSWER07,KIN07,ZKIN07,YEAR07,ZYEARS07,ANSWER08,KIN08,ZKIN08,YEAR08,ZYEARS08,ANSWER09,KIN09,YEAR09,ANSWER10,KIN10,YEAR10,ANSWER11,KIN11,YEAR11,ANSWER12,KIN12,YEAR12,DRIVEMON,ZDRIVEMO,DRIVECAR,ZDRIVECA,VEHICLES,ZVEHICLE,GRADHH,ZGRADHH,MARRIED,ZMARRIED,SDESCENT,ZSDESCEN,ORIGIN,ZORIGIN,WAGES,ZWAGES,SELFHIRE,ZSELFHIR,SSECURTY,ZSSECURT,PENSIONS,ZPENSION,FSTAMPS,ZFSTAMPS,AFDC,ZAFDC,UNEMPLOY,ZUNEMPLO,SSI,ZSSI,OTHERAID,ZOTHERAI,MONEYPY,ZMONEYPY,INC45PLU,SPOUSE,SPSEX,SPAGE,EMPLOYSP,NYR0012,NYR1320,NYR2133,NYR3464,NYR6595,FAMILY
7092,  4063,9,1,1,0, 279, 9164,1, 2,1,1,2,0,*,0,0,0,0, 2,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,16,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,1,1,*,10,0,0,0,1,1,4
7093, 18300,9,3,7,3,1797, 4263,2, 2,1,1,1,0,*,0,0,0,0, 2,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 1,0,12,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,9,1,2,*,10,0,0,0,2,0,4
7094, 19943,9,3,5,0,1802, 3067,2, 2,1,1,2,0,*,0,0,0,0, 2,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,11,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 9,0,9,1,1,*,11,0,0,0,2,0,4
7095, 21405,9,3,5,0,1826, 3211,5, 1,1,1,1,0,*,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 0,0,0,0,99,0, 0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0, 3,0,9,0,0,0, 0,0,0,0,0,1,1
7096, 12487,9,1,2,1, 965, 5378,5, 1,1,1,1,0,*,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 1,0,1,0, 1,0,12,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0, 4,0,9,0,0,0, 0,0,0,0,0,1,1
7097,  7072,9,4,9,2, 985, 3374,5, 2,0,1,2,0,*,0,1,0,1, 2,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 1,0,13,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,9,1,1,*,12,0,0,2,0,0,4
7098, 26709,9,4,9,2,1041, 2334,2, 1,1,1,2,0,*,0,1,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 1,0,1,0, 1,0,11,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,7,0,0,0, 0,0,0,0,1,0,1
7099,  3592,9,4,8,0,   0, 9173,2, 6,0,1,2,0,*,0,1,0,1, 2,0,*,0,0, 3,0,*,0,0, 3,0,*,0,0, 3,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 3,0,18,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,9,1,2,*,10,3,1,0,2,0,5
7100, 12801,9,3,5,0,2213, 2596,3, 2,1,1,1,0,*,0,1,0,0, 2,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,16,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,9,1,2,*,11,0,0,0,2,0,4
7101,  4872,9,3,6,0,1597, 3684,2, 1,1,1,1,0,*,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 1,0,1,0, 1,0,12,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,9,0,0,0, 0,0,0,0,0,1,1
7102,  4668,9,3,7,3,2427, 3022,2, 2,1,1,1,0,*,0,0,0,0, 2,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,16,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,9,1,2,*,11,0,0,0,2,0,4
7103,  4352,9,2,3,0,1104, 5643,2, 3,1,1,2,0,*,0,1,0,0, 2,0,*,0,0, 6,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 1,0,14,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,9,1,1,*,11,0,0,0,2,1,5
7104,  4338,9,1,1,0, 908, 5604,2, 4,1,1,2,0,*,0,1,0,0, 2,0,*,0,0, 3,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 1,0,17,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,9,1,1,*,11,1,1,0,2,0,5
7105,  4123,9,3,5,0,1818, 3509,2, 2,1,1,1,0,*,0,1,0,0, 2,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,17,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,9,1,2,*,11,0,0,1,1,0,4
7106, 17115,9,2,4,0, 569, 7810,1, 1,1,1,2,0,*,0,1,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 1,0,1,0, 1,0,12,0,4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,9,0,0,0, 0,0,0,0,1,0,1
7107, 18632,9,3,7,0,2590, 1812,2, 2,1,1,2,0,*,0,0,0,0, 2,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,18,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,9,1,1,*,10,0,0,0,0,2,4
7108,  4581,9,2,3,0, 762, 6726,1, 1,1,1,1,0,*,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 1,0,1,0, 1,0, 8,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,9,0,0,0, 0,0,0,0,0,1,1
7109,  4002,9,4,8,0,3287, 1308,5, 3,1,1,1,0,*,0,1,0,0, 3,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 1,0,1,0, 1,0,12,0,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,9,0,0,0, 0,2,0,1,0,0,3
7110,  4481,9,2,4,0,1615, 4826,2, 3,1,1,1,0,*,0,0,0,0, 2,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,13,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,1,2,*,11,1,0,0,2,0,5
7111,  5426,9,1,1,0, 888, 5731,4, 1,1,1,2,0,*,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 0,0,0,0,99,0, 8,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0, 1,0,9,0,0,0, 0,0,0,0,1,0,1
7112, 10385,9,3,7,3,2891, 1360,2, 4,0,1,2,0,*,0,1,0,1, 2,0,*,0,0, 3,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 1,0,12,0,5,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0, 9,0,9,1,1,*,10,2,0,2,0,0,5
7113, 12570,9,3,6,0,3134, 1276,2, 4,1,1,1,0,*,0,1,0,0, 2,0,*,0,0, 3,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 3,0,1,0, 3,0,12,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,9,1,2,*,11,0,2,0,2,0,5
7114, 10380,9,3,7,3,1410, 4050,2, 1,1,1,1,0,*,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 1,0,1,0, 1,0,11,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0, 5,0,9,0,0,0, 0,0,0,0,0,1,1
7115,  7554,9,1,1,0, 687, 5816,2, 6,1,1,2,0,*,0,1,0,0, 2,0,*,0,0, 3,0,*,0,0, 3,0,*,0,0, 3,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,12,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,9,1,2,*,12,4,0,0,2,0,5
7116,  9662,9,3,6,0,2032, 2989,4, 2,1,1,1,0,*,0,1,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 1,0,1,0, 1,0,13,0,4,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0, 7,0,9,0,0,0, 0,1,0,1,0,0,2
7117, 12879,9,2,4,0,1147, 5610,5, 2,1,1,1,0,*,0,0,0,0,41,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,16,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,7,0,0,0, 0,0,0,2,0,0,2
7118,  3845,9,2,4,0,1054, 5768,1, 2,1,1,1,0,*,0,1,0,0, 4,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 1,0,1,0, 1,0,12,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0, 9,0,9,0,0,0, 0,0,1,0,1,0,2
7119,  5145,1,3,7,3,2571, 2842,3, 1,1,1,1,0,*,0,1,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 1,0,1,0, 2,0,18,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,9,0,0,0, 0,0,0,0,1,0,1
7120, 24572,9,3,5,4,3139,  566,2, 3,1,1,2,0,*,0,1,0,0, 2,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 3,0,1,0, 3,0,18,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,7,1,1,*,12,0,0,0,3,0,5
7121,  6142,9,4,9,2,1312, 1537,2, 2,1,1,2,0,*,0,1,0,0, 2,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 4,0,18,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,9,1,1,*,11,0,0,0,2,0,4
7122, 17230,9,2,3,0, 773, 6344,2, 6,1,1,2,0,*,0,1,0,0, 2,0,*,0,0, 3,0,*,0,0, 3,0,*,0,0, 3,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,14,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,9,1,2,*,11,4,0,0,2,0,5
7123,  7461,9,3,6,0,1961, 2806,2, 5,1,1,1,0,*,0,1,0,0,21,0,*,0,0, 3,0,*,0,0, 3,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 1,0,0,0,99,0,12,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,0,0,0, 0,3,0,1,1,0,3
7124, 12927,9,2,4,0, 466, 8081,4, 2,1,1,2,0,*,0,1,0,0, 2,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,16,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,0,9,1,1,*,11,0,0,2,0,0,4
7125, 13905,9,1,2,0, 987, 5587,3, 2,1,1,2,0,*,0,2,0,0, 2,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 1,0,1,0, 2,0,12,0,1,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0, 7,0,9,1,1,*,10,0,0,0,0,2,4
7126, 16528,9,2,4,0,1790, 4558,2, 2,1,1,1,0,*,0,1,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 1,0,1,0, 1,0,18,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,9,0,0,0, 0,1,0,1,0,0,2
7127, 23676,9,3,5,4,3318,  507,2, 1,1,1,2,0,*,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 1,0,1,0, 1,0,17,0,3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,16,0,9,0,0,0, 0,0,0,0,0,1,1
7128, 13482,9,1,2,0, 972, 5748,2, 4,0,1,2,0,*,0,1,0,1, 2,0,*,0,0, 3,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,12,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,9,1,2,*,11,2,0,2,0,0,5
7129,  6529,9,3,6,0,1305, 4302,5, 1,1,1,1,0,*,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 0,0,0,0,99,0,11,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0, 2,0,9,0,0,0, 0,0,0,0,0,1,1
7130, 11549,9,1,2,0, 972, 5946,2, 1,1,1,1,0,*,0,0,1,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 0,0,0,0,99,0, 8,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0, 2,0,9,0,0,0, 0,0,0,0,0,1,1
7131, 21703,9,2,4,0, 440, 8641,2, 1,1,1,1,0,*,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 1,0,1,0, 1,0,14,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0, 8,0,9,0,0,0, 0,0,0,0,0,1,1
7132,  3731,9,3,5,0,1647, 3338,2, 3,1,1,2,0,*,0,1,0,0, 2,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 3,0,12,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,9,1,1,*,11,1,0,2,0,0,5
7133,  5924,9,3,6,0,1460, 4175,3, 2,1,1,2,0,*,0,0,0,0,21,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 1,0,1,0, 1,0, 8,0,3,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0, 9,0,9,0,0,0, 0,0,0,0,0,2,2
7134, 14654,9,2,4,0, 448, 8169,4, 1,1,1,2,0,*,0,1,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 1,0,1,0, 1,0,12,0,5,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0, 0,0,0,1,0,0,1
7135, 11667,9,3,6,0,1576, 2952,1, 4,1,1,2,0,*,0,1,0,0, 2,0,*,0,0, 3,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,11,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,12,0,9,1,2,*,10,1,1,0,2,0,5
7136, 17797,9,3,7,3,1237, 5652,2, 1,1,1,1,0,*,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 1,0,1,0, 1,0,11,0,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0, 5,1,1,0,0,0, 0,0,0,0,0,1,1
7137, 20031,9,3,5,0,1875, 3417,2, 2,1,1,2,0,*,0,1,0,0,51,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,12,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,9,1,1,*,11,0,0,0,2,0,4
7138, 12638,9,1,2,1, 321, 8594,1, 1,1,1,2,0,*,0,1,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 1,0,1,0, 1,0,12,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,0,0,0, 0,0,0,1,0,0,1
7139, 13843,9,3,6,0,1220, 4426,2, 5,0,1,2,0,*,0,1,0,1, 2,0,*,0,0, 3,0,*,0,0, 3,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 4,0,1,0, 3,0,16,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,7,1,2,*,12,1,2,0,2,0,5
7140, 20831,9,3,5,4,2623, 1415,2, 3,1,1,2,0,*,0,0,0,0, 2,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 3,0,1,0, 3,0,11,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,0,9,1,1,*,11,0,1,0,2,0,5
7141, 19317,9,2,3,0,1050, 5677,5, 4,1,1,1,0,*,0,2,0,0,41,0,*,0,0, 3,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 1,0,1,0, 2,0,14,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,9,0,0,0, 0,2,0,2,0,0,3
7142, 21631,9,1,2,1, 700, 6698,2, 2,1,1,2,0,*,0,0,0,0, 2,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,18,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24,0,9,1,1,*,11,0,0,0,2,0,4
7143, 20316,9,1,2,0, 923, 5898,3, 1,1,1,1,0,*,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 0,0,0,0,99,0,13,0,4,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0, 6,0,9,0,0,0, 0,0,0,0,0,1,1
7144,  3283,9,1,1,0, 429, 8109,1, 4,1,1,2,0,*,0,1,0,0, 2,0,*,0,0, 3,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,13,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,9,1,2,*,11,1,1,0,2,0,5
7145,  3968,9,3,7,3,2016, 3554,2, 4,1,1,1,0,*,0,0,0,0, 2,0,*,0,0, 3,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,12,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,1,2,*,11,1,1,0,2,0,5
7146,  3283,9,1,1,0, 700, 5792,2, 2,1,1,2,1,*,0,1,0,0, 2,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,12,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,9,1,1,*,11,0,0,0,2,0,4
7147,  3560,9,4,8,0, 273, 7642,2, 2,1,1,2,0,*,0,1,0,0, 2,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,16,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,9,1,1,*,12,0,0,0,2,0,4
7148, 26156,9,3,5,4,2234, 1495,1, 4,0,1,2,0,*,0,1,0,1, 2,0,*,0,0, 3,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 4,0,1,0, 5,0,12,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,9,1,2,*,12,0,2,0,2,0,5
