HHID,NWEIGHT,QMAIL,REGIONC,DIVISION,LRGSTATE,CDD65,HDD65,TYPEHUQ,KAVALKER,PERIODKR,ORIGKERQ,SCALEKER,ORIGKRC,ORIGKERS,KAVALEL,PERIODEL,ORIGELQ,SCALEEL,ORIGELC,ORIGELS,BEGINELR,ENDELR,KAVALNG,PERIODNG,ORIGNGQ,SCALENG,ORIGNGC,ORIGNGS,BEGINNGR,ENDNGR,KAVALFO,PERIODFO,ORIGFOQ,SCALEFO,ORIGFOC,ORIGFOS,TYPEFO1,TYPEFO2,KAVALPG,PERIODLP,ORIGLPQ,SCALELP,ORIGLPC,ORIGLPS,TYPELP1,TYPELP2 
6236, 20031,9,3,5,0,1804, 3443,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,2,0,1,11,2,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6237, 13263,9,2,3,0, 933, 5802,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6238,  5193,9,4,9,2,1547, 2104,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6239, 13670,9,1,2,1,1137, 4778,5,9,9,9,9,9,99,1,1,1,0,1,11,1,1,2,1,7,0,1,25,1,1,3,5,8,0,3,61,9,9,9,9,9,9,9,99,9,9
6240,  5120,9,2,3,0, 574, 7086,2,9,9,9,9,9,99,3,5,8,0,3,51,9,9,3,5,8,0,3,51,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6241, 28796,9,2,3,0,1056, 5824,5,9,9,9,9,9,99,1,1,1,0,1,11,1,1,2,1,7,0,1,25,2,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6242, 25401,9,2,3,0,1095, 5965,5,9,9,9,9,9,99,3,5,8,0,3,51,9,9,3,5,8,0,3,61,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6243, 10037,9,1,1,0, 388, 7202,2,9,9,9,9,9,99,1,2,5,0,1,21,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6244, 20361,9,4,9,0, 141, 7989,1,9,9,9,9,9,99,3,5,8,0,3,61,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6245, 18938,9,2,4,0,1708, 4683,5,9,9,9,9,9,99,3,5,8,0,3,61,9,9,3,5,8,0,3,61,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6246, 11667,9,3,6,0,1515, 3747,2,1,1,3,0,4,15,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6247, 21891,9,1,2,1,1442, 4648,5,3,5,8,0,3,43,3,5,8,0,3,61,9,9,3,5,8,0,3,61,9,9,3,5,8,0,3,61,9,9,9,9,9,9,9,99,9,9
6248, 21993,9,2,3,0,1112, 5930,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6249,  4401,9,3,7,3,2222, 3276,3,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6250, 17890,9,1,2,0, 896, 6118,1,3,5,8,0,3,43,3,5,8,0,3,61,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,3,5,8,0,3,61,9,9
6251, 47554,9,2,3,0, 638, 6454,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,3,5,8,0,3,43,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6252, 15789,9,2,4,0,1098, 6006,4,9,9,9,9,9,99,2,1,7,0,1,25,2,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6253,  4012,9,3,6,0,1997, 3140,2,9,9,9,9,9,99,1,1,1,1,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,1,1,1,0,1,11,1,9
6254,  7007,9,1,2,0, 905, 5954,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,2,0,1,11,2,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6255,  9656,9,3,7,3,2683, 2718,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6256, 24586,9,2,3,0, 771, 6348,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6257, 11137,9,1,2,0, 819, 6229,5,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6258, 30739,9,2,3,0, 475, 7873,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6259,  4964,9,3,5,0,1691, 3323,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6260, 24354,9,4,9,2,1041, 1099,5,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6261, 20749,9,3,5,0,1218, 4574,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,1,1,1,0,1,11,2,9,9,9,9,9,9,99,9,9
6262, 14900,9,2,4,0,1022, 5860,2,9,9,9,9,9,99,1,1,1,1,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,1,1,1,0,1,11,1,9
6263, 22703,9,3,5,0, 965, 5046,1,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,1,1,1,0,1,11,1,9
6264, 20152,9,3,5,0,1330, 4710,3,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6265,  8214,9,2,4,0, 572, 7661,5,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6266, 11187,9,1,1,0, 611, 5958,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,1,1,1,0,1,11,2,9,9,9,9,9,9,99,9,9
6267, 13226,9,3,6,0,1178, 4745,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6268, 13012,9,3,6,0,1777, 3471,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6269, 18431,9,1,2,0, 894, 5626,3,9,9,9,9,9,99,3,5,8,0,3,61,9,9,3,5,8,0,3,61,9,9,1,1,1,0,1,11,2,9,9,9,9,9,9,99,9,9
6270, 11550,9,4,8,0,   0,11390,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6271, 17814,9,3,7,3,2602, 2571,2,9,9,9,9,9,99,1,2,5,0,1,21,1,1,1,3,8,0,3,31,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6272,  7986,9,4,9,2,1629, 2057,3,9,9,9,9,9,99,1,2,5,0,1,21,1,1,1,2,5,0,1,21,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6273, 14582,9,4,8,0,3328, 1292,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6274,  4018,9,4,9,2, 319, 2932,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6275,  4402,9,3,5,0, 765, 5223,1,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6276, 26021,9,2,3,0, 730, 6598,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6277, 34937,9,4,9,0,  79, 5223,4,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6278, 11550,9,4,8,0,   0,10127,2,9,9,9,9,9,99,1,1,1,1,1,11,1,1,1,1,1,1,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6279, 11952,9,1,2,0, 661, 6280,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,2,0,1,11,2,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6280, 17122,9,3,5,0,2020, 3355,5,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6281,  5828,9,2,4,0,1211, 5422,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6282, 24189,9,1,2,1,1257, 4765,4,9,9,9,9,9,99,1,1,1,0,1,11,1,1,3,5,8,0,3,61,9,9,3,5,8,0,3,61,9,9,9,9,9,9,9,99,9,9
6283, 17925,9,1,2,1, 682, 6734,2,9,9,9,9,9,99,1,1,2,0,1,11,2,1,1,1,4,0,1,11,2,2,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6284, 23573,9,2,3,0, 682, 6406,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6285, 14054,9,2,4,0, 407, 8775,2,1,1,3,0,4,15,1,1,2,1,1,11,2,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,1,1,1,0,1,11,1,9
6286, 10890,9,4,8,0,1349, 4227,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,3,5,8,0,3,41,9,9
6287, 15034,9,1,2,0, 897, 5980,3,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,2,0,1,11,2,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6288,  4663,9,3,5,0,1657, 3392,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6289, 12452,9,4,8,0, 454, 6033,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6290, 21099,9,1,2,0,1005, 5461,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,1,1,1,0,1,11,2,9,9,9,9,9,9,99,9,9
6291,  3562,9,2,3,0,1113, 5399,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,2,0,1,11,2,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6292, 17925,9,1,2,1, 576, 7435,1,9,9,9,9,9,99,1,1,1,1,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6293,  6001,9,1,2,1,1272, 4708,5,9,9,9,9,9,99,1,1,1,0,1,11,1,1,3,5,8,0,3,61,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6294,  7302,9,3,6,0,1648, 4415,4,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6295,  2920,9,2,3,0, 787, 6127,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,2,0,1,11,2,1,1,1,1,0,1,11,2,9,9,9,9,9,9,99,9,9
6296,  3592,9,4,8,0,   0,11513,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6297,  4982,9,1,2,1, 667, 6976,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6298, 23554,9,3,7,3,2827, 1779,3,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6299, 24354,9,4,9,2,1214,  952,5,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6300, 22558,9,1,2,0,1053, 5444,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,2,0,1,11,2,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6301,  5009,9,3,5,4,2530, 1464,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6302, 29265,9,3,5,0,1176, 4893,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6303,  9798,9,2,4,0,1345, 5239,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6304,  3742,9,4,8,0, 617, 5638,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6305, 21160,9,2,3,0, 717, 6783,5,9,9,9,9,9,99,3,5,8,0,3,41,9,9,3,5,8,0,3,61,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6306,  4545,9,1,2,0, 905, 5716,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,1,1,1,0,1,11,2,9,9,9,9,9,9,99,9,9
6307, 13568,9,1,2,1, 689, 6721,2,9,9,9,9,9,99,1,1,2,0,1,11,2,1,1,1,1,0,1,11,1,1,1,1,1,0,1,11,2,9,9,9,9,9,9,99,9,9
6308,  6927,9,4,9,0,  96, 6004,4,9,9,9,9,9,99,3,5,8,0,3,41,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6309,  3869,9,2,3,0, 440, 7681,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,1,1,1,0,1,11,1,9
6310,  4063,9,1,1,0, 296, 7389,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,1,1,1,0,1,11,2,9,9,9,9,9,9,99,9,9
6311, 25868,9,4,9,2, 674, 2169,3,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6312,  5275,9,2,3,0, 386, 8013,5,9,9,9,9,9,99,2,1,7,0,1,25,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6313, 16853,9,3,7,0,1867, 3930,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6314, 12622,9,1,2,0, 904, 5950,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,3,0,1,11,1,2,1,1,1,0,1,11,2,9,9,9,9,9,9,99,9,9
6315, 25347,9,4,9,2, 834, 2042,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6316, 10948,9,1,1,0, 775, 6018,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6317, 26965,9,2,3,0, 720, 6754,4,9,9,9,9,9,99,1,1,1,0,1,11,1,1,2,1,7,0,1,25,2,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6318,  8045,9,1,1,0, 761, 6241,5,9,9,9,9,9,99,2,1,7,0,1,25,1,1,3,5,8,0,3,61,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6319,  4481,9,2,4,0,1146, 5615,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6320,  7239,9,4,8,0, 441, 5983,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6321, 25139,9,3,5,0, 906, 5369,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,2,0,1,11,2,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6322, 19207,9,4,9,2, 658, 1108,3,9,9,9,9,9,99,3,5,8,0,3,51,9,9,3,5,8,0,3,51,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6323, 17798,9,3,6,0,1736, 3224,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,1,1,1,0,1,11,1,9
6324, 19995,9,1,2,1, 739, 6294,5,9,9,9,9,9,99,1,1,1,0,1,11,1,1,3,5,8,0,3,61,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6325, 14790,9,3,6,0,3123, 1282,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6326,  3676,9,4,8,0,1163, 3319,2,9,9,9,9,9,99,1,1,1,1,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6327,  6961,9,3,7,0,2737, 1772,2,1,1,3,0,4,15,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6328, 28134,9,1,2,0,1778, 4418,4,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6329, 17519,9,3,7,0,2189, 2150,2,9,9,9,9,9,99,3,5,8,0,3,41,9,9,3,5,8,0,3,41,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6330, 18205,9,3,5,0,1935, 4317,5,9,9,9,9,9,99,1,2,5,0,1,21,1,1,1,2,5,0,1,21,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6331, 20100,9,2,3,0, 513, 7529,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6332, 16277,9,2,4,0, 233, 9162,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,1,1,1,0,1,11,1,9,9,9,9,9,9,99,9,9
6333, 24904,9,2,3,0,1154, 5591,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6334, 11630,9,3,5,0,2069, 2659,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6335, 26218,9,2,3,0, 726, 6693,4,9,9,9,9,9,99,1,1,1,0,1,11,1,1,2,1,7,0,1,25,2,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6336, 17321,9,3,6,0,1302, 4614,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6337,  4545,9,1,2,0, 897, 5730,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,1,1,1,0,1,11,2,9,9,9,9,9,9,99,9,9
6338,  4156,9,2,3,0, 875, 5651,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,2,0,1,11,2,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6339,  7587,9,2,3,0, 477, 7865,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6340, 10132,9,2,4,0,1129, 5665,3,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6341, 10682,9,3,7,3,2508, 2205,2,9,9,9,9,9,99,1,1,1,1,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6342, 27173,9,3,5,4,4468,   71,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6343, 12605,9,2,3,0, 740, 6571,5,9,9,9,9,9,99,3,5,8,0,3,41,9,9,2,4,8,0,3,31,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6344, 13612,9,1,2,1, 669, 6954,4,9,9,9,9,9,99,1,2,5,0,1,21,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6345,  3900,9,3,5,0,1353, 4789,3,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6346, 12452,9,4,8,0, 483, 6111,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6347,  9912,9,4,9,2, 747, 2111,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6348,  4481,9,2,4,0,1221, 5519,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6349,  9155,9,2,3,0,1116, 5631,2,9,9,9,9,9,99,1,2,5,0,1,21,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,3,5,8,0,3,43,9,9
6350, 18685,9,3,5,0,1588, 4483,5,9,9,9,9,9,99,1,2,5,0,1,21,2,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6351, 12301,9,1,2,0, 907, 5947,3,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,3,5,8,0,3,43,9,9,9,9,9,9,9,99,9,9
6352, 22924,9,2,3,0,1427, 5326,2,9,9,9,9,9,99,1,1,1,1,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6353, 21335,9,4,9,2, 861, 2021,2,9,9,9,9,9,99,1,1,1,1,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6354, 21095,9,4,9,2, 988,  976,2,9,9,9,9,9,99,1,2,5,0,1,21,1,1,1,2,5,0,1,21,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6355, 10304,9,1,1,0, 396, 7148,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,1,1,1,0,1,11,2,9,1,1,1,0,1,11,1,9
6356, 21891,9,1,2,1,1472, 4627,5,9,9,9,9,9,99,1,1,1,0,1,11,1,1,3,5,8,0,3,41,9,9,3,5,8,0,3,61,9,9,9,9,9,9,9,99,9,9
6357,  9980,9,1,1,0, 898, 5664,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,2,0,1,11,2,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6358, 11187,9,1,1,0, 943, 5587,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,1,1,1,0,1,11,2,9,9,9,9,9,9,99,9,9
6359, 25086,9,3,5,0, 923, 5276,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,2,0,1,11,2,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6360, 15098,9,2,4,0, 584, 7156,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,4,0,1,11,2,2,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6361, 17851,9,3,7,3,1671, 3921,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6362, 10181,9,3,5,0,1609, 3678,4,9,9,9,9,9,99,1,1,1,1,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6363, 17998,9,3,5,0,2476, 2357,3,9,9,9,9,9,99,1,2,5,0,1,21,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6364, 13505,9,1,2,1, 874, 5512,4,9,9,9,9,9,99,1,1,2,0,1,11,2,1,1,1,2,0,1,11,2,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6365,  9760,9,3,7,3,2953, 2025,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6366, 20321,9,1,2,1, 671, 6932,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6367, 16298,9,1,2,1,1228, 4878,4,9,9,9,9,9,99,3,5,8,0,3,41,9,9,3,5,8,0,3,61,9,9,3,5,8,0,3,61,9,9,9,9,9,9,9,99,9,9
6368, 17925,9,1,2,1, 357, 7980,2,9,9,9,9,9,99,1,1,1,1,1,11,1,1,1,1,2,0,1,11,2,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6369,  4111,9,3,5,0,2559, 2920,1,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6370, 16328,9,3,5,0,2042, 2646,3,9,9,9,9,9,99,1,2,5,0,1,21,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
6371,  4963,9,4,9,0,  69, 5235,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
