HHID,NWEIGHT,QMAIL,REGIONC,DIVISION,LRGSTATE,CDD65,HDD65,TYPEHUQ,DOLLARKR,DOLLAREL,DOLLARNG,DOLLARFO,DOLLARLP,DOLELSPH,DOLNGSPH,DOLFOSPH,DOLLPSPH,DOLKRSPH,DOLELWTH,DOLNGWTH,DOLFOWTH,DOLLPWTH,DOLKRWTH,DOLELAPL,DOLNGAPL,DOLFOAPL,DOLLPAPL,DOLKRAPL,DOLELCOL,DOLNGCOL,DOLELRFG,DOLELFZZ,DOLELCOK,DOLELDWH,DOLELCDR,DOLELLGT
7338,  9054,9,2,4,0, 596, 6652,5,   0, 258, 267,   0,   0,   0, 228,   0,   0,   0, 74,  0,  0,   0,  0, 145, 39, 0,  0,0,   0,  0,  39,  0,  0,  0, 49,   18
7339, 10068,9,3,5,4,4857,   65,5,   0, 752, 370,   0,   0,  27,   0,   0,   0,   0,  0,370,  0,   0,  0, 448,  0, 0,  0,0, 113,  0, 164,  0, 37,  0,  0,  205
7340, 23573,9,2,3,0, 656, 6760,1,   0,1097, 625,   0,   0,   0, 476,   0,   0,   0,  0,148,  0,   0,  0, 660,  1, 0,  0,0, 344,  0,  93, 53, 28, 31, 79,  169
7341,  4535,9,3,6,0,1820, 2910,2,   0,1581, 347,   0,   0, 158,   0,   0,   0,   0,  0,347,  0,   0,  0, 940,  0, 0,  0,0, 285,  0, 198,194, 25, 17, 81,  139
7342, 17145,9,3,6,0,1938, 3159,2,   0, 576,   0,   0, 766,   0,   0,   0, 766,   0, 63,  0,  0,   0,  0, 275,  0, 0,  0,0, 171,  0,  67, 66, 34,  0, 51,   33
7343, 15132,9,2,3,0, 751, 6198,4,   0, 674, 484,   0,   0,   0, 313,   0,   0,   0,  0,138,  0,   0,  0, 482, 33, 0,  0,0,   0,  0, 192,  0,  0,  0,  0,  101
7344, 25347,9,4,9,2, 389, 2501,2,   0, 418, 249,   0,   0,   0, 153,   0,   0,   0,  0, 94,  0,   0,  0, 329,  2, 0,  0,0,   0,  0,  89,  0, 61,  0,  0,   86
7345, 18212,9,3,5,0,2285, 2877,2,   0,1021, 307,   0,   0,   0, 307,   0,   0,   0,178,  0,  0,   0,  0, 572,  0, 0,  0,0, 153,  0, 118,111, 68,  0, 92,   26
7346, 24189,9,1,2,1,1259, 4757,4,   0,1491,  94, 763,   0,   0,   0, 616,   0,   0,  0,  0,147,   0,  0, 569, 94, 0,  0,0, 590,  0, 332,  0,  0,  0,  0,  142
7347, 22069,9,3,5,0,1670, 3292,2,   0, 565,   0, 371, 201,  37,   0, 371,   0,   0,  0,  0,  0, 201,  0, 179,  0, 0,  0,0, 117,  0, 232,  0, 43,  0,  0,   16
7348,  4628,9,4,8,0,   0, 9403,5,   0, 231, 139,   0,   0,   0,   0,   0,   0,   0,  0,139,  0,   0,  0, 198,  0, 0,  0,0,   0,  0,  33, 28, 16,  0,  0,   51
7349,  8539,9,1,1,0, 636, 6684,2,   0,1576, 155, 712,   0,   0,   0, 503,   0,   0,  0,  0,209,   0,  0,1148,155, 0,  0,0, 238,  0, 190,  0,  0, 65,162,  208
7350, 11239,9,3,6,0,1211, 4491,2,   0,1184,   0,   0, 766,   0,   0,   0, 658,   0,461,  0,  0,   0,  0, 466,  0, 0,108,0, 103,  0, 154,  0,  0,  0, 97,   65
7351,  5009,9,3,5,4,3471,  207,2,   0,1826,   0,   0,   0, 130,   0,   0,   0,   0,178,  0,  0,   0,  0, 656,  0, 0,  0,0, 564,  0, 298,  0, 27, 13, 62,  124
7352, 15217,9,3,6,0,1953, 2812,1,   0, 588,   0,   0, 456,  23,   0,   0, 317,   0,  0,  0,  0, 108,  0, 258,  0, 0, 31,0, 251,  0,  56,  0,  0,  0, 70,   58
7353, 12189,9,1,2,0, 804, 6299,3,   0, 445,1119,   0,   0,   0, 671,   0,   0,   0,  0,359,  0,   0,  0, 364, 89, 0,  0,0,   0,  0,  81,  0,  0,  0,  0,  105
7354, 12645,9,1,1,0, 640, 6957,2,   0,2009,   0,   0,   0, 961,   0,   0,   0,   0,127,  0,  0,   0,  0, 807,  0, 0,  0,0,   0,  0, 114,  0,102, 80, 97,  183
7355, 23952,9,2,3,0, 633, 6546,2,   0,1026, 464,   0,   0,   0, 379,   0,   0,   0,  0, 65,  0,   0,  0, 635, 20, 0,  0,0,   0,  0, 391,  0,  0,  0,131,  214
7356, 12645,9,1,1,0, 762, 6369,2,   0, 957,1656,   0,   0,   0,1225,   0,   0,   0,  0,322,  0,   0,  0, 855,109, 0,  0,0,   0,  0, 102,  0,  0, 43,  0,  174
7357,  4545,9,1,2,0, 986, 5571,2,   0,1773,   0, 605,   0,   0,   0, 605,   0,   0,336,  0,  0,   0,  0, 872,  0, 0,  0,0, 321,  0, 244,  0, 89, 34, 85,  206
7358, 17825,9,1,2,0,1078, 5414,2,   0, 777,   0,   0,   0, 540,   0,   0,   0,   0, 55,  0,  0,   0,  0, 110,  0, 0,  0,0,  32,  0,  40,  0, 11,  0,  0,   29
7359, 20831,9,3,5,4,3465,  208,2,   0, 778,   0,   0,   0, 102,   0,   0,   0,   0, 90,  0,  0,   0,  0, 373,  0, 0,  0,0,  93,  0, 120, 69, 16,  0, 36,   15
7360, 12271,1,3,5,0,1568, 4493,2,   0,1838,   0,   0,   0, 581,   0,   0,   0,   0,273,  0,  0,   0,  0, 585,  0, 0,  0,0, 280,  0, 119, 92, 27, 13, 62,  168
7361, 14820,9,3,6,0,2514, 1641,1,   0,1392,   0,   0,   0, 253,   0,   0,   0,   0,121,  0,  0,   0,  0, 534,  0, 0,  0,0, 362,  0, 122, 95, 53, 23, 59,   84
7362, 17961,9,4,9,0, 151, 6173,1,   0, 681,   0,   0,   0, 189,   0,   0,   0,   0,185,  0,  0,   0,  0, 266,  0, 0,  0,0,   0,  0,  41,  0, 38,  0, 48,   44
7363,  6583,9,3,6,0,1924, 2833,1,   0,1551, 253,   0,   0,   0, 221,   0,   0,   0,282,  0,  0,   0,  0, 502, 32, 0,  0,0, 532,  0, 235,110,  0,  0, 91,   47
7364,  4461,9,3,7,0,2373, 3721,3,   0, 957,   0,   0,   0, 364,   0,   0,   0,   0,126,  0,  0,   0,  0, 163,  0, 0,  0,0, 198,  0, 106,  0, 18,  0,  0,   73
7365, 36280,9,1,2,1,1127, 4826,2,   0,3660,2555,   0,   0,   0,1929,   0,   0,   0,  0,465,  0,   0,  0,1407,161, 0,  0,0,1591,  0, 662,170,  0, 23,  0,  208
7366, 22305,9,2,3,0, 720, 6690,2,   0,2547,   0,   0,   0,1370,   0,   0,   0,   0,288,  0,  0,   0,  0, 768,  0, 0,  0,0,   0,  0, 121,132, 33,  0, 74,  132
7367, 12645,1,1,1,0, 796, 6117,3,   0, 840,   0, 867,   0,   0,   0, 867,   0,   0,160,  0,  0,   0,  0, 500,  0, 0,  0,0,  20,  0, 160,  0, 73,  0, 78,   61
7368, 20532,9,2,3,0,1050, 5904,2,  22,1761,   0,   0,   0, 742,   0,   0,   0,  22,255,  0,  0,   0,  0, 554,  0, 0,  0,0, 120,  0,  90, 69, 22, 20, 50,   90
7369, 26218,9,2,3,0, 843, 6185,4,   0, 385, 604,   0,   0,   0, 477,   0,   0,   0,  0,102,  0,   0,  0, 226, 25, 0,  0,0,   0,  0, 159,  0,  0,  0,  0,   91
7370, 15215,9,4,9,2, 141, 7052,2,   0,1166,   0,   0,   0, 575,   0,   0,   0,   0,112,  0,  0,   0,  0, 360,  0, 0,  0,0,  13,  0, 106, 96, 14,  9, 46,   20
7371,  9335,9,1,2,0, 716, 6499,4,   0, 296,1365,   0,   0,   0,1146,   0,   0,   0,  0,177,  0,   0,  0, 254, 42, 0,  0,0,   0,  0,  42, 50,  0,  0, 57,   18
7372,  5942,9,3,5,4,3538,  187,5,   0, 994,   0,   0,   0,  39,   0,   0,   0,   0,196,  0,  0,   0,  0, 267,  0, 0,  0,0, 342,  0, 150,  0, 67,  0,  0,   59
7373, 13101,9,4,9,0, 143, 7602,2,   0, 533,   0,   0,   0, 269,   0,   0,   0,   0, 74,  0,  0,   0,  0, 108,  0, 0,  0,0,  10,  0,  72,  0,  8,  0,  0,   43
7374,  4481,9,2,4,0,1055, 6838,2,   0,1312, 577,   0,   0,   0, 456,   0,   0,   0,  0,121,  0,   0,  0, 755,  0, 0,  0,0, 354,  0, 203,129, 30, 72, 87,  101
7375, 15098,9,2,4,0, 553, 8482,2,   0,1131,1085,   0,   0,   0, 917,   0,   0,   0,  0,168,  0,   0,  0, 691,  0, 0,  0,0,  90,  0, 350,  0, 70, 37, 94,  173
7376,  5675,9,1,1,0, 314, 7177,1,   0,1216,   0, 469,   0,   0,   0, 469,   0,   0,327,  0,  0,   0,  0, 739,  0, 0,  0,0,   0,  0, 150, 55, 36, 29, 58,  124
7377, 14302,9,2,4,0, 592, 6822,4,   0, 496, 453,   0,   0,   0, 332,   0,   0,   0,  0,118,  0,   0,  0, 318,  3, 0,  0,0,  49,  0, 129,  0, 66,  0,  0,   60
7378, 12735,9,4,9,0,  81, 5490,2,   0, 904,   0,   0,   0, 413,   0,   0,   0,   0,161,  0,  0,   0,  0, 260,  0, 0,  0,0,   0,  0,  70, 33, 19,  9, 44,   60
7379, 23573,9,2,3,0, 881, 6039,2,   0,1153, 522,   0,   0,   0, 390,   0,   0,   0,  0,106,  0,   0,  0, 730, 26, 0,  0,0, 270,  0, 153, 69,  0, 16,100,   66
7380, 22819,9,4,9,2,1874,  691,3,   0, 402, 364,   0,   0,  23,   0,   0,   0,   0,  0,248,  0,   0,  0, 306,116, 0,  0,0,   0,  0,  73,  0,  0,  0,  0,   62
7381, 11796,9,1,2,0, 959, 5789,2,   0, 565,   0,1341,   0,   0,   0,1204,   0,   0,  0,  0,137,   0,  0, 447,  0, 0,  0,0,   0,  0, 118,118, 25,  0, 81,   31
7382,  5970,9,4,9,0,  71, 5214,5,   0, 820,   0,   0,   0, 240,   0,   0,   0,   0,215,  0,  0,   0,  0, 296,  0, 0,  0,0,   0,  0,  69, 81, 26, 12,  0,   55
7383, 13481,9,1,1,0, 872, 5643,5,   0, 280, 427,   0,   0,   0, 259,   0,   0,   0,  0,168,  0,   0,  0, 200,  0, 0,  0,0,   0,  0,  80,  0, 32,  0,  0,   69
7384, 20735,9,3,7,3,3100, 1163,5,   0, 818, 139,   0,   0, 148,   0,   0,   0,   0,  0,139,  0,   0,  0, 400,  0, 0,  0,0, 134,  0, 136,  0,109,  0,  0,   42
7385,  5275,9,2,3,0, 537, 7393,5,   0, 312, 241,   0,   0,  93,  46,   0,   0,   0,  0,195,  0,   0,  0, 198,  0, 0,  0,0,   0,  0,  21,  0, 26, 20,  0,   40
7386,  4998,9,3,5,4,3329,  248,2,   0, 928,   0,   0,   0,  95,   0,   0,   0,   0,144,  0,  0,   0,  0, 380,  0, 0,  0,0, 190,  0, 119,  0, 25, 29, 58,   70
7387, 24383,9,4,9,2, 290, 3132,2,   0,1969, 736,   0,   0,   0, 478,   0,   0,   0,  0,202,  0,   0,  0,1315, 56, 0,  0,0,   0,  0, 654,  0,  0,154,187,  245
7388, 21631,9,1,2,1, 655, 7091,2,   0, 927,1502,   0,   0,  32,1213,   0,   0,   0,  0,289,  0,   0,  0, 729,  0, 0,  0,0,  27,  0, 139, 80, 76, 29, 72,  166
7389,  4420,9,3,6,0,1377, 4030,2,   0,1362,   0,   0,   0, 322,   0,   0,   0,   0,288,  0,  0,   0,  0, 513,  0, 0,  0,0, 177,  0,  62, 46, 57, 40, 48,   81
7390, 13292,9,4,8,0, 390, 6237,2,   0, 640, 499,   0,   0,   0, 383,   0,   0,   0,  0,113,  0,   0,  0, 467,  3, 0,  0,0,   0,  0, 173,  0, 27, 10,  0,   66
7391, 13722,9,4,8,0,   0,10835,2,   0, 284, 413,   0,   0,   0, 312,   0,   0,   0,  0, 83,  0,   0,  0, 256, 18, 0,  0,0,   0,  0,  28, 22, 17,  0, 47,   43
7392, 13670,9,1,2,1,1254, 4780,5,   0, 225, 529,   0,   0,   0, 231,   0,   0,   0,  0,238,  0,   0,  0, 144, 60, 0,  0,0,  43,  0,  38,  0,  0,  0,  0,   49
7393,  3979,9,3,5,0,2029, 3361,2,   0, 712, 267,   0,   0,   0, 167,   0,   0,   0,  0,100,  0,   0,  0, 502,  0, 0,  0,0, 114,  0,  96, 64, 57,  8, 48,   69
7394, 21095,9,4,9,2,1383, 1001,2,   0, 580, 290,   0,   0,  30, 127,   0,   0,   0,  0,146,  0,   0,  0, 428, 17, 0,  0,0,   0,  0, 122,  0, 29, 11,  0,   88
7395, 19213,9,1,2,1, 665, 6768,5,   0, 713, 233,   0,   0,   0, 154,   0,   0,   0,  0, 79,  0,   0,  0, 389,  0, 0,  0,0, 148,  0, 176,  0, 68, 21,  0,   40
7396, 10950,9,4,9,2, 844,  859,5,   0, 112, 158,   0,   0,   0,  36,   0,   0,   0,  0, 90,  0,   0,  0,  80, 32, 0,  0,0,   0,  0,  32,  0,  0,  0,  0,   17
7397,  6443,9,1,2,1, 945, 5703,3,   0, 503, 504,   0,   0,   0, 374,   0,   0,   0,  0,130,  0,   0,  0, 319,  0, 0,  0,0, 124,  0,  60,  0, 16, 26, 53,   70
7398,  3869,9,2,3,0, 499, 7611,2,   0, 352,   0,   0, 995,   0,   0,   0, 772,   0,  0,  0,  0, 181,  0, 265,  0, 0, 42,0,   0,  0,  87, 31,  0,  0, 38,   64
7399, 17948,9,4,9,2,1795, 1905,3,   0, 375, 133,   0,   0,   0,  62,   0,   0,   0,  0, 56,  0,   0,  0, 232, 15, 0,  0,0,  85,  0,  58,  0,  0, 13,  0,  114
7400, 18336,9,4,9,2, 831,  852,5,   0, 145,  85,   0,   0,   0,   0,   0,   0,   0,  0, 85,  0,   0,  0, 101,  0, 0,  0,0,   0,  0,  44,  0, 15,  0,  0,   23
7401,  8494,9,3,6,0,1698, 4386,2,   0, 425, 365,   0,   0,   0, 247,   0,   0,   0,  0, 92,  0,   0,  0, 241, 26, 0,  0,0, 122,  0,  62, 57,  0,  0, 39,   37
7402,  5417,9,3,5,0,2068, 2862,2,   0, 906, 516,   0,   0,   0, 366,   0,   0,   0,  0,118,  0,   0,  0, 526, 32, 0,  0,0, 240,  0, 140, 99, 19, 12, 61,   80
7403, 15491,9,2,4,0, 453, 8585,2,   0, 603,   0,   0, 314,  30,   0,   0, 314,   0, 86,  0,  0,   0,  0, 358,  0, 0,  0,0,  30,  0,  99, 81, 17, 11, 55,   61
7404, 17391,9,3,5,0,2067, 2455,2,   0,1308,   0,   0,   0, 355,   0,   0,   0,   0,221,  0,  0,   0,  0, 542,  0, 0,  0,0, 111,  0,  79,100, 67,  0, 58,   84
7405, 23340,9,1,2,0, 524, 6546,2,   0,1086,   0, 807,   0,   0,   0, 633,   0,   0,  0,  0,174,   0,  0, 909,  0, 0,  0,0,   0,  0, 177,188, 38, 18, 86,  183
7406, 17061,9,3,5,0, 819, 5124,2,   0, 849,   0, 635,   0,   0,   0, 635,   0,   0,304,  0,  0,   0,  0, 465,  0, 0,  0,0,   0,  0,  80, 62, 29,  0,  0,  106
7407,  8519,9,4,9,0, 139, 4569,5,   0, 188,   0,   0,   0,  89,   0,   0,   0,   0, 28,  0,  0,   0,  0,  39,  0, 0,  0,0,   0,  0,  32,  0,  7,  0,  0,    9
7408, 12645,9,1,1,0, 630, 6748,2,   0,1357,   0,2018,   0,   0,   0,1797,   0,   0,  0,  0,221,   0,  0, 761,  0, 0,  0,0, 460,  0, 136,162, 33, 15, 74,  198
7409, 11844,9,3,6,0,2031, 2755,2,   0,1546, 280,   0,   0,   0, 229,   0,   0,   0,453,  0,  0,   0,  0, 675, 51, 0,  0,0, 287,  0, 131, 93,  0,  0,208,   77
7410, 18574,9,2,3,0, 708, 6797,2,   0,1515,   0,   0, 596,   0,   0,   0, 479,   0,  0,  0,  0, 117,  0,1027,  0, 0,  0,0,  85,  0, 403,181,135,  0,144,  153
7411, 24572,9,3,5,4,2707, 1200,2,   0,1552,   0,   0,   0, 243,   0,   0,   0,   0,198,  0,  0,   0,  0, 565,  0, 0,  0,0, 262,  0, 284,  0, 55,  9, 69,  163
7412,  8302,9,2,4,0, 298, 8346,2,   0, 560,   0,   0, 867,  34,   0,   0, 867,   0,109,  0,  0,   0,  0, 297,  0, 0,  0,0,   0,  0, 120, 69, 19,  0, 62,   44
7413, 19690,9,2,4,0, 864, 6357,2,   0, 546, 574,   0,   0,   0, 418,   0,   0,   0,  0,156,  0,   0,  0, 442,  0, 0,  0,0,   0,  0, 104, 71, 31, 25, 63,   40
7414, 12293,9,4,9,0,  85, 5147,2,   0, 269, 481,   0,   0,   0, 377,   0,   0,   0,  0,101,  0,   0,  0, 231,  3, 0,  0,0,   0,  0,  38,  0, 19,  9,  0,   59
7415, 19637,9,2,3,0, 731, 6654,2,   0, 819,1189,   0,   0,   0, 908,   0,   0,   0,  0,198,  0,   0,  0, 531, 83, 0,  0,0, 173,  0, 115, 79,  0,  0,  0,  136
7416,  4367,9,1,1,0, 770, 5660,2,   0, 321,   0, 423,   0,  27,   0, 325,   0,   0,  0,  0, 98,   0,  0, 256,  0, 0,  0,0,   0,  0,  38,  0, 15, 10, 50,   86
7417, 18597,9,4,9,2, 783,  940,5,   0, 146, 158,   0,   0,   0,  50,   0,   0,   0,  0, 83,  0,   0,  0,  94, 25, 0,  0,0,   0,  0,  52,  0,  0,  0,  0,   26
7418, 13724,9,3,6,0,2066, 3118,2,   0,1273,1211,   0,   0,  26, 871,   0,   0,   0,  0,269,  0,   0,  0, 870, 71, 0,  0,0,  95,  0, 282,  0,  0, 49, 60,  222
7419, 13111,9,3,5,0,2250, 2524,3,   0, 160, 446,   0,   0,   0, 260,   0,   0,   0,  0,146,  0,   0,  0,  99, 40, 0,  0,0,   0,  0,  61,  0,  0,  0,  0,   32
7420,  7477,9,4,9,0, 117, 4733,4,   0, 756,   0,   0,   0, 363,   0,   0,   0,   0,180,  0,  0,   0,  0, 168,  0, 0,  0,0,   0,  0,  45,  0, 16,  0,  0,   52
7421, 20699,9,4,9,0, 262, 4622,5,   0, 527,   0,   0,   0, 197,   0,   0,   0,   0,153,  0,  0,   0,  0, 111,  0, 0,  0,0,   0,  0,  66,  0, 19,  0,  0,   20
7422,  4040,9,2,4,0,1064, 5741,2,   0,1675,   0, 170,   0,   0,   0, 170,   0,   0,327,  0,  0,   0,  0, 972,  0, 0,  0,0, 206,  0, 170,177, 28, 26, 65,  132
7423, 19952,9,2,3,0, 770, 6713,2,   0,1110, 652,   0,   0,   0, 521,   0,   0,   0,  0,131,  0,   0,  0, 672,  0, 0,  0,0, 258,  0, 180,155, 82,  0, 87,   56
7424,  4663,9,3,5,0,1674, 3358,2,   0,1123,   0,   0,   0, 345,   0,   0,   0,   0,126,  0,  0,   0,  0, 385,  0, 0,  0,0, 194,  0,  73, 79, 41,  0, 43,   81
7425, 17866,9,2,4,0, 915, 6011,5,   0, 463,   0,   0,   0, 127,   0,   0,   0,   0, 95,  0,  0,   0,  0, 150,  0, 0,  0,0,  29,  0,  62, 42, 14,  0,  0,   24
7426, 25347,9,4,9,2,1712,  758,2,   0,1455, 431,   0,   0,   0, 197,   0,   0,   0,  0,233,  0,   0,  0, 820,  1, 0,  0,0, 455,  0, 180,  0, 51, 76, 92,  200
7427,  3804,9,1,2,1, 607, 6886,2,   0, 895,1038,   0,   0,   0, 644,   0,   0,   0,  0,298,  0,   0,  0, 507, 96, 0,  0,0, 263,  0, 125,  0,  0, 12,  0,  120
7428, 19635,9,3,7,3,2849, 1430,2,   0, 882, 280,   0,   0,   0, 186,   0,   0,   0,  0, 70,  0,   0,  0, 391, 24, 0,  0,0, 325,  0, 166,139,  0, 14,  0,   94
7429,  3283,9,1,1,0, 701, 5790,2,   0, 777,   0, 967,   0,   0,   0, 700,   0,   0,  0,  0,267,   0,  0, 671,  0, 0,  0,0,  35,  0,  71, 51, 80, 12, 61,   94
7430,  6053,9,2,3,0, 417, 8093,5,   0, 207, 166,   0,   0,   0, 116,   0,   0,   0,  0, 50,  0,   0,  0, 121,  0, 0,  0,0,  27,  0,  59,  0, 34,  0,  0,   32
7431, 16753,9,3,5,0,1927, 2488,2,   0, 861,   0,   0, 633,   0,   0,   0, 633,   0,149,  0,  0,   0,  0, 399,  0, 0,  0,0, 212,  0, 101, 96, 19,  0, 44,   76
7432, 19362,9,2,3,0,1469, 5291,4,   0, 236, 324,   0,   0,   0, 211,   0,   0,   0,  0,113,  0,   0,  0, 172,  0, 0,  0,0,  23,  0,  41,  0, 13,  0, 41,   38
7433, 21294,9,3,5,0,2059, 2457,2,  11,1967,   0, 475,   0,  35,   0, 475,   0,  11,307,  0,  0,   0,  0,1105,  0, 0,  0,0, 286,  0, 234,367, 82, 65, 78,  171
7434,  8538,9,2,4,0, 255, 8822,2,   0, 571,   0,   0, 830,   0,   0,   0, 698,   0,  0,  0,  0, 107,  0, 435,  0, 0, 25,0,  51,  0,  85,108,  0,  0, 70,  109
7435, 24592,9,4,9,0,  83, 5249,5,   0, 788,   0,   0,   0, 195,   0,   0,   0,   0,241,  0,  0,   0,  0, 307,  0, 0,  0,0,   0,  0,  45,  0, 60,  8, 41,   39
7436, 21095,9,4,9,2,1414,  848,2,   0, 398, 246,   0,   0,   0, 121,   0,   0,   0,  0, 86,  0,   0,  0, 201, 39, 0,  0,0,   0,  0, 197,  0,  0,  0,  0,   35
7437,  4402,9,3,5,0,1264, 4537,2,   0,1603,   0,   0,   0, 470,   0,   0,   0,   0,278,  0,  0,   0,  0, 582,  0, 0,  0,0, 219,  0,  54, 69, 59, 47, 57,  135
7438, 19952,9,2,3,0, 506, 7336,2,   0, 653, 625,   0,   0,   0, 621,   0,   0,   0,265,  0,  0,   0,  0, 267,  4, 0,  0,0,   0,  0, 121,  0, 29,  0,  0,   45
7439,  8017,9,4,9,2,1273, 2737,5,   0, 379, 190,   0,   0,   0,  74,   0,   0,   0,  0, 91,  0,   0,  0, 208, 25, 0,  0,0,  69,  0, 102,  0,  0, 13,  0,  126
7440,  5318,9,3,5,0,1944, 2916,2,   0,1177, 823,   0,   0,   0, 572,   0,   0,   0,  0,196,  0,   0,  0, 529, 55, 0,  0,0, 487,  0, 161,  0,  0, 14, 70,   80
7441, 22619,9,2,3,0, 894, 6198,2,   0, 478, 202,   0,   0,  34, 202,   0,   0,   0,144,  0,  0,   0,  0, 114,  0, 0,  0,0,  74,  0, 112,  0, 19,  0,  0,   35
7442, 18549,9,3,5,4,3596,  503,2,   0, 631,   0,   0,   0, 151,   0,   0,   0,   0, 64,  0,  0,   0,  0, 198,  0, 0,  0,0, 150,  0,  68,  0, 15,  7, 34,   26
7443,  4874,9,4,9,2,1597, 2094,2,   0, 633, 231,   0,   0,   0, 108,   0,   0,   0,  0, 96,  0,   0,  0, 419, 27, 0,  0,0, 161,  0,  53, 52,  0, 44, 53,   53
7444, 19690,9,2,4,0, 474, 8497,2,   0, 767, 430,   0,   0,   0, 327,   0,   0,   0,  0,103,  0,   0,  0, 590,  0, 0,  0,0,  81,  0,  96, 84, 27, 25, 85,   70
7445, 21095,9,4,9,2,1278,  790,2,   0,2521, 540,   0,   0,   0, 259,   0,   0,   0,  0,201,  0,   0,  0,1426, 80, 0,  0,0, 643,  0, 452,150,151, 57,  0,  237
7446,  7067,9,3,5,4,3137,  566,2,   0, 994,   0,   0,   0,  92,   0,   0,   0,   0,121,  0,  0,   0,  0, 488,  0, 0,  0,0,  83,  0, 210,  0, 20,  8, 48,   74
7447,  8539,9,1,1,0, 799, 6108,2,   0, 290,1148,   0,   0,   0, 956,   0,   0,   0,  0,187,  0,   0,  0, 221,  5, 0,  0,0,  18,  0,  51,  0, 19,  9,  0,   76
7448, 24356,9,3,5,4,3486,  202,4,   0,1170,   0,   0,   0, 106,   0,   0,   0,   0,214,  0,  0,   0,  0, 492,  0, 0,  0,0, 159,  0, 199,  0, 42,  0, 77,   79
7449, 11848,9,4,8,0,1993, 3194,2,   0, 353, 436,   0,   0,   0, 326,   0,   0,   0,  0, 83,  0,   0,  0, 239, 27, 0,  0,0,   0,  0, 114,  0,  0, 41, 49,   16
7450,  9116,9,4,9,0,  83, 5319,2,   0, 976,   0,   0,   0, 422,   0,   0,   0,   0,166,  0,  0,   0,  0, 348,  0, 0,  0,0,   0,  0,  40,  0, 20,  9, 56,  105
7451,  7067,9,3,5,4,3162,  558,2,   0,1751,   0,   0,   0, 264,   0,   0,   0,   0,231,  0,  0,   0,  0, 746,  0, 0,  0,0, 324,  0, 186,  0, 81, 13, 62,  160
7452,  3847,9,2,4,0,1142, 5626,3,   0, 528, 398,   0,   0,   0, 285,   0,   0,   0,  0,113,  0,   0,  0, 273,  0, 0,  0,0, 116,  0, 139,  0, 30,  0, 68,   28
7453,  5663,9,2,3,0,1168, 5342,3,   0, 803, 388,   0,   0,  34, 264,   0,   0,   0,  0,100,  0,   0,  0, 581, 24, 0,  0,0, 110,  0,  78,  0,  0, 31, 77,  153
7454,  9394,9,4,8,0,3433, 1251,3,   0,1112,   0,   0,   0, 204,   0,   0,   0,   0,185,  0,  0,   0,  0, 425,  0, 0,  0,0, 133,  0, 165,  0, 26, 12, 73,   95
7455,  9970,9,2,4,0, 226, 9264,2,   0,1844,   0,   0,   0,1248,   0,   0,   0,   0,108,  0,  0,   0,  0, 399,  0, 0,  0,0,   0,  0,  89, 82, 39,  0, 59,   87
7456, 12216,9,3,6,0,1397, 4227,2,   0,1215, 633,   0, 170,  25, 633,   0,   0,   0, 66,  0,  0,   0,  0, 773,  0, 0,170,0, 226,  0, 125, 62, 14,  9, 44,  117
7457, 11449,9,4,8,0,1898, 2911,2,   0, 798, 215,   0,   0, 304, 215,   0,   0,   0, 59,  0,  0,   0,  0, 316,  0, 0,  0,0,  57,  0,  62, 57, 15,  7, 34,   49
7458,  8317,9,4,8,0, 274, 7632,2,   0,1783,   0,   0,1088,  49,   0,   0,1088,   0,217,  0,  0,   0,  0,1115,  0, 0,  0,0,  66,  0, 336,365, 39, 18,111,  206
7459, 11550,9,4,8,0,  67, 8441,2,   0, 382, 321,   0,   0,   0, 255,   0,   0,   0,  0, 66,  0,   0,  0, 284,  0, 0,  0,0,  14,  0,  84, 47, 32, 36, 34,   29
7460,  3711,9,1,1,0, 885, 6069,2,   0,1063,1094,   0,   0,   0, 752,   0,   0,   0,  0,342,  0,   0,  0, 755,  0, 0,  0,0, 131,  0, 177,  0, 52, 17, 84,  168
7461,  5866,9,4,8,0,3262, 1318,2,   0, 470, 376,   0,   0,   0, 214,   0,   0,   0,  0,125,  0,   0,  0, 282, 37, 0,  0,0,   0,  0, 188,  0,  0,  0,  0,  105
7462,  4545,9,1,2,0, 885, 5752,2,   0,1054,   0, 707,   0,   0,   0, 492,   0,   0,  0,  0,215,   0,  0, 852,  0, 0,  0,0,  67,  0, 135,125, 44, 35, 88,  112
7463, 14566,9,3,6,0,1735, 3077,2,   0, 559, 899,   0,   0,   0, 666,   0,   0,   0,  0,233,  0,   0,  0, 272,  0, 0,  0,0, 201,  0,  86,  0, 14,  0, 73,   68
7464,  5405,9,1,2,1, 632, 7007,5,   0, 486,   0,   0,   0, 166,   0,   0,   0,   0,130,  0,  0,   0,  0,  92,  0, 0,  0,0,   0,  0,  98,  0, 17,  0,  0,   17
7465,  9382,9,3,6,0,1603, 4441,2,   0, 441, 782,   0,   0,   0, 636,   0,   0,   0,  0,109,  0,   0,  0, 182, 37, 0,  0,0,  34,  0, 225,  0,  0,  0,  0,   67
7466, 25347,9,4,9,2, 442, 2358,2,   0, 836, 480,   0,   0,  52, 353,   0,   0,   0,  0,127,  0,   0,  0, 689,  0, 0,  0,0,   0,  0,  95,191, 41,  0, 94,  111
