HHID,NWEIGHT,QMAIL,REGIONC,DIVISION,LRGSTATE,CDD65,HDD65,TYPEHUQ,FUELH2O,ZFUELH2O,WHEATOTH,ZWHEATOT,WHEATSIZ,ZWHEATSI,WHEATAGE,ZWHEATAG,WHEATNEW,ZWHEATNE,WHEATSEL,ZWHEATSE,WHTSAME,ZWHTSAME,WHPRICE,ZWHPRICE,WHAVAIL,ZWHAVAIL,WHEFFICT,ZWHEFFIC,WHREBATE,ZWHREBAT,SHOWERS,ZSHOWERS,UAUXH2OF,ZUAUXH2O,FAUXH2O,ZFAUXH2O,CENACHP,ZCENACHP,COOLMAIN,ZCOOLMAI,COOLUNIT,ZCOOLUNI,AIRCOND,ZAIRCOND,ACHOUSE,ZACHOUSE,ACROOMS,ZACROOMS,USECENAC,ZUSECENA,FUELCOOL,ZFUELCOO,ACOTHERS,ZACOTHER,AGECENAC,ZAGECENA,ACNEW,ZACNEW,ACSELECT,ZACSELEC,ACREPLAC,ZACREPLA,ACWORK,ZACWORK,ACPRICE,ZACPRICE,ACREPUTE,ZACREPUT,ACEFFICT,ZACEFFIC,ACREBATE,ZACREBAT,NUMBERAC,ZNUMBERA,WWHTPUMP,ZWWHTPUM,WWACAGE,ZWWACAGE,USEWWAC,ZUSEWWAC,LGT12,ZLGT12,FLRLGT12,ZFLLGT12,LGT4,ZLGT4,FLRLGT4,ZFLRLGT4,LGT1,ZLGT1,FLRLGT1,ZFLRLGT1,OUTLGTNO,OUTLGTEV,OUTLGTNT,OUTLGTTI,GASLIGHT,OUTLGTHI,OUTLGTLW,OUTLGTDK
5650, 24383,9,4,9,2, 599, 2606,2, 1,0,0,0,6,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,1,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 2,0, 0,0, 0,0,99,0,1,0,0,0,0,0,0,0
5651, 15209,9,4,9,0,  72, 5193,2, 5,0,0,0,2,0,2,0,1,0,9,0,1,1,2,0,3,0,1,0,3,0,3,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 1,0, 0,0, 1,0, 0,0,0,0,1,0,0,0,0,0
5652, 12879,9,2,4,0,1167, 5548,5, 5,0,0,0,2,0,1,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,0,0,1,0,0,0,1,0,1,1,99,0,2,1, 5,0,0,0,1,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 2,0, 1,0, 3,0, 0,0,1,0,0,0,0,0,0,0
5653, 11550,9,4,8,0,   0,11513,2, 1,0,0,0,2,0,1,0,1,1,9,1,1,1,1,1,1,1,2,1,3,1,3,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 1,0, 0,0, 2,0, 0,0,0,0,0,1,0,0,0,0
5654,  4663,9,3,5,0,1667, 3372,2, 5,0,0,0,2,0,2,0,2,0,0,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,1,0,1,0,0,0,1,0,1,0,99,0,3,0, 5,0,0,0,2,0,2,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 3,0, 1,0, 1,0, 0,0, 0,0,99,0,0,1,0,0,0,0,0,0
5655, 13568,1,1,2,1, 774, 6796,2, 5,0,0,0,3,0,1,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,0,0,0,0,1,0,1,0,2,0, 5,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0, 5,0,0,0,5,0,1,0, 1,0, 0,0, 0,0,99,0, 2,0, 1,0,0,1,0,0,0,0,0,0
5656, 19690,9,2,4,0, 422, 8714,2, 1,0,0,0,2,0,1,0,1,0,9,0,1,0,1,0,1,0,1,0,3,0,2,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 3,0, 0,0, 0,0,99,0,0,0,0,1,0,0,0,0
5657,  4672,9,3,5,0, 882, 5499,2, 5,0,0,0,3,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,3,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,2,0, 5,0,0,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 1,0, 0,0, 2,0, 0,0, 1,0, 0,0,0,1,0,0,0,0,0,0
5658, 17797,9,3,7,3,1271, 5506,2, 1,1,0,0,6,0,6,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,1,0,0,0,99,0,0,0,0,0,1,0,1,0,2,0, 2,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0, 1,0,0,0,1,0,1,0, 0,0,99,0, 1,0, 0,0, 1,0, 0,0,1,0,0,0,0,0,0,0
5659, 18336,9,4,9,2, 722,  948,5, 1,1,1,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,1,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 2,0, 0,0, 1,0, 0,0,0,0,0,0,0,0,0,0
5660, 11741,9,2,4,0,1167, 5548,5, 5,0,0,0,2,0,6,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,1,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,1,0, 5,0,0,0,6,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 2,0, 0,0, 1,0, 0,0,1,0,0,0,0,0,1,0
5661,  8940,9,1,1,0, 557, 5687,2, 5,0,0,0,2,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 3,0, 0,0, 0,0,99,0, 0,0,99,0,0,0,1,0,0,0,0,0
5662, 11171,9,1,1,0, 877, 6080,5, 1,0,1,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,3,0,0,0,99,0,0,0,0,0,1,0,1,0,1,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0, 2,0,0,0,2,0,3,0, 0,0,99,0, 2,0, 0,0, 3,0, 0,0,0,0,0,0,0,0,0,0
5663,  7698,9,3,5,0,1236, 4560,2, 5,0,0,0,3,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,1,0,1,0,0,0,1,0,1,0,99,0,3,0, 5,0,0,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 3,0, 1,0, 3,0, 0,0,1,0,0,0,0,0,0,0
5664, 21891,9,1,2,1,1108, 4909,5, 3,1,1,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,0,0,0,0,1,0,1,0,2,0, 4,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0, 4,0,0,0,4,0,2,0, 1,0, 0,0, 2,0, 0,0, 1,0, 0,0,1,0,0,0,0,0,0,0
5665, 20831,9,3,5,4,3483,  203,2, 2,0,0,0,2,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,0,0,0,0,1,0,1,0,2,0, 2,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0, 2,0,0,0,6,0,1,0, 0,0,99,0, 1,0, 0,0, 0,0,99,0,0,1,0,0,0,0,1,0
5666, 15554,9,3,6,0,1961, 3152,2, 2,0,0,0,1,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,1,0,0,0,99,0,0,0,0,0,1,0,1,0,1,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0, 1,0,0,0,3,0,3,0, 0,0,99,0, 0,0,99,0, 2,0, 1,0,0,1,0,0,0,1,0,0
5667, 10405,9,1,2,0, 937, 5856,2, 3,0,0,0,2,1,5,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,1,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 0,0,99,0, 3,0, 0,0,0,0,0,0,0,0,0,0
5668, 22376,9,4,8,0, 386, 6861,2, 1,0,0,0,3,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,1,0,1,0,1,0,1,0,1,0,99,0,2,0, 5,0,0,0,1,1,1,1,9,1,1,1,3,1,2,1,1,1,3,1,3,1, 1,0,0,0,1,0,0,0, 0,0,99,0, 2,0, 1,0, 4,0, 1,0,0,0,0,1,0,0,0,0
5669,  6970,9,1,1,0, 889, 5724,4, 1,0,0,0,1,0,5,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,1,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 3,0, 0,0, 2,0, 0,0,1,1,0,0,0,0,0,0
5670,  5666,9,3,5,4,3483,  203,2, 5,0,0,0,2,0,1,0,1,0,9,0,1,0,2,0,1,0,2,0,3,0,2,0,0,0,99,0,1,0,1,0,0,0,1,0,1,0,99,0,3,0, 5,0,0,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 0,0,99,0, 3,0, 1,0,1,0,0,0,0,0,0,0
5671, 17925,9,1,2,1, 663, 6773,2, 1,0,0,0,2,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,0,0,0,0,1,0,1,0,2,0, 1,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0, 1,0,0,0,4,0,1,0, 0,0,99,0, 3,0, 0,0, 0,0,99,0,0,1,0,0,1,0,1,0
5672, 10013,9,4,8,0,4484,  839,5, 5,0,0,0,1,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,1,0,0,0,99,0,1,0,1,0,0,0,1,0,1,0,99,0,2,0, 5,0,0,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 2,0, 1,0, 1,0, 1,0,0,1,0,0,0,0,0,0
5673,  3283,9,1,1,0, 889, 5724,2, 3,0,0,0,6,1,2,0,2,0,0,0,9,0,9,0,9,0,9,0,9,0,3,0,0,0,99,0,0,0,0,0,1,0,1,0,2,0, 2,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0, 2,0,0,0,3,0,1,0, 0,0,99,0, 4,0, 0,0, 6,0, 0,0,0,0,1,0,0,0,0,0
5674, 12301,9,1,2,0, 937, 5856,3, 1,0,0,0,2,0,2,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,3,0,0,0,99,0,0,0,0,0,1,0,1,0,2,0, 3,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0, 1,0,0,0,2,0,2,0, 0,0,99,0, 5,0, 1,0, 5,0, 0,0,1,0,0,0,0,0,0,0
5675,  4989,9,2,3,0, 495, 7919,2, 1,0,0,0,2,0,2,0,2,0,0,0,9,0,9,0,9,0,9,0,9,0,3,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,1,0, 5,0,0,0,2,0,1,0,9,0,3,0,9,0,2,0,2,0,1,0,3,0,99,0,9,0,9,0,9,0, 0,0,99,0, 4,0, 1,0, 5,0, 0,0,0,1,0,0,0,0,0,0
5676, 11137,9,1,2,0, 853, 6180,5, 5,0,0,0,2,0,6,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,3,0,0,0,99,0,0,0,0,0,1,0,1,0,2,0, 3,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0, 1,0,0,0,1,0,1,0, 0,0,99,0, 2,0, 1,0, 2,0, 0,0,1,0,0,0,0,0,0,0
5677, 10406,9,4,9,2, 842, 2036,4, 1,0,0,0,2,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,0,0,0,0,1,0,1,0,2,0, 2,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0, 1,0,0,0,1,0,1,0, 0,0,99,0, 1,0, 0,0, 2,0, 0,0,0,1,0,1,0,0,1,0
5678,  2920,9,2,3,0, 835, 6057,2, 1,0,0,0,2,0,2,0,1,0,9,0,1,0,2,0,1,0,1,0,3,0,2,0,0,0,99,0,0,0,0,0,1,0,1,0,2,0, 3,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0, 2,0,0,0,2,0,1,0, 1,0, 0,0, 2,0, 1,0, 1,0, 0,0,0,0,0,1,0,0,0,0
5679,  4853,9,3,7,3,2840, 2488,3, 1,0,0,0,3,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,3,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,3,0, 5,0,0,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 1,0, 0,0, 1,0, 0,0, 2,0, 0,0,0,0,0,1,0,0,0,0
5680,  5909,9,4,9,2, 722,  948,5, 1,0,1,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,1,0,0,0,99,0,0,0,1,0,0,0,1,0,0,0,99,0,0,0, 5,0,0,0,2,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 3,0, 0,0, 2,0, 1,0,1,0,0,0,0,0,0,0
5681, 16013,9,4,8,0,4484,  839,2, 1,0,0,0,2,0,1,0,1,0,9,0,1,0,1,0,1,0,2,0,3,0,1,0,0,0,99,0,1,0,1,0,0,0,1,0,1,0,99,0,3,0, 5,0,0,0,2,0,1,0,9,0,1,0,2,0,1,0,1,0,1,0,3,0,99,0,9,0,9,0,9,0, 0,0,99,0, 2,0, 0,0, 6,0, 0,0,0,0,1,0,0,0,1,0
5682, 11970,9,1,2,1, 325, 8574,2, 5,0,0,0,2,0,6,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 2,0, 0,0, 2,0, 0,0,1,0,0,0,0,0,0,0
5683, 11587,9,1,2,0,1656, 4594,4, 1,0,1,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,3,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 1,0, 0,0, 1,0, 0,0, 3,0, 0,0,0,0,0,0,0,0,0,0
5684, 11048,9,2,3,0, 387, 8417,2, 5,0,0,0,6,0,6,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 1,0, 0,0, 1,0, 0,0, 2,0, 0,0,1,0,0,0,0,0,0,0
5685, 11741,9,2,4,0,1167, 5548,5, 5,0,0,0,2,0,6,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,0,0,1,0,0,0,1,0,2,0, 2,0,1,0, 5,0,0,0,6,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 2,0, 0,0, 1,0, 0,0,0,1,0,0,0,0,0,0
5686, 16146,9,3,7,3,1271, 5506,2, 1,0,0,0,1,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 1,0, 0,0, 2,0, 0,0, 2,0, 0,0,1,0,0,0,0,0,0,0
5687,  6323,9,1,1,0, 889, 5724,4, 1,0,1,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 1,0, 0,0, 2,0, 0,0,1,0,0,0,0,0,0,0
5688, 22068,9,3,5,0,1875, 3417,2, 8,0,0,0,2,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,1,0,1,0, 5,0,0,0,0,0,1,0,1,0,2,0, 6,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0, 2,0,0,0,2,0,2,0, 0,0,99,0, 2,0, 2,0, 3,0, 0,0,0,0,1,0,0,0,0,0
5689,  4668,9,3,7,3,2378, 3067,2, 5,0,0,0,2,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,3,0,0,0,99,0,1,0,1,0,0,0,1,0,1,0,99,0,3,0, 5,0,0,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 9,0, 0,0, 6,0, 6,0,0,0,0,1,0,0,0,0
5690, 11360,9,3,7,3,2521, 2904,2, 5,0,0,0,3,0,1,0,1,0,9,0,1,0,1,0,1,0,2,0,3,0,2,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,3,0, 5,0,0,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 4,0, 1,0, 1,0, 0,0,0,0,0,1,0,0,0,0
5691,  8539,9,1,1,0, 548, 6883,2, 3,0,0,0,2,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,0,0,0,0,1,0,1,0,2,0, 4,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0, 2,0,0,0,3,0,1,0, 1,0, 0,0, 1,0, 0,0, 2,0, 0,0,0,0,0,0,0,0,0,0
5692,  9844,9,3,5,4,3403,  538,2, 5,0,0,0,2,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,3,0,0,0,99,0,0,0,1,0,0,0,1,0,1,1,99,0,1,0, 5,0,0,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 3,0, 0,0, 2,0, 0,0,0,0,1,0,0,0,0,0
5693,  8972,9,2,4,0, 305, 8308,2, 2,0,0,0,2,0,1,0,1,0,9,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 1,0, 0,0, 2,0, 0,0, 2,0, 0,0,1,0,0,0,0,0,0,0
5694, 12622,9,1,2,0,1112, 5359,2, 3,0,0,0,1,0,2,0,1,0,9,0,0,0,3,0,1,0,1,0,2,0,1,0,0,0,99,0,0,0,0,0,1,0,1,0,2,0, 2,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0, 2,0,0,0,3,0,2,0, 2,0, 0,0, 5,0, 0,0, 2,0, 0,0,0,0,0,1,0,0,0,0
5695,  7546,9,3,5,0,2144, 3118,5, 1,0,0,0,1,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,3,0, 5,0,0,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 1,0, 0,0, 2,0, 0,0, 2,0, 0,0,1,0,0,0,0,0,0,0
5696, 11559,9,2,3,0, 387, 8417,2, 5,0,0,0,2,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,1,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,1,0, 5,0,0,0,2,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 1,0, 0,0, 3,0, 0,0,1,0,0,0,0,0,0,0
5697, 43142,9,2,3,0, 638, 6459,2, 1,0,0,0,3,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,3,0,0,0,99,0,0,0,0,0,1,0,1,0,2,0, 1,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0, 1,0,0,0,4,0,2,0, 0,0,99,0, 3,0, 0,0, 6,0, 1,0,0,0,1,1,0,0,0,0
5698,  8078,9,1,2,1, 673, 6909,4, 5,0,0,0,1,0,2,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,1,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 1,0, 0,0, 2,0, 0,0, 1,0, 0,0,1,0,0,0,0,0,0,0
5699,  9348,9,1,1,0, 392, 7175,2, 5,0,0,0,2,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 3,0, 2,0, 3,0, 2,0, 2,0, 1,0,1,0,0,0,0,0,1,0
5700,  4375,9,3,5,0,1875, 3417,2, 1,0,0,0,2,0,1,0,1,0,9,0,1,0,2,0,1,0,1,0,3,0,2,0,0,0,99,0,0,0,1,0,0,0,1,0,2,0, 6,0,1,0, 5,0,0,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 1,0, 0,0, 2,0, 0,0, 3,0, 0,0,0,0,1,0,0,0,0,0
5701, 20495,9,3,7,0,1764, 3425,2, 1,0,0,0,2,0,2,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,1,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,2,0, 5,0,0,0,2,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 1,0, 0,0, 3,0, 1,0,1,0,0,0,0,0,1,0
5702, 19943,9,3,5,0,1653, 3650,2, 1,0,0,0,2,0,1,0,2,0,0,0,9,0,9,0,9,0,9,0,9,0,3,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,1,0, 5,0,0,0,1,0,2,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 2,0, 0,0, 4,0, 0,0, 2,0, 0,0,0,0,0,0,1,0,0,0
5703,  6969,9,4,8,0,1885, 2738,2, 1,0,0,0,1,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 4,0, 0,0, 0,0,99,0,0,1,0,0,0,0,1,0
5704,  6937,9,3,6,0,2028, 2990,2, 1,0,0,0,2,0,5,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,1,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 2,0, 0,0, 3,0, 0,0, 0,0,99,0,0,0,1,0,0,0,0,0
5705,  3340,9,1,2,1, 325, 8574,4, 2,0,0,1,3,1,4,1,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 1,0, 0,0, 1,0, 0,0,1,0,0,0,0,0,1,0
5706,  4063,9,1,1,0, 286, 7503,2, 5,0,0,0,3,0,1,0,1,0,9,0,1,0,2,0,1,0,2,0,3,0,3,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 7,0, 2,0,10,0, 0,0,0,1,0,1,0,0,0,0
5707, 18112,9,4,9,0, 282, 4452,2, 5,0,0,0,3,0,1,0,1,0,9,0,1,0,1,0,1,0,1,0,1,0,2,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 3,0, 0,0, 2,0, 0,0, 3,0, 1,0,0,0,1,0,0,0,0,0
5708, 20337,9,4,9,2, 126, 5898,2, 2,0,0,0,1,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,1,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 2,0, 0,0, 1,0, 1,0,1,0,0,0,0,0,1,0
5709, 21082,9,4,9,2, 742,  995,5, 1,0,1,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,1,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 1,0, 0,0, 1,0, 0,0,0,0,1,1,0,1,0,0
5710,  9912,9,4,9,2, 842, 2036,2, 1,0,0,0,6,0,1,0,1,0,9,0,1,0,1,0,3,0,3,0,3,0,1,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 3,0, 0,0, 1,0, 0,0,1,0,0,0,0,0,1,0
