"PK_Envelope_ID","CK_SiteID","Ceiling Type","Ceiling Area","Ceiling Area_notes","Ceiling Accessible","Ceiling Insulated","Ceiling Insulation Type 1","Ceiling Insulation Thickness 1","Ceiling Insulation Thickness 1_notes","Ceiling Insulation Condition 1","Ceiling Insulation Condition 1_notes","Ceiling Insulation Type 2","Ceiling Insulation Thickness 2","Ceiling Insulation Thickness 2_notes","Ceiling Insulation Condition 2","Ceiling Insulation Condition 2_notes","Ceiling Insulation Type 3","Ceiling Insulation Thickness 3","Ceiling Insulation Thickness 3_notes","Ceiling Insulation Condition 3","Ceiling Insulation Condition 3_notes","Type of Area Above Ceiling","Ceiling Insulation U-Value","Ceiling Insulation U-Value_notes","Ceiling Insulation R-Value","Ceiling Insulation R-Value_notes","Ceiling U-Value for Heat Loss","Ceiling U-Value for Heat Loss_notes","Ceiling Heat Loss Rate (UA)","Ceiling Heat Loss Rate (UA)_notes","Ceiling Notes"
"Envelope_00008123","SITE_01068","Attic",875.0000,,"Yes","Yes","Fiberglass batts",10.0000,,1.0000,,"Fiberglass batts",3.0000,,0.7500,,"N/A",,"N/A",,"N/A","N/A",0.0226,,44.3300,,0.0230,,19.7400,,"N/A"
"Envelope_00008124","SITE_01068","Sloped / Vaulted (no attic)",126.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0990,,12.5100,,"N/A"
"Envelope_00008125","SITE_01069","Attic",1812.0000,,"No","Yes","Fiberglass batts",6.5000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0451,,22.1650,,0.0450,,81.7500,,"N/A"
"Envelope_00008236","SITE_01070","Sloped / Vaulted (no attic)",560.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0990,,55.5900,,"N/A"
"Envelope_00008237","SITE_01070","Attic",456.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0680,,31.2200,,"N/A"
"Envelope_00008251","SITE_01071","Roof Deck",170.0000,,"Yes","Yes","Fiberglass batts",5.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0533,,18.7550,,0.0530,,9.0600,,"N/A"
"Envelope_00008252","SITE_01071","Roof Deck",18.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.1690,,3.0400,,"Over cantilever"
"Envelope_00008253","SITE_01071","Attic",551.0000,,"Yes","Yes","Blown fiberglass",7.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0472,,21.1875,,0.0470,,26.0100,,"N/A"
"Envelope_00008254","SITE_01071","Sloped / Vaulted (no attic)",182.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.1010,,18.4700,,"N/A"
"Envelope_00008255","SITE_01071","Sloped / Vaulted (no attic)",376.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.1010,,38.1500,,"N/A"
"Envelope_00008256","SITE_01071","Attic",310.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0830,,25.8700,,"N/A"
"Envelope_00008135","SITE_01072","Attic",752.0000,,"Yes","Yes","Blown fiberglass",10.0000,,0.9000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.1319,,7.5839,,0.1320,,99.1600,,"N/A"
"Envelope_00008136","SITE_01072","Sloped / Vaulted (no attic)",649.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.1010,,65.8500,,"N/A"
"Envelope_00008172","SITE_01073","Attic",1575.0000,,"Yes","Yes","Blown fiberglass",18.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0197,,50.8500,,0.0200,,30.9700,,"N/A"
"Envelope_00008173","SITE_01073","Sloped / Vaulted (no attic)",273.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.1010,,27.7000,,"N/A"
"Envelope_00008137","SITE_01074","Attic",870.0000,,"Yes","Yes","Blown mineral wool",2.0000,,0.9000,,"Fiberglass batts",3.5000,,0.7500,,"N/A",,"N/A",,"N/A","N/A",0.1508,,6.6294,,0.1510,,131.2300,,"N/A"
"Envelope_00008138","SITE_01074","Sloped / Vaulted (no attic)",406.8000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.1010,,41.2800,,"N/A"
"Envelope_00008244","SITE_01075","Attic",1500.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0830,,125.1500,,"N/A"
"Envelope_00008193","SITE_01076","Attic",600.0000,,"Yes","Yes","Fiberglass batts",7.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0391,,25.5750,,0.0390,,23.4600,,"N/A"
"Envelope_00008248","SITE_01077","Sloped / Vaulted (no attic)",740.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.1010,,75.0900,,"N/A"
"Envelope_00008249","SITE_01077","Attic",948.0000,,"Yes","Yes","Blown fiberglass",10.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0354,,28.2500,,0.0350,,33.5600,,"N/A"
"Envelope_00008250","SITE_01077","Attic",24.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0830,,2.0000,,"N/A"
"Envelope_00008195","SITE_01078","Attic",1340.5000,,"Yes","Yes","Blown fiberglass",7.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0472,,21.1875,,0.0470,,63.2700,,"N/A"
"Envelope_00008176","SITE_01079","Sloped / Vaulted (no attic)",1170.0000,,"No","Yes","Fiberglass batts",7.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0391,,25.5750,,0.0390,,45.7500,,"Ceiling not accessible, insulation information from homeowner, insulation recently replaced"
"Envelope_00008177","SITE_01079","Attic",48.0000,,"No","Yes","Fiberglass batts",3.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0978,,10.2300,,0.0980,,4.6900,,"Presumed small attic from roof shape over entry addition"
"Envelope_00008133","SITE_01080","Sloped / Vaulted (no attic)",705.0000,,"Yes","Yes","Blown mineral wool",5.5000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0631,,15.8583,,0.0630,,44.4600,,"Info from homeowner"
"Envelope_00008134","SITE_01080","Attic",879.5000,,"Yes","Yes","Blown mineral wool",5.5000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0631,,15.8583,,0.0630,,55.4600,,"Info from homeowner"
"Envelope_00008132","SITE_01080","Attic",726.0000,,"Yes","Yes","Blown mineral wool",3.0000,,1.0000,,"Blown cellulose",3.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",0.0529,,18.9000,,0.0530,,38.4100,,"N/A"
"Envelope_00008228","SITE_01081","Attic",784.0000,,"Yes","Yes","Blown fiberglass",10.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0354,,28.2500,,0.0350,,27.7500,,"N/A"
"Envelope_00008229","SITE_01081","Sloped / Vaulted (no attic)",892.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.1010,,90.5100,,"N/A"
"Envelope_00008189","SITE_01082","Attic",252.0000,,"Yes","Yes","Fiberglass batts",3.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0838,,11.9350,,0.0840,,21.1100,,"N/A"
"Envelope_00008190","SITE_01082","Attic",756.0000,,"Yes","Yes","Vermiculite",3.5000,,1.0000,,"Blown fiberglass",3.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",0.0537,,18.6375,,0.0540,,40.5600,,"Vermiculite and fiberglass mixed together."
"Envelope_00008191","SITE_01082","Sloped / Vaulted (no attic)",342.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.1010,,34.7000,,"N/A"
"Envelope_00008192","SITE_01082","Attic",550.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0830,,45.8900,,"Possible access through other attic, but i decided against access for safety concerns."
"Envelope_00008243","SITE_01083","Attic",1238.0000,,"Yes","Yes","Blown mineral wool",7.5000,,0.9000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.1416,,7.0612,,0.1420,,175.3200,,"N/A"
"Envelope_00008175","SITE_01084","Sloped / Vaulted (no attic)",830.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.1010,,84.2200,,"N/A"
"Envelope_00008174","SITE_01084","Attic",868.0000,,"Yes","Yes","Blown fiberglass",12.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0295,,33.9000,,0.0290,,25.6000,,"N/A"
"Envelope_00008194","SITE_01085","Attic",981.0000,,"Yes","Yes","Fiberglass batts",16.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0183,,54.5600,,0.0180,,17.9800,,"N/A"
"Envelope_00008239","SITE_01086","Attic",813.0000,,"Yes","Yes","Blown fiberglass",10.0000,,0.9000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.1319,,7.5839,,0.1320,,107.2000,,"N/A"
"Envelope_00008240","SITE_01086","Sloped / Vaulted (no attic)",386.0000,,"No","Yes","Blown fiberglass",10.0000,,0.9000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.1319,,7.5839,,0.1320,,50.9000,,"N/A"
"Envelope_00008170","SITE_01087","Sloped / Vaulted (no attic)",624.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.1010,,63.3100,,"N/A"
"Envelope_00008171","SITE_01087","Attic",972.0000,,"Yes","Yes","Blown mineral wool",3.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0991,,10.0917,,0.0990,,96.3200,,"N/A"
"Envelope_00008264","SITE_01088","Sloped / Vaulted (no attic)",462.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.1010,,46.8800,,"Insulated with fiberglass batts at r30 per homeowner and plans"
"Envelope_00008265","SITE_01088","Attic",1389.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0830,,115.8900,,"Attic insulated at r38 per homeowner and building plans"
"Envelope_00008245","SITE_01089","Sloped / Vaulted (no attic)",1016.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.1010,,103.0900,,"N/A"
"Envelope_00008246","SITE_01089","Roof Deck",218.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.1690,,36.8500,,"N/A"
"Envelope_00008247","SITE_01089","Sloped / Vaulted (no attic)",488.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.1010,,49.5200,,"N/A"
"Envelope_00008179","SITE_01090","Attic",1307.0000,,"Yes","Yes","Blown fiberglass",10.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0354,,28.2500,,0.0350,,46.2700,,"N/A"
"Envelope_00008180","SITE_01090","Sloped / Vaulted (no attic)",150.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.1010,,15.2200,,"N/A"
"Envelope_00008185","SITE_01091","Attic",372.0000,,"Yes","Yes","Blown fiberglass",3.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.1011,,9.8875,,0.1010,,37.6200,,"N/A"
"Envelope_00008186","SITE_01091","Attic",372.0000,,"Yes","Yes","Fiberglass batts",5.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0533,,18.7550,,0.0530,,19.8300,,"Depth of insulation was relatively varied throughout attic"
"Envelope_00008187","SITE_01091","Sloped / Vaulted (no attic)",256.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.1010,,25.9800,,"N/A"
"Envelope_00008188","SITE_01091","Attic",408.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0830,,34.0400,,"N/A"
"Envelope_00008241","SITE_01092","Attic",2000.0000,,"Yes","Yes","Blown fiberglass",10.0000,,0.9000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.1319,,7.5839,,0.1320,,263.7200,,"N/A"
"Envelope_00008178","SITE_01093","Attic",1514.0000,,"Yes","Yes","Fiberglass batts",3.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0838,,11.9350,,0.0840,,126.8500,,"N/A"
"Envelope_00008167","SITE_01094","Sloped / Vaulted (no attic)",464.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.1010,,47.0800,,"N/A"
"Envelope_00008168","SITE_01094","Attic",162.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0830,,13.5200,,"N/A"
"Envelope_00008169","SITE_01094","Attic",832.0000,,"Yes","Yes","Blown mineral wool",5.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0631,,15.8583,,0.0630,,52.4600,,"N/A"
"Envelope_00008131","SITE_01095","Attic",1377.0000,,"Yes","Yes","Blown fiberglass",12.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0295,,33.9000,,0.0290,,40.6200,,"N/A"
"Envelope_00008290","SITE_01095","Attic",176.0000,,"Yes","Yes","Blown fiberglass",12.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0295,,33.9000,,0.0290,,5.1900,,"N/A"
"Envelope_00008196","SITE_01096","Attic",2158.0000,,"Yes","Yes","Blown fiberglass",16.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0221,,45.2000,,0.0220,,47.7400,,"R49"
"Envelope_00008129","SITE_01097","Attic",1637.0000,,"Yes","Yes","Fiberglass batts",7.5000,,,"Unknown","Blown fiberglass",3.5000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",0.0282,,35.4625,,0.0280,,46.1600,,"N/A"
"Envelope_00008139","SITE_01098","Attic",648.0000,,"Yes","Yes","Blown fiberglass",7.5000,,0.9000,,"Fiberglass batts",3.5000,,0.5000,,"N/A",,"N/A",,"N/A","N/A",0.1272,,7.8634,,0.1270,,82.4100,,"Mixed insulation in some spots. Avg height around 10-12 inches"
"Envelope_00008140","SITE_01098","Sloped / Vaulted (no attic)",527.2500,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.1010,,53.5000,,"N/A"
"Envelope_00008141","SITE_01099","Attic",861.0000,,"Yes","Yes","Blown fiberglass",12.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0295,,33.9000,,0.0290,,25.4000,,"N/A"
"Envelope_00008142","SITE_01099","Sloped / Vaulted (no attic)",195.0000,,"Yes","Yes","Blown fiberglass",12.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0295,,33.9000,,0.0290,,5.7500,,"N/A"
"Envelope_00008130","SITE_01100","Attic",1332.0000,,"Yes","Yes","Blown fiberglass",12.0000,,0.9000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.1265,,7.9021,,0.1270,,168.5600,,"N/A"
"Envelope_00008181","SITE_01101","Attic",775.0000,,"Yes","Yes","Blown fiberglass",10.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0354,,28.2500,,0.0350,,27.4300,,"N/A"
"Envelope_00008182","SITE_01101","Attic",775.0000,,"Yes","Yes","Blown fiberglass",7.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0472,,21.1875,,0.0470,,36.5800,,"N/A"
"Envelope_00008183","SITE_01101","Sloped / Vaulted (no attic)",352.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.1010,,35.7200,,"N/A"
"Envelope_00008184","SITE_01101","Attic",22.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0830,,1.8400,,"Above 10'"
"Envelope_00008242","SITE_01102","Attic",960.0000,,"Yes","Yes","Blown fiberglass",14.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0253,,39.5500,,0.0250,,24.2700,,"N/A"
"Envelope_00008266","SITE_01137","Attic",662.5000,,"Yes","Yes","Blown fiberglass",10.0000,,0.9000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.1319,,7.5839,,0.1320,,87.3600,,"N/A"
"Envelope_00008267","SITE_01137","Sloped / Vaulted (no attic)",168.0000,,"Yes","Yes","Fiberglass batts",10.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0293,,34.1000,,0.0290,,4.9300,,"N/A"
"Envelope_00008268","SITE_01151","Roof Deck",161.0000,,"Unknown","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.1690,,27.2100,,"N/A"
"Envelope_00008269","SITE_01151","Attic",775.0000,,"Yes","Yes","Blown fiberglass",18.0000,,1.0000,,"Fiberglass batts",16.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",0.0095,,105.4100,,0.0090,,7.3500,,"N/A"
"Envelope_00008292","SITE_01152","Attic",16.0000,,"Yes","Unknown","Unknown",,"Unknown",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","Unknown",,"Unknown",,"Unknown",0.0830,,1.3300,,"N/A"
"Envelope_00008293","SITE_01152","Sloped / Vaulted (no attic)",87.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.1010,,8.8300,,"N/A"
"Envelope_00008294","SITE_01152","Sloped / Vaulted (no attic)",472.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.1010,,47.8900,,"N/A"
"Envelope_00008270","SITE_01162","Attic",574.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0830,,47.8900,,"N/A"
"Envelope_00008286","SITE_01177","Roof Deck",600.0000,,"Yes","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",1.0000,,0.0000,,0.3700,,222.0000,,"N/A"
"Envelope_00008261","SITE_01180","Attic",872.0000,,"Yes","Yes","Blown cellulose",3.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0836,,11.9583,,0.0840,,72.9200,,"N/A"
"Envelope_00011941","SITE_01192","Attic",1778.0000,,"Yes","Yes","Blown cellulose",10.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0293,,34.1667,,0.0290,,52.0400,,"Framing and spacing of attic the same as garage roof"
"Envelope_00008262","SITE_01193","Attic",1280.0000,,"Yes","Yes","Blown cellulose",10.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0293,,34.1667,,0.0290,,37.4600,,"N/A"
"Envelope_00008289","SITE_01194","Attic",912.0000,,"Yes","Yes","Blown fiberglass",7.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0472,,21.1875,,0.0470,,43.0400,,"N/A"
"Envelope_00008258","SITE_01195","Attic",1368.0000,,"Yes","Yes","Fiberglass batts",5.5000,,1.0000,,"Blown cellulose",1.0000,,0.9000,,"N/A",,"N/A",,"N/A","N/A",0.0451,,22.1717,,0.0450,,61.7000,,"Blow in not great coverage evenly"
"Envelope_00008413","SITE_01196","Sloped / Vaulted (no attic)",816.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.1010,,82.8000,,"N/A"
"Envelope_00008414","SITE_01196","Sloped / Vaulted (no attic)",570.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.1010,,57.8400,,"N/A"
"Envelope_00008415","SITE_01196","Attic",802.0000,,"Yes","Yes","Mixed",5.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0606,,16.5000,,0.0610,,48.6100,,"Mixed fiberglass and mineral wool batting"
"Envelope_00008295","SITE_01197","Attic",736.0000,,"Yes","Yes","Cellulose batts",7.5000,,0.9000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.1480,,6.7568,,0.1480,,108.9300,,"N/A"
"Envelope_00008296","SITE_01197","Sloped / Vaulted (no attic)",720.0000,,"No","Yes","Fiberglass batts",,"Unknown",,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"Unknown",,"Unknown",0.1010,,73.0600,,"N/A"
"Envelope_00008285","SITE_01198","Attic",1008.0000,,"Yes","Yes","Blown fiberglass",7.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0472,,21.1875,,0.0470,,47.5800,,"N/A"
"Envelope_00008298","SITE_01199","Attic",1008.0000,,"Yes","Yes","Blown fiberglass",10.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0354,,28.2500,,0.0350,,35.6800,,"N/A"
"Envelope_00008299","SITE_01200","Attic",622.0000,,"Yes","Yes","Blown fiberglass",10.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0354,,28.2500,,0.0350,,22.0200,,"N/A"
"Envelope_00008300","SITE_01200","Sloped / Vaulted (no attic)",840.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.1010,,85.2300,,"N/A"
"Envelope_00008291","SITE_01201","Attic",1008.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0830,,84.1000,,"N/A"
"Envelope_00008616","SITE_01202","Attic",1716.0000,,"Yes","Yes","Blown fiberglass",14.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0253,,39.5500,,0.0250,,43.3900,,"N/A"
"Envelope_00008302","SITE_01203","Attic",765.0000,,"Yes","Yes","Vermiculite",2.0000,,,"Unknown","Fiberglass batts",5.5000,,,"Unknown","Blown cellulose",,"Unknown",,"Unknown","N/A",0.0421,,23.7550,,0.0420,,32.2000,,"Looked like a layer of vermiculite then batts and then some blown on top. Not great access"
"Envelope_00008288","SITE_01204","Attic",756.0000,,"No","Yes","Blown mineral wool",7.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0462,,21.6250,,0.0460,,34.9600,,"N/A"
"Envelope_00010253","SITE_01204","Attic",384.0000,,"Yes","Yes","Blown fiberglass",10.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0354,,28.2500,,0.0350,,13.5900,,"N/A"
"Envelope_00008301","SITE_01205","Sloped / Vaulted (no attic)",3118.0000,,"No","Yes","Foil-faced polyisocyanurate foam board",2.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0794,,12.6000,,0.0790,,247.4600,,"N/A"
"Envelope_00008366","SITE_01206","Attic",572.0000,,"Yes","Yes","Blown cellulose",3.5000,,1.0000,,"Fiberglass batts",3.5000,,0.5000,,"N/A",,"N/A",,"N/A","N/A",0.0419,,23.8933,,0.0420,,23.9400,,"N/A"
