"PK_WindowDetail_ID","CK_SiteID","CK_RoomID","Type","Sub-Type","Area","Area_Notes","Quantity","Quantity_Notes","Frame / Body Type","Glazing Type","Window Direction","Window Frame Category","Glazing Frame Category","U-Value","U-Value_Notes","Window UA","Window UA_Notes","Notes"
"Window_00017010","SITE_00622","Room_00012035","Door","Single",19.5833,,1,,"Wood Solid Core","French door","N/A","N/A","N/A",0.4000,,7.8300,,"N/A"
"Window_00017011","SITE_00622","Room_00012037","Window","Casement",3.1111,,1,,"Fiberglass, interior wood clad","Double","SW","Wood, Vinyl, or Fiberglass","Double",0.4400,,1.3700,,"N/A"
"Window_00017012","SITE_00622","Room_00012037","Window","Fixed (picture)",3.1111,,1,,"Fiberglass, interior wood clad","Double","SW","Wood, Vinyl, or Fiberglass","Double",0.4400,,1.3700,,"N/A"
"Window_00017013","SITE_00622","Room_00012037","Window","Fixed (picture)",3.1111,,2,,"Fiberglass, interior wood clad","Double","SE","Wood, Vinyl, or Fiberglass","Double",0.4400,,2.7500,,"N/A"
"Window_00017014","SITE_00622","Room_00012037","Window","Fixed (picture)",2.5278,,1,,"Fiberglass, interior wood clad","Double","SE","Wood, Vinyl, or Fiberglass","Double",0.4400,,1.1200,,"N/A"
"Window_00017015","SITE_00622","Room_00012038","Window","Casement",10.2708,,2,,"Fiberglass, interior wood clad","Double","NE","Wood, Vinyl, or Fiberglass","Double",0.4400,,9.0700,,"N/A"
"Window_00017016","SITE_00622","Room_00012040","Window","Casement",10.6250,,1,,"Fiberglass, interior wood clad","Double","NE","Wood, Vinyl, or Fiberglass","Double",0.4400,,4.6900,,"N/A"
"Window_00017017","SITE_00622","Room_00012040","Window","Casement",3.6667,,2,,"Fiberglass, interior wood clad","Double","SE","Wood, Vinyl, or Fiberglass","Double",0.4400,,3.2400,,"N/A"
"Window_00017018","SITE_00622","Room_00012040","Window","Fixed (picture)",14.6667,,2,,"Fiberglass, interior wood clad","Double","SE","Wood, Vinyl, or Fiberglass","Double",0.4400,,12.9500,,"N/A"
"Window_00017019","SITE_00622","Room_00012040","Window","Casement",12.4444,,1,,"Fiberglass, interior wood clad","Double","SW","Wood, Vinyl, or Fiberglass","Double",0.4400,,5.4900,,"N/A"
"Window_00017020","SITE_00622","Room_00012041","Window","Fixed (picture)",22.1181,,1,,"Fiberglass, interior wood clad","Double","NW","Wood, Vinyl, or Fiberglass","Double",0.4400,,9.7600,,"N/A"
"Window_00017021","SITE_00622","Room_00012041","Window","Slider",22.1181,,1,,"Fiberglass, interior wood clad","Double","NW","Wood, Vinyl, or Fiberglass","Double",0.4400,,9.7600,,"N/A"
"Window_00017022","SITE_00622","Room_00012041","Window","Casement",4.0625,,3,,"Fiberglass, interior wood clad","Double","SW","Wood, Vinyl, or Fiberglass","Double",0.4400,,5.3800,,"N/A"
"Window_00017023","SITE_00622","Room_00012041","Window","Casement",3.4375,,3,,"Fiberglass, interior wood clad","Double","SE","Wood, Vinyl, or Fiberglass","Double",0.4400,,4.5500,,"N/A"
"Window_00017024","SITE_00622","Room_00012044","Window","Slider",53.2500,,2,,"Fiberglass, interior wood clad","Double","SW","Wood, Vinyl, or Fiberglass","Double",0.4400,,47.0100,,"N/A"
"Window_00017025","SITE_00622","Room_00012044","Window","Fixed (picture)",25.3125,,2,,"Fiberglass, interior wood clad","Double","NW","Wood, Vinyl, or Fiberglass","Double",0.4400,,22.3500,,"N/A"
"Window_00017026","SITE_00622","Room_00012045","Window","Fixed (picture)",34.8333,,3,,"Fiberglass, interior wood clad","Double","NW","Wood, Vinyl, or Fiberglass","Double",0.4400,,46.1300,,"N/A"
"Window_00017027","SITE_00622","Room_00012045","Window","Slider",57.0000,,2,,"Fiberglass, interior wood clad","Double","SW","Wood, Vinyl, or Fiberglass","Double",0.4400,,50.3200,,"N/A"
"Window_00017028","SITE_00622","Room_00012046","Window","Fixed (picture)",3.0625,,5,,"Fiberglass, interior wood clad","Double","NW","Wood, Vinyl, or Fiberglass","Double",0.4400,,6.7600,,"N/A"
"Window_00017029","SITE_00622","Room_00012046","Window","Fixed (picture)",2.6250,,1,,"Fiberglass, interior wood clad","Double","NW","Wood, Vinyl, or Fiberglass","Double",0.4400,,1.1600,,"N/A"
"Window_00017030","SITE_00622","Room_00012046","Window","Fixed (picture)",4.5000,,1,,"Fiberglass, interior wood clad","Double","NW","Wood, Vinyl, or Fiberglass","Double",0.4400,,1.9900,,"N/A"
"Window_00017031","SITE_00622","Room_00012046","Door","Single",23.5000,,1,,"Wood Solid Core","French door","N/A","N/A","N/A",0.4000,,9.4000,,"N/A"
"Window_00017032","SITE_00622","Room_00012047","Window","Casement",3.0625,,4,,"Fiberglass, interior wood clad","Double","SE","Wood, Vinyl, or Fiberglass","Double",0.4400,,5.4100,,"N/A"
"Window_00017033","SITE_00622","Room_00012048","Window","Casement",11.1111,,1,,"Fiberglass, interior wood clad","Double","NE","Wood, Vinyl, or Fiberglass","Double",0.4400,,4.9000,,"N/A"
"Window_00017034","SITE_00622","Room_00012048","Door","Single",18.0833,,1,,"Wood Solid Core","None","N/A","N/A","N/A",0.4000,,7.2300,,"N/A"
"Window_00017035","SITE_00637","Room_00012212","Window","Single-hung",12.7715,,1,,"Wood - bare","Single","North","Wood, Vinyl, or Fiberglass","Single",0.8500,,10.9000,,"N/A"
"Window_00017036","SITE_00637","Room_00012214","Window","Slider",5.1213,,1,,"Aluminum","Single","North","Metal","Single",1.2300,,6.2800,,"N/A"
"Window_00017037","SITE_00637","Room_00012215","Window","Single-hung",12.5477,,1,,"Wood - bare","Single","East","Wood, Vinyl, or Fiberglass","Single",0.8500,,10.7100,,"N/A"
"Window_00017038","SITE_00637","Room_00012215","Window","Single-hung",12.5477,,1,,"Wood - bare","Single","North","Wood, Vinyl, or Fiberglass","Single",0.8500,,10.7100,,"N/A"
"Window_00013980","SITE_00555","Room_00011106","Window","Casement",16.6667,,1,,"Vinyl","Double","North","Wood, Vinyl, or Fiberglass","Double",0.4400,,7.3600,,"N/A"
"Window_00013981","SITE_00555","Room_00011106","Door","Single",19.5000,,1,,"Fiberglass","Half window","N/A","N/A","N/A",0.8500,,16.6400,,"N/A"
"Window_00013982","SITE_00555","Room_00011108","Window","Slider",25.0000,,1,,"Vinyl","Double","South","Wood, Vinyl, or Fiberglass","Double",0.4400,,11.0400,,"N/A"
"Window_00013983","SITE_00555","Room_00011109","Window","Slider",39.0000,,1,,"Vinyl","Double","West","Wood, Vinyl, or Fiberglass","Double",0.4400,,17.2200,,"Door"
"Window_00013984","SITE_00555","Room_00011109","Window","Casement",8.3333,,1,,"Vinyl","Double","SW","Wood, Vinyl, or Fiberglass","Double",0.4400,,3.6800,,"N/A"
"Window_00013985","SITE_00555","Room_00011109","Window","Casement",8.3333,,1,,"Vinyl","Double","SE","Wood, Vinyl, or Fiberglass","Double",0.4400,,3.6800,,"N/A"
"Window_00013986","SITE_00555","Room_00011109","Window","Casement",16.6667,,1,,"Vinyl","Double","SE","Wood, Vinyl, or Fiberglass","Double",0.4400,,7.3600,,"N/A"
"Window_00013987","SITE_00555","Room_00011109","Window","Casement",16.6667,,1,,"Vinyl","Double","SW","Wood, Vinyl, or Fiberglass","Double",0.4400,,7.3600,,"N/A"
"Window_00013988","SITE_00555","Room_00011109","Window","Fixed (picture)",1.6667,,1,,"Vinyl","Double","SE","Wood, Vinyl, or Fiberglass","Double",0.4400,,0.7400,,"These windows on are estimations"
"Window_00013989","SITE_00555","Room_00011109","Window","Fixed (picture)",1.6667,,1,,"Vinyl","Double","SW","Wood, Vinyl, or Fiberglass","Double",0.4400,,0.7400,,"N/A"
"Window_00013990","SITE_00555","Room_00011109","Window","Fixed (picture)",11.1111,,1,,"Vinyl","Double","SE","Wood, Vinyl, or Fiberglass","Double",0.4400,,4.9000,,"N/A"
"Window_00013991","SITE_00555","Room_00011109","Window","Fixed (picture)",11.1111,,1,,"Vinyl","Double","SW","Wood, Vinyl, or Fiberglass","Double",0.4400,,4.9000,,"N/A"
"Window_00013992","SITE_00555","Room_00011109","Door","Single",19.5000,,1,,"Fiberglass","Half window","N/A","N/A","N/A",0.8500,,16.6400,,"N/A"
"Window_00013993","SITE_00555","Room_00011110","Window","Fixed (picture)",4.0000,,1,,"Vinyl","Double","West","Wood, Vinyl, or Fiberglass","Double",0.4400,,1.7700,,"N/A"
"Window_00013994","SITE_00555","Room_00011111","Window","Casement",5.1944,,1,,"Vinyl","Double","West","Wood, Vinyl, or Fiberglass","Double",0.4400,,2.2900,,"N/A"
"Window_00013995","SITE_00555","Room_00011111","Window","Casement",7.7778,,2,,"Vinyl","Double","North","Wood, Vinyl, or Fiberglass","Double",0.4400,,6.8700,,"N/A"
"Window_00013996","SITE_00556","Room_00011113","Door","Single",20.5313,,1,,"Fiberglass","None","N/A","N/A","N/A",0.8500,,17.5200,,"N/A"
"Window_00013997","SITE_00556","Room_00011114","Window","Casement",7.5069,,1,,"Vinyl","Double","North","Wood, Vinyl, or Fiberglass","Double",0.4400,,3.3100,,"N/A"
"Window_00013998","SITE_00556","Room_00011116","Window","Casement",33.5278,,2,,"Vinyl","Double","South","Wood, Vinyl, or Fiberglass","Double",0.4400,,29.6000,,"N/A"
"Window_00013999","SITE_00556","Room_00011116","Door","Single",23.9167,,1,,"Wood Solid Core","None","N/A","N/A","N/A",0.4000,,9.5700,,"N/A"
"Window_00014000","SITE_00556","Room_00011116","Window","Fixed (picture)",7.4028,,2,,"Vinyl","Double","West","Wood, Vinyl, or Fiberglass","Double",0.4400,,6.5400,,"N/A"
"Window_00014001","SITE_00556","Room_00011117","Door","Single",20.2500,,1,,"Wood Hollow","Type unknown","N/A","N/A","N/A",0.4500,,9.1100,,"Full window"
"Window_00014002","SITE_00556","Room_00011117","Window","Casement",34.0278,,1,,"Vinyl","Double","South","Wood, Vinyl, or Fiberglass","Double",0.4400,,15.0200,,"N/A"
"Window_00014003","SITE_00556","Room_00011118","Window","Casement",34.0278,,1,,"Vinyl","Double","East","Wood, Vinyl, or Fiberglass","Double",0.4400,,15.0200,,"N/A"
"Window_00014004","SITE_00556","Room_00011119","Door","Single",20.2500,,1,,"Metal","Type unknown","N/A","N/A","N/A",1.2300,,24.8400,,"Full window"
"Window_00014005","SITE_00556","Room_00011120","Window","Casement",15.8958,,1,,"Vinyl","Double","East","Wood, Vinyl, or Fiberglass","Double",0.4400,,7.0200,,"N/A"
"Window_00014006","SITE_00556","Room_00011120","Window","Casement",6.7500,,1,,"Vinyl","Double","North","Wood, Vinyl, or Fiberglass","Double",0.4400,,2.9800,,"N/A"
"Window_00014007","SITE_00556","Room_00011121","Window","Casement",3.0000,,1,,"Vinyl","Double","North","Wood, Vinyl, or Fiberglass","Double",0.4400,,1.3200,,"N/A"
"Window_00014008","SITE_00556","Room_00011121","Window","Casement",2.6354,,1,,"Vinyl","Double","East","Wood, Vinyl, or Fiberglass","Double",0.4400,,1.1600,,"N/A"
"Window_00014009","SITE_00556","Room_00011122","Window","Casement",14.3403,,1,,"Vinyl","Double","North","Wood, Vinyl, or Fiberglass","Double",0.4400,,6.3300,,"N/A"
"Window_00014010","SITE_00556","Room_00011122","Window","Casement",9.2639,,1,,"Vinyl","Double","North","Wood, Vinyl, or Fiberglass","Double",0.4400,,4.0900,,"N/A"
"Window_00014011","SITE_00557","Room_00011124","Window","Slider",8.3854,,1,,"Vinyl","Double","South","Wood, Vinyl, or Fiberglass","Double",0.4400,,3.7000,,"N/A"
"Window_00014012","SITE_00557","Room_00011125","Window","Slider",32.1632,,1,,"Vinyl","Double","South","Wood, Vinyl, or Fiberglass","Double",0.4400,,14.2000,,"N/A"
"Window_00014013","SITE_00557","Room_00011126","Window","Fixed (picture)",7.4674,,2,,"Vinyl","Double","North","Wood, Vinyl, or Fiberglass","Double",0.4400,,6.5900,,"N/A"
"Window_00014014","SITE_00557","Room_00011126","Window","Slider",15.2561,,1,,"Vinyl","Double","North","Wood, Vinyl, or Fiberglass","Double",0.4400,,6.7300,,"N/A"
"Window_00014015","SITE_00557","Room_00011126","Door","Single",20.3411,,1,,"Wood Solid Core","Decorative window (arch, etc.)","N/A","N/A","N/A",0.4000,,8.1400,,"N/A"
"Window_00014016","SITE_00557","Room_00011130","Window","Slider",15.1771,,1,,"Vinyl","Double","West","Wood, Vinyl, or Fiberglass","Double",0.4400,,6.7000,,"N/A"
"Window_00014017","SITE_00557","Room_00011131","Window","Slider",15.1771,,1,,"Vinyl","Double","West","Wood, Vinyl, or Fiberglass","Double",0.4400,,6.7000,,"N/A"
"Window_00014018","SITE_00557","Room_00011132","Window","Slider",15.0156,,1,,"Vinyl","Double","South","Wood, Vinyl, or Fiberglass","Double",0.4400,,6.6300,,"N/A"
"Window_00014019","SITE_00557","Room_00011133","Window","Slider",3.7535,,1,,"Vinyl","Double","West","Wood, Vinyl, or Fiberglass","Double",0.4400,,1.6600,,"N/A"
"Window_00014020","SITE_00558","Room_00011137","Window","Fixed (picture)",18.7292,,1,,"Vinyl","Double","East","Wood, Vinyl, or Fiberglass","Double",0.4400,,8.2700,,"N/A"
"Window_00014021","SITE_00558","Room_00011137","Window","Slider",29.2014,,1,,"Vinyl","Double","North","Wood, Vinyl, or Fiberglass","Double",0.4400,,12.8900,,"N/A"
"Window_00014022","SITE_00558","Room_00011138","Window","Slider",8.2656,,1,,"Vinyl","Double","West","Wood, Vinyl, or Fiberglass","Double",0.4400,,3.6500,,"N/A"
"Window_00014023","SITE_00558","Room_00011138","Window","Fixed (picture)",14.0156,,1,,"Vinyl","Double","West","Wood, Vinyl, or Fiberglass","Double",0.4400,,6.1900,,"N/A"
"Window_00014024","SITE_00558","Room_00011138","Door","Single",20.0000,,1,,"Metal","None","N/A","N/A","N/A",1.2300,,24.5300,,"N/A"
"Window_00014025","SITE_00558","Room_00011138","Window","Slider",29.4531,,1,,"Vinyl","Double","North","Wood, Vinyl, or Fiberglass","Double",0.4400,,13.0000,,"N/A"
"Window_00014026","SITE_00558","Room_00011139","Door","Single",20.0000,,1,,"Metal","Half window","N/A","N/A","N/A",1.2300,,24.5300,,"N/A"
"Window_00014027","SITE_00558","Room_00011143","Window","Single-hung",14.0972,,1,,"Vinyl","Double","West","Wood, Vinyl, or Fiberglass","Double",0.4400,,6.2200,,"N/A"
"Window_00014028","SITE_00558","Room_00011144","Window","Single-hung",14.7500,,1,,"Vinyl","Double","South","Wood, Vinyl, or Fiberglass","Double",0.4400,,6.5100,,"N/A"
"Window_00014029","SITE_00558","Room_00011146","Window","Slider",16.4531,,1,,"Vinyl","Double","South","Wood, Vinyl, or Fiberglass","Double",0.4400,,7.2600,,"N/A"
"Window_00014030","SITE_00558","Room_00011147","Window","Slider",7.2917,,1,,"Vinyl","Double","East","Wood, Vinyl, or Fiberglass","Double",0.4400,,3.2200,,"N/A"
"Window_00014031","SITE_00559","Room_00011150","Window","Slider",21.6042,,1,,"Vinyl","Double","South","Wood, Vinyl, or Fiberglass","Double",0.4400,,9.5400,,"N/A"
"Window_00014032","SITE_00559","Room_00011151","Window","Single-hung",6.2292,,1,,"Vinyl","Double","North","Wood, Vinyl, or Fiberglass","Double",0.4400,,2.7500,,"N/A"
"Window_00014033","SITE_00559","Room_00011152","Door","Single",18.6417,,1,,"Fiberglass","None","N/A","N/A","N/A",0.8500,,15.9100,,"N/A"
"Window_00014034","SITE_00559","Room_00011153","Window","Slider",39.9082,,1,,"Vinyl","Double","North","Wood, Vinyl, or Fiberglass","Double",0.4400,,17.6200,,"Glass door"
"Window_00014035","SITE_00559","Room_00011153","Window","Slider",7.8540,,1,,"Vinyl","Double","North","Wood, Vinyl, or Fiberglass","Double",0.4400,,3.4700,,"N/A"
"Window_00014036","SITE_00559","Room_00011154","Window","Slider",16.0042,,2,,"Vinyl","Double","South","Wood, Vinyl, or Fiberglass","Double",0.4400,,14.1300,,"N/A"
"Window_00014037","SITE_00559","Room_00011155","Window","Slider",16.2500,,1,,"Vinyl","Double","South","Wood, Vinyl, or Fiberglass","Double",0.4400,,7.1700,,"N/A"
"Window_00014038","SITE_00559","Room_00011157","Window","Slider",15.9375,,1,,"Vinyl","Double","South","Wood, Vinyl, or Fiberglass","Double",0.4400,,7.0400,,"N/A"
"Window_00014039","SITE_00559","Room_00011158","Window","Slider",15.9375,,1,,"Vinyl","Double","West","Wood, Vinyl, or Fiberglass","Double",0.4400,,7.0400,,"N/A"
"Window_00014040","SITE_00559","Room_00011154","Door","Single",20.2728,,1,,"Fiberglass","None","N/A","N/A","N/A",0.8500,,17.3000,,"N/A"
"Window_00014041","SITE_00560","Room_00011161","Window","Single-hung",9.7500,,2,,"Wood - bare","Single","North","Wood, Vinyl, or Fiberglass","Single",0.8500,,16.6400,,"True divided light up top"
"Window_00014042","SITE_00560","Room_00011161","Storm Window","Exterior",9.7500,,2,,"N/A","N/A","North","N/A","N/A",,"N/A",,"Unknown","N/A"
"Window_00014043","SITE_00560","Room_00011161","Window","Single-hung",6.5000,,2,,"Wood - bare","Single","East","Wood, Vinyl, or Fiberglass","Single",0.8500,,11.0900,,"N/A"
"Window_00014044","SITE_00560","Room_00011161","Storm Window","Exterior",6.5000,,2,,"N/A","N/A","East","N/A","N/A",,"N/A",,"Unknown","N/A"
"Window_00014045","SITE_00560","Room_00011162","Window","Single-hung",13.5000,,1,,"Wood - bare","Single","East","Wood, Vinyl, or Fiberglass","Single",0.8500,,11.5200,,"N/A"
"Window_00014046","SITE_00560","Room_00011162","Storm Window","Exterior",13.5000,,1,,"N/A","N/A","East","N/A","N/A",,"N/A",,"Unknown","N/A"
"Window_00014047","SITE_00560","Room_00011162","Window","Single-hung",5.6250,,2,,"Wood - bare","Single","East","Wood, Vinyl, or Fiberglass","Single",0.8500,,9.6000,,"N/A"
"Window_00014048","SITE_00560","Room_00011162","Storm Window","Exterior",5.6250,,2,,"N/A","N/A","East","N/A","N/A",,"N/A",,"Unknown","N/A"
"Window_00014049","SITE_00560","Room_00011163","Door","Single",19.5000,,1,,"Wood Solid Core","Half window","N/A","N/A","N/A",0.4000,,7.8000,,"N/A"
"Window_00014050","SITE_00560","Room_00011163","Window","Single-hung",9.7500,,3,,"Wood - bare","Single","South","Wood, Vinyl, or Fiberglass","Single",0.8500,,24.9600,,"N/A"
"Window_00014051","SITE_00560","Room_00011163","Storm Window","Exterior",9.7500,,1,,"N/A","N/A","South","N/A","N/A",,"N/A",,"Unknown","N/A"
"Window_00014052","SITE_00560","Room_00011163","Window","Single-hung",13.5000,,1,,"Wood - bare","Single","East","Wood, Vinyl, or Fiberglass","Single",0.8500,,11.5200,,"N/A"
"Window_00014053","SITE_00560","Room_00011163","Storm Window","Exterior",13.5000,,1,,"N/A","N/A","East","N/A","N/A",,"N/A",,"Unknown","N/A"
"Window_00014054","SITE_00560","Room_00011163","Window","Single-hung",5.6250,,2,,"Wood - bare","Single","East","Wood, Vinyl, or Fiberglass","Single",0.8500,,9.6000,,"N/A"
"Window_00014055","SITE_00560","Room_00011163","Storm Window","Exterior",5.6250,,1,,"N/A","N/A","East","N/A","N/A",,"N/A",,"Unknown","N/A"
"Window_00014056","SITE_00560","Room_00011165","Window","Single-hung",15.0000,,1,,"Wood - bare","Single","South","Wood, Vinyl, or Fiberglass","Single",0.8500,,12.8000,,"N/A"
"Window_00014057","SITE_00560","Room_00011165","Window","Single-hung",15.0000,,1,,"Wood - bare","Single","West","Wood, Vinyl, or Fiberglass","Single",0.8500,,12.8000,,"N/A"
"Window_00014058","SITE_00560","Room_00011165","Storm Window","Exterior",15.0000,,1,,"N/A","N/A","South","N/A","N/A",,"N/A",,"Unknown","N/A"
"Window_00014059","SITE_00560","Room_00011165","Storm Window","Exterior",15.0000,,1,,"N/A","N/A","West","N/A","N/A",,"N/A",,"Unknown","N/A"
"Window_00014060","SITE_00560","Room_00011164","Window","Casement",6.6667,,1,,"Wood - bare","Single","West","Wood, Vinyl, or Fiberglass","Single",0.8500,,5.6900,,"N/A"
"Window_00014061","SITE_00560","Room_00011164","Storm Window","Exterior",6.9444,,1,,"N/A","N/A","West","N/A","N/A",,"N/A",,"Unknown","N/A"
"Window_00014062","SITE_00560","Room_00011166","Window","Single-hung",18.0000,,1,,"Wood - bare","Single","West","Wood, Vinyl, or Fiberglass","Single",0.8500,,15.3600,,"N/A"
"Window_00014063","SITE_00560","Room_00011166","Storm Window","Exterior",18.0000,,1,,"N/A","N/A","West","N/A","N/A",,"N/A",,"Unknown","N/A"
"Window_00014064","SITE_00560","Room_00011169","Window","Single-hung",13.5000,,1,,"Vinyl","Double","South","Wood, Vinyl, or Fiberglass","Double",0.4400,,5.9600,,"N/A"
"Window_00014065","SITE_00560","Room_00011170","Window","Single-hung",6.0000,,3,,"Wood - bare","Single","East","Wood, Vinyl, or Fiberglass","Single",0.8500,,15.3600,,"N/A"
"Window_00014066","SITE_00560","Room_00011171","Window","Single-hung",15.0000,,1,,"Vinyl","Double","North","Wood, Vinyl, or Fiberglass","Double",0.4400,,6.6200,,"N/A"
"Window_00014067","SITE_00560","Room_00011172","Window","Fixed (picture)",12.5000,,1,,"Vinyl","Double","West","Wood, Vinyl, or Fiberglass","Double",0.4400,,5.5200,,"N/A"
"Window_00014068","SITE_00560","Room_00011172","Window","Single-hung",8.0278,,1,,"Vinyl","Double","West","Wood, Vinyl, or Fiberglass","Double",0.4400,,3.5400,,"N/A"
