"PK_Envelope_ID","CK_SiteID","Floor Type","Floor Sub-Type","Floor Area","Floor Area_notes","Floor Perimeter","Floor Perimeter_notes","Type of Area Below","Area Below Heated","Framing Type","Framing Size","Framing Spacing","Framing Spacing_notes","Crawlspace Vents Present","Crawlspace Vents Blocked","Basement Percent Below Grade","Basement Percent Below Grade_notes","Central Heating Equipment in Basement","Ducting in Basement","Slab Heated","Slab Insulated","Slab Insulation Position","Slab Insulation Type 1","Slab Insulation Thickness 1","Slab Insulation Thickness 1_notes","Slab Insulation Condition 1","Slab Insulation Condition 1_notes","Slab Insulation Type 2","Slab Insulation Thickness 2","Slab Insulation Thickness 2_notes","Slab Insulation Condition 2","Slab Insulation Condition 2_notes","Slab Insulation Type 3","Slab Insulation Thickness 3","Slab Insulation Thickness 3_notes","Slab Insulation Condition 3","Slab Insulation Condition 3_notes","Floor Insulated","Floor Insulation Type 1","Floor Insulation Thickness 1","Floor Insulation Thickness 1_notes","Floor Insulation Condition 1","Floor Insulation Condition 1_notes","Floor Insulation Type 2","Floor Insulation Thickness 2","Floor Insulation Thickness 2_notes","Floor Insulation Condition 2","Floor Insulation Condition 2_notes","Floor Insulation Type 3","Floor Insulation Thickness 3","Floor Insulation Thickness 3_notes","Floor Insulation Condition 3","Floor Insulation Condition 3_notes","Crawlspace Walls Insulated","Crawlspace Wall Insulation Type 1","Crawlspace Wall Insulation Condition 1","Crawlspace Wall Insulation Condition 1_notes","Crawlspace Wall Insulation Type 2","Crawlspace Wall Insulation Thickness 2","Crawlspace Wall Insulation Thickness 2_notes","Crawlspace Wall Insulation Condition 2","Crawlspace Wall Insulation Condition 2_notes","Crawlspace Wall Exteriors Insulated","Crawlspace Wall Exterior Insulation Type 1","Crawlspace Wall Exterior Insulation Thickness 1","Crawlspace Wall Exterior Insulation Thickness 1_notes","Crawlspace Wall Exterior Insulation Condition 1","Crawlspace Wall Exterior Insulation Condition 1_notes","Crawlspace Wall Exterior Insulation Type 2","Crawlspace Wall Exterior Insulation Thickness 2","Crawlspace Wall Exterior Insulation Thickness 2_notes","Crawlspace Wall Exterior Insulation Condition 2","Crawlspace Wall Exterior Insulation Condition 2_notes","Floor Insulation U-Value","Floor Insulation U-Value_notes","Floor Insulation R-Value","Floor Insulation R-Value_notes","Floor U-Value for Heat Loss","Floor U-Value for Heat Loss_notes","Slab F-Value for Heat Loss","Slab F-Value for Heat Loss_notes","Floor Heat Loss Rate (UA)","Floor Heat Loss Rate (UA)_notes","Floor Notes"
"Envelope_00009458","SITE_00766","Floor over other area","Frame",380.0000,,,"N/A","Garage","No","N/A","N/A",,"N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",,"Unknown",0.1429,,,"N/A",54.2903,,"N/A"
"Envelope_00009459","SITE_00766","Cantilever","N/A",32.0000,,,"N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",,"Unknown",0.1098,,,"N/A",3.5123,,"N/A"
"Envelope_00009375","SITE_00767","Basement","Conditioned",672.0000,,106.0000,,"N/A","N/A","N/A","N/A",,"N/A","N/A","N/A",0.7500,,"Yes","Uninsulated","No","No","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",1.0000,,0.0000,,0.1040,,,"N/A",69.8880,,"N/A"
"Envelope_00009384","SITE_00768","Crawlspace","N/A",528.0000,,,"Unknown","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A",,"N/A","N/A","N/A","Unknown","Unknown","Unknown","Unknown",,"Unknown",,"N/A","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",,"Unknown",0.1168,,,"N/A",61.6627,,"N/A"
"Envelope_00009385","SITE_00768","Basement","Conditioned",1190.0000,,,"Unknown","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A",0.6000,,"Yes","Uninsulated","Unknown","Unknown","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",,"Unknown",0.1090,,,"N/A",129.6632,,"N/A"
"Envelope_00009399","SITE_00769","Crawlspace","Unconditioned",1560.0000,,172.0000,,"N/A","N/A","Unknown","Unknown",,"Unknown","Yes","No",,"N/A","N/A","N/A","N/A","N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","Yes","Fiberglass batts",3.0000,,1.0000,,"N/A",,"N/A",1.0000,,"N/A",,"N/A",1.0000,,"No","N/A",1.0000,,"N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",0.0978,,10.2300,,0.0978,,,"N/A",152.4927,,"Mobile home metal skirt"
"Envelope_00009431","SITE_00770","Crawlspace","Unconditioned",1964.0000,,226.0000,,"N/A","N/A","Post and Beam","2x12 or 4x12",16,,"No","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",1.0000,,0.0000,,0.2300,,,"N/A",451.7200,,"N/A"
"Envelope_00009550","SITE_00771","Basement","Conditioned",975.0000,,128.0000,,"N/A","N/A","N/A","N/A",,"N/A","N/A","N/A",1.0000,,"Yes","Uninsulated","No","No","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",1.0000,,0.0000,,0.1040,,,"N/A",101.4000,,"N/A"
"Envelope_00009551","SITE_00771","Crawlspace","Unconditioned",152.0000,,54.0000,,"N/A","N/A","Unknown","Unknown",,"Unknown","Yes","Yes",,"N/A","N/A","N/A","N/A","N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","Unknown","N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",,"Unknown",0.1168,,,"N/A",17.7514,,"N/A"
"Envelope_00009552","SITE_00771","Crawlspace","Unconditioned",24.0000,,22.0000,,"N/A","N/A","Unknown","Unknown",,"Unknown","No","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","Unknown","N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",,"Unknown",0.1168,,,"N/A",2.8029,,"N/A"
"Envelope_00009553","SITE_00771","Cantilever","N/A",40.0000,,,"N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",,"Unknown",0.1098,,,"N/A",4.3904,,"N/A"
"Envelope_00009391","SITE_00772","Crawlspace","Unconditioned",626.0000,,111.0000,,"N/A","N/A","Joist","2x8 or 4x8",24,,"Yes","No",,"N/A","N/A","N/A","N/A","N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",1.0000,,0.0000,,0.2300,,,"N/A",143.9800,,"N/A"
"Envelope_00009443","SITE_00773","Basement","Conditioned",1952.0000,,218.0000,,"N/A","N/A","N/A","N/A",,"N/A","N/A","N/A",0.5400,,"Yes","Uninsulated","No","No","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",1.0000,,0.0000,,0.1040,,,"N/A",203.0080,,"N/A"
"Envelope_00009409","SITE_00774","Crawlspace","Unconditioned",750.0000,,138.0000,,"N/A","N/A","Unknown","Unknown",,"Unknown","No","No",,"N/A","N/A","N/A","N/A","N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","Yes","Fiberglass batts",2.0000,,,"Unknown","N/A",,"N/A",,"Unknown","N/A",,"N/A",,"Unknown","No","N/A",,"Unknown","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",0.1466,,6.8200,,0.1466,,,"N/A",109.9707,,"Could not access"
"Envelope_00009444","SITE_00775","Basement","Conditioned",1508.0000,,166.0000,,"N/A","N/A","N/A","N/A",,"N/A","N/A","N/A",0.5000,,"Yes","Uninsulated","No","Unknown","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",1.0000,,0.0000,,0.1040,,,"N/A",156.8320,,"N/A"
"Envelope_00009507","SITE_00776","Crawlspace","Unknown",912.0000,,124.0000,,"N/A","N/A","Unknown","Unknown",,"Unknown","Yes","No",,"N/A","N/A","N/A","N/A","N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","Unknown","N/A",,"N/A","N/A",,"N/A",,"N/A","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",,"Unknown",0.1168,,,"N/A",106.5083,,"not accessible"
"Envelope_00009419","SITE_00777","Crawlspace","Unconditioned",620.0000,,108.0000,,"N/A","N/A","Joist","2x10 or 4x10",16,,"No","No",,"N/A","N/A","N/A","N/A","N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","Yes","Fiberglass batts",10.0000,,1.0000,,"N/A",,"N/A",1.0000,,"N/A",,"N/A",1.0000,,"No","N/A",1.0000,,"N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",0.0293,,34.1000,,0.0293,,,"N/A",18.1818,,"N/A"
"Envelope_00009420","SITE_00777","Floor over other area","Frame",612.0000,,,"N/A","Garage","No","N/A","N/A",,"N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",,"Unknown",0.1429,,,"N/A",87.4360,,"N/A"
"Envelope_00009425","SITE_00778","Slab","N/A",225.0000,,60.0000,,"N/A","N/A","N/A","N/A",,"N/A","N/A","N/A",,"N/A","N/A","N/A","No","No","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",,"Unknown",,"N/A",0.7300,,43.8000,,"N/A"
"Envelope_00009426","SITE_00778","Crawlspace","Unconditioned",150.0000,,50.0000,,"N/A","N/A","Joist","2x6 or 4x6",16,,"Yes","No",,"N/A","N/A","N/A","N/A","N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",1.0000,,0.0000,,0.2300,,,"N/A",34.5000,,"Customer report"
"Envelope_00009427","SITE_00778","Basement","Unconditioned",475.0000,,100.0000,,"N/A","N/A","N/A","N/A",,"N/A","N/A","N/A",0.9000,,"N/A","No Exposed Ducts in Basement","No","No","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",1.0000,,0.0000,,0.1040,,,"N/A",49.4000,,"Customer reported"
"Envelope_00009515","SITE_00779","Basement","Conditioned",1312.0000,,170.0000,,"N/A","N/A","N/A","N/A",,"N/A","N/A","N/A",0.9500,,"Yes","Uninsulated","No","No","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",1.0000,,0.0000,,0.1040,,,"N/A",136.4480,,"N/A"
"Envelope_00009579","SITE_00779","Cantilever","N/A",30.0000,,,"N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",,"Unknown",0.1098,,,"N/A",3.2928,,"N/A"
"Envelope_00001253","SITE_00780","Crawlspace","Unconditioned",649.0000,,106.0000,,"N/A","N/A","Post and Beam","2x12 or 4x12",30,,"Yes","No",,"N/A","N/A","N/A","N/A","N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","Yes","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Yes","Expanded Polystyrene Foam Board (White)",,"Unknown","N/A",,"N/A",1.0000,,"No","N/A",,"N/A",1.0000,,"N/A",,"N/A",,"N/A",,"Unknown",,"Unknown",0.1168,,,"N/A",75.7937,,"N/A"
"Envelope_00001254","SITE_00780","Basement","Conditioned",620.0000,,102.0000,,"N/A","N/A","N/A","N/A",,"N/A","N/A","N/A",0.0000,,"No","No Exposed Ducts in Basement","No","No","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",1.0000,,0.0000,,0.1040,,,"N/A",64.4800,,"N/A"
"Envelope_00001255","SITE_00780","Cantilever","N/A",40.0000,,,"N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",,"Unknown",0.1098,,,"N/A",4.3904,,"N/A"
"Envelope_00009408","SITE_00781","Basement","Conditioned",1056.0000,,140.0000,,"N/A","N/A","N/A","N/A",,"N/A","N/A","N/A",0.7000,,"Yes","Uninsulated","No","No","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","Yes","Fiberglass batts",8.0000,,1.0000,,"N/A",,"N/A",1.0000,,"N/A",,"N/A",1.0000,,"N/A","N/A",1.0000,,"N/A",,"N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",0.0367,,27.2800,,0.0367,,,"N/A",38.7097,,"N/A"
"Envelope_00009503","SITE_00782","Basement","Conditioned",1120.0000,,140.0000,,"N/A","N/A","N/A","N/A",,"N/A","N/A","N/A",0.7500,,"Yes","Uninsulated","No","No","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",1.0000,,0.0000,,0.1040,,,"N/A",116.4800,,"N/A"
"Envelope_00009493","SITE_00783","Crawlspace","Unconditioned",840.0000,,116.0000,,"N/A","N/A","Post and Beam","2x6 or 4x6",16,,"Yes","No",,"N/A","N/A","N/A","N/A","N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","Yes","Fiberglass batts",5.5000,,1.0000,,"N/A",,"N/A",1.0000,,"N/A",,"N/A",1.0000,,"No","N/A",1.0000,,"N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",0.0533,,18.7550,,0.0533,,,"N/A",44.7881,,"N/A"
"Envelope_00009523","SITE_00784","Basement","Conditioned",749.0000,,126.0000,,"N/A","N/A","N/A","N/A",,"N/A","N/A","N/A",0.9000,,"Yes","Uninsulated","No","Unknown","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",1.0000,,0.0000,,0.1040,,,"N/A",77.8960,,"N/A"
"Envelope_00009464","SITE_00785","Crawlspace","Unconditioned",2400.0000,,206.0000,,"N/A","N/A","Joist","Unknown",,"Unknown","Yes","No",,"N/A","N/A","N/A","N/A","N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","Yes","Fiberglass batts",10.0000,,1.0000,,"N/A",,"N/A",1.0000,,"N/A",,"N/A",1.0000,,"No","N/A",1.0000,,"N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",0.0293,,34.1000,,0.0293,,,"N/A",70.3812,,"Info from homeowner, not accessible"
"Envelope_00009404","SITE_00786","Crawlspace","Unconditioned",1766.0000,,223.0000,,"N/A","N/A","Unknown","Unknown",,"Unknown","Yes","No",,"N/A","N/A","N/A","N/A","N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","Unknown","N/A",,"N/A","N/A",,"N/A",,"N/A","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",,"Unknown",0.1168,,,"N/A",206.2431,,"Not accessible"
"Envelope_00009440","SITE_00787","Crawlspace","Unconditioned",960.0000,,128.0000,,"N/A","N/A","Joist","2x6 or 4x6",16,,"Yes","No",,"N/A","N/A","N/A","N/A","N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","Yes","Fiberglass batts",5.5000,,0.7500,,"N/A",,"N/A",0.7500,,"N/A",,"N/A",0.7500,,"No","N/A",0.7500,,"N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",0.2900,,3.4484,,0.2900,,,"N/A",278.3898,,"N/A"
"Envelope_00009441","SITE_00787","Slab","N/A",220.0000,,64.0000,,"N/A","N/A","N/A","N/A",,"N/A","N/A","N/A",,"N/A","N/A","N/A","No","No","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",,"Unknown",,"N/A",0.7300,,46.7200,,"Under part of garage brought inside."
"Envelope_00011987","SITE_00788","Basement","Conditioned",552.0000,,94.0000,,"N/A","N/A","N/A","N/A",,"N/A","N/A","N/A",0.7000,,"Unknown","Unknown","No","Unknown","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",1.0000,,0.0000,,0.1040,,,"N/A",57.4080,,"N/A"
"Envelope_00012011","SITE_00788","Crawlspace","Unconditioned",460.0000,,86.0000,,"N/A","N/A","Unknown","Unknown",,"Unknown","Unknown","Unknown",,"N/A","N/A","N/A","N/A","N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","Unknown","N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",,"Unknown",0.1168,,,"N/A",53.7213,,"N/A"
"Envelope_00009472","SITE_00789","Crawlspace","Unconditioned",1474.0000,,178.0000,,"N/A","N/A","Unknown","Unknown",,"Unknown","Yes","No",,"N/A","N/A","N/A","N/A","N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","Yes","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","No","N/A",,"Unknown","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",,"Unknown",0.1168,,,"N/A",172.1417,,"Not able to access crawlspace"
"Envelope_00009445","SITE_00790","Basement","Conditioned",884.0000,,120.0000,,"N/A","N/A","N/A","N/A",,"N/A","N/A","N/A",0.7500,,"Yes","Uninsulated","No","No","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",,"Unknown",0.1090,,,"N/A",96.3212,,"N/A"
"Envelope_00009446","SITE_00790","Slab","N/A",76.0000,,40.0000,,"N/A","N/A","N/A","N/A",,"N/A","N/A","N/A",,"N/A","N/A","N/A","No","No","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",,"Unknown",,"N/A",0.7300,,29.2000,,"N/A"
"Envelope_00009284","SITE_00806","Slab","N/A",882.0000,,125.5000,,"N/A","N/A","N/A","N/A",,"N/A","N/A","N/A",,"N/A","N/A","N/A","Unknown","Unknown","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",,"Unknown",,"N/A",0.7300,,91.6150,,"N/A"
"Envelope_00009189","SITE_00807","Slab","N/A",584.0000,,108.0000,,"N/A","N/A","N/A","N/A",,"N/A","N/A","N/A",,"N/A","N/A","N/A","No","No","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",,"Unknown",,"N/A",0.7300,,78.8400,,"N/A"
